"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"1230","19.646276473999023","19.646276473999023","19.646276473999023","9.505319595336914","9.505319595336914","9.505319595336914","155.324462890625","155.324462890625","155.324462890625","","","","","","","","",""
"1231","19.805850982666016","19.805850982666016","19.805850982666016","9.513298034667969","9.513298034667969","9.513298034667969","155.324462890625","155.324462890625","155.324462890625","","","","","","","","",""
"1232","19.848403930664062","19.848403930664062","19.848403930664062","9.513298034667969","9.513298034667969","9.513298034667969","155.800537109375","155.800537109375","155.800537109375","","","","","","","","",""
"1233","19.832447052001953","19.832447052001953","19.832447052001953","9.502659797668457","9.502659797668457","9.502659797668457","154.07180786132812","154.07180786132812","154.07180786132812","","","","","","","","",""
"1234","19.88829803466797","19.88829803466797","19.88829803466797","9.513298034667969","9.513298034667969","9.513298034667969","152.38829040527344","152.38829040527344","152.38829040527344","","","","","","","","",""
"1235","19.85904312133789","19.85904312133789","19.85904312133789","9.507978439331055","9.507978439331055","9.507978439331055","150.7952117919922","150.7952117919922","150.7952117919922","","","","","","","","",""
"1236","19.930850982666016","19.930850982666016","19.930850982666016","9.510638236999512","9.510638236999512","9.510638236999512","148.5877685546875","148.5877685546875","148.5877685546875","","","","","","","","",""
"1237","19.981382369995117","19.981382369995117","19.981382369995117","9.5","9.5","9.5","148.25","148.25","148.25","","","","","","","","",""
"1238","20.164894104003906","20.164894104003906","20.164894104003906","9.526596069335938","9.526596069335938","9.526596069335938","147.9574432373047","147.9574432373047","147.9574432373047","","","","","","","","",""
"1239","20.279254913330078","20.279254913330078","20.279254913330078","9.56382942199707","9.56382942199707","9.56382942199707","146.2446746826172","146.2446746826172","146.2446746826172","","","","","","","","",""
"1240","20.337766647338867","20.337766647338867","20.337766647338867","9.550532341003418","9.550532341003418","9.550532341003418","147.91488647460938","147.91488647460938","147.91488647460938","","","","","","","","",""
"1241","20.32978630065918","20.32978630065918","20.32978630065918","9.558510780334473","9.558510780334473","9.558510780334473","149.6170196533203","149.6170196533203","149.6170196533203","","","","","","","","",""
"1242","20.398935317993164","20.398935317993164","20.398935317993164","9.574467658996582","9.574467658996582","9.574467658996582","149.6170196533203","149.6170196533203","149.6170196533203","","","","","","","","",""
"1243","20.433509826660156","20.433509826660156","20.433509826660156","9.577127456665039","9.577127456665039","9.577127456665039","150.1196746826172","150.1196746826172","150.1196746826172","","","","","","","","",""
"1244","20.481382369995117","20.481382369995117","20.481382369995117","9.56382942199707","9.56382942199707","9.56382942199707","150.2047882080078","150.2047882080078","150.2047882080078","","","","","","","","",""
"1245","20.571807861328125","20.571807861328125","20.571807861328125","9.56117057800293","9.56117057800293","9.56117057800293","152.19415283203125","152.19415283203125","152.19415283203125","","","","","","","","",""
"1246","20.635639190673828","20.635639190673828","20.635639190673828","9.526596069335938","9.526596069335938","9.526596069335938","152.9202117919922","152.9202117919922","152.9202117919922","","","","","","","","",""
"1247","20.723403930664062","20.723403930664062","20.723403930664062","9.53723430633545","9.53723430633545","9.53723430633545","151.65159606933594","151.65159606933594","151.65159606933594","","","","","","","","",""
"1248","20.821807861328125","20.821807861328125","20.821807861328125","9.550532341003418","9.550532341003418","9.550532341003418","153.10105895996094","153.10105895996094","153.10105895996094","","","","","","","","",""
"1249","20.882978439331055","20.882978439331055","20.882978439331055","9.569149017333984","9.569149017333984","9.569149017333984","150.73936462402344","150.73936462402344","150.73936462402344","","","","","","","","",""
"1250","20.87234115600586","20.87234115600586","20.87234115600586","9.566489219665527","9.566489219665527","9.566489219665527","151.5425567626953","151.5425567626953","151.5425567626953","","","","","","","","",""
"1251","20.92287254333496","20.92287254333496","20.92287254333496","9.566489219665527","9.566489219665527","9.566489219665527","152.60372924804688","152.60372924804688","152.60372924804688","","","","","","","","",""
"1252","20.867021560668945","20.867021560668945","20.867021560668945","9.566489219665527","9.566489219665527","9.566489219665527","152.5452117919922","152.5452117919922","152.5452117919922","","","","","","","","",""
"1253","20.981382369995117","20.981382369995117","20.981382369995117","9.582447052001953","9.582447052001953","9.582447052001953","152.1675567626953","152.1675567626953","152.1675567626953","","","","","","","","",""
"1254","21.018617630004883","21.018617630004883","21.018617630004883","9.58776569366455","9.58776569366455","9.58776569366455","149.32180786132812","149.32180786132812","149.32180786132812","","","","","","","","",""
"1255","21.143617630004883","21.143617630004883","21.143617630004883","9.598403930664062","9.598403930664062","9.598403930664062","150.1170196533203","150.1170196533203","150.1170196533203","","","","","","","","",""
"1256","21.12234115600586","21.12234115600586","21.12234115600586","9.622340202331543","9.622340202331543","9.622340202331543","148.85105895996094","148.85105895996094","148.85105895996094","","","","","","","","",""
"1257","21.148935317993164","21.148935317993164","21.148935317993164","9.627659797668457","9.627659797668457","9.627659797668457","148.11436462402344","148.11436462402344","148.11436462402344","","","","","","","","",""
"1258","20.92287254333496","20.92287254333496","20.92287254333496","9.630319595336914","9.630319595336914","9.630319595336914","147.5292510986328","147.5292510986328","147.5292510986328","","","","","","","","",""
"1259","20.04787254333496","20.04787254333496","20.04787254333496","9.659574508666992","9.659574508666992","9.659574508666992","148.65159606933594","148.65159606933594","148.65159606933594","","","","","","","","",""
"1260","19.058509826660156","19.058509826660156","19.058509826660156","9.640957832336426","9.640957832336426","9.640957832336426","145.18882751464844","145.18882751464844","145.18882751464844","","","","","","","","",""
"1261","18.167552947998047","18.167552947998047","18.167552947998047","9.640957832336426","9.640957832336426","9.640957832336426","144.57713317871094","144.57713317871094","144.57713317871094","","","","","","","","",""
"1262","16.92287254333496","16.92287254333496","16.92287254333496","9.622340202331543","9.622340202331543","9.622340202331543","143.38829040527344","143.38829040527344","143.38829040527344","","","","","","","","",""
"1263","15.53989315032959","15.53989315032959","15.53989315032959","9.635638236999512","9.635638236999512","9.635638236999512","142.60903930664062","142.60903930664062","142.60903930664062","","","","","","","","",""
"1264","15.433510780334473","15.433510780334473","15.433510780334473","9.627659797668457","9.627659797668457","9.627659797668457","142.76329040527344","142.76329040527344","142.76329040527344","","","","","","","","",""
"1265","14.555850982666016","14.555850982666016","14.555850982666016","9.651596069335938","9.651596069335938","9.651596069335938","139.79786682128906","139.79786682128906","139.79786682128906","","","","","","","","",""
"1266","14.242021560668945","14.242021560668945","14.242021560668945","9.66489315032959","9.66489315032959","9.66489315032959","142.2792510986328","142.2792510986328","142.2792510986328","","","","","","","","",""
"1267","14.132978439331055","14.132978439331055","14.132978439331055","9.670212745666504","9.670212745666504","9.670212745666504","142.38563537597656","142.38563537597656","142.38563537597656","","","","","","","","",""
"1268","14.16223430633545","14.16223430633545","14.16223430633545","9.66489315032959","9.66489315032959","9.66489315032959","140.92286682128906","140.92286682128906","140.92286682128906","","","","","","","","",""
"1269","13.981383323669434","13.981383323669434","13.981383323669434","9.66223430633545","9.66223430633545","9.66223430633545","142.81915283203125","142.81915283203125","142.81915283203125","","","","","","","","",""
"1270","13.93882942199707","13.93882942199707","13.93882942199707","9.683510780334473","9.683510780334473","9.683510780334473","142.81915283203125","142.81915283203125","142.81915283203125","","","","","","","","",""
"1271","13.763298034667969","13.763298034667969","13.763298034667969","9.675532341003418","9.675532341003418","9.675532341003418","142.81915283203125","142.81915283203125","142.81915283203125","","","","","","","","",""
"1272","13.91223430633545","13.91223430633545","13.91223430633545","9.646276473999023","9.646276473999023","9.646276473999023","146.27659606933594","146.27659606933594","146.27659606933594","","","","","","","","",""
"1273","13.747340202331543","13.747340202331543","13.747340202331543","9.640957832336426","9.640957832336426","9.640957832336426","142.87765502929688","142.87765502929688","142.87765502929688","","","","","","","","",""
"1274","13.797872543334961","13.797872543334961","13.797872543334961","9.683510780334473","9.683510780334473","9.683510780334473","144.03192138671875","144.03192138671875","144.03192138671875","","","","","","","","",""
"1275","13.694149017333984","13.694149017333984","13.694149017333984","9.680850982666016","9.680850982666016","9.680850982666016","144.03192138671875","144.03192138671875","144.03192138671875","","","","","","","","",""
"1276","13.843085289001465","13.843085289001465","13.843085289001465","9.71276569366455","9.71276569366455","9.71276569366455","140.6835174560547","140.6835174560547","140.6835174560547","","","","","","","","",""
"1277","13.734042167663574","13.734042167663574","13.734042167663574","9.71276569366455","9.71276569366455","9.71276569366455","141.98403930664062","141.98403930664062","141.98403930664062","","","","","","","","",""
"1278","13.800532341003418","13.800532341003418","13.800532341003418","9.734042167663574","9.734042167663574","9.734042167663574","141.98403930664062","141.98403930664062","141.98403930664062","","","","","","","","",""
"1279","13.853723526000977","13.853723526000977","13.853723526000977","9.739361763000488","9.739361763000488","9.739361763000488","143.0372314453125","143.0372314453125","143.0372314453125","","","","","","","","",""
"1280","13.856383323669434","13.856383323669434","13.856383323669434","9.742021560668945","9.742021560668945","9.742021560668945","143.96807861328125","143.96807861328125","143.96807861328125","","","","","","","","",""
"1281","13.885638236999512","13.885638236999512","13.885638236999512","9.731383323669434","9.731383323669434","9.731383323669434","142.51063537597656","142.51063537597656","142.51063537597656","","","","","","","","",""
"1282","13.800532341003418","13.800532341003418","13.800532341003418","9.736701965332031","9.736701965332031","9.736701965332031","144.10372924804688","144.10372924804688","144.10372924804688","","","","","","","","",""
"1283","13.590425491333008","13.590425491333008","13.590425491333008","9.747340202331543","9.747340202331543","9.747340202331543","146.4042510986328","146.4042510986328","146.4042510986328","","","","","","","","",""
"1284","13.718085289001465","13.718085289001465","13.718085289001465","9.747340202331543","9.747340202331543","9.747340202331543","146.73936462402344","146.73936462402344","146.73936462402344","","","","","","","","",""
"1285","13.486701965332031","13.486701965332031","13.486701965332031","9.723403930664062","9.723403930664062","9.723403930664062","145.56117248535156","145.56117248535156","145.56117248535156","","","","","","","","",""
"1286","13.47606372833252","13.47606372833252","13.47606372833252","9.696808815002441","9.696808815002441","9.696808815002441","145.68882751464844","145.68882751464844","145.68882751464844","","","","","","","","",""
"1287","13.505319595336914","13.505319595336914","13.505319595336914","9.680850982666016","9.680850982666016","9.680850982666016","145.34840393066406","145.34840393066406","145.34840393066406","","","","","","","","",""
"1288","13.534574508666992","13.534574508666992","13.534574508666992","9.680850982666016","9.680850982666016","9.680850982666016","145.89894104003906","145.89894104003906","145.89894104003906","","","","","","","","",""
"1289","13.60106372833252","13.60106372833252","13.60106372833252","9.691489219665527","9.691489219665527","9.691489219665527","142.65957641601562","142.65957641601562","142.65957641601562","","","","","","","","",""
"1290","13.550532341003418","13.550532341003418","13.550532341003418","9.68882942199707","9.68882942199707","9.68882942199707","143.47872924804688","143.47872924804688","143.47872924804688","","","","","","","","",""
"1291","13.446808815002441","13.446808815002441","13.446808815002441","9.696808815002441","9.696808815002441","9.696808815002441","144.89894104003906","144.89894104003906","144.89894104003906","","","","","","","","",""
"1292","13.375","13.375","13.375","9.702127456665039","9.702127456665039","9.702127456665039","141.62234497070312","141.62234497070312","141.62234497070312","","","","","","","","",""
"1293","13.31382942199707","13.31382942199707","13.31382942199707","9.71276569366455","9.71276569366455","9.71276569366455","140.5053253173828","140.5053253173828","140.5053253173828","","","","","","","","",""
"1294","13.404254913330078","13.404254913330078","13.404254913330078","9.707447052001953","9.707447052001953","9.707447052001953","141.77394104003906","141.77394104003906","141.77394104003906","","","","","","","","",""
"1295","13.457447052001953","13.457447052001953","13.457447052001953","9.71276569366455","9.71276569366455","9.71276569366455","140.5824432373047","140.5824432373047","140.5824432373047","","","","","","","","",""
"1296","13.593085289001465","13.593085289001465","13.593085289001465","9.696808815002441","9.696808815002441","9.696808815002441","142.94415283203125","142.94415283203125","142.94415283203125","","","","","","","","",""
"1297","13.622340202331543","13.622340202331543","13.622340202331543","10.005319595336914","10.005319595336914","10.005319595336914","142.52659606933594","142.52659606933594","142.52659606933594","","","","","","","","",""
"1298","13.603723526000977","13.603723526000977","13.603723526000977","10.013298034667969","10.013298034667969","10.013298034667969","142.65159606933594","142.65159606933594","142.65159606933594","","","","","","","","",""
"1299","13.582447052001953","13.582447052001953","13.582447052001953","10.031914710998535","10.031914710998535","10.031914710998535","140.52127075195312","140.52127075195312","140.52127075195312","","","","","","","","",""
"1300","13.41489315032959","13.41489315032959","13.41489315032959","10.010638236999512","10.010638236999512","10.010638236999512","142.87765502929688","142.87765502929688","142.87765502929688","","","","","","","","",""
"1301","13.305850982666016","13.305850982666016","13.305850982666016","10.002659797668457","10.002659797668457","10.002659797668457","145.44415283203125","145.44415283203125","145.44415283203125","","","","","","","","",""
"1302","13.239361763000488","13.239361763000488","13.239361763000488","9.989361763000488","9.989361763000488","9.989361763000488","146.574462890625","146.574462890625","146.574462890625","","","","","","","","",""
"1303","13.175532341003418","13.175532341003418","13.175532341003418","9.968085289001465","9.968085289001465","9.968085289001465","147.81382751464844","147.81382751464844","147.81382751464844","","","","","","","","",""
"1304","13.125","13.125","13.125","9.981383323669434","9.981383323669434","9.981383323669434","146.59307861328125","146.59307861328125","146.59307861328125","","","","","","","","",""
"1305","13.029254913330078","13.029254913330078","13.029254913330078","9.981383323669434","9.981383323669434","9.981383323669434","148.37765502929688","148.37765502929688","148.37765502929688","","","","","","","","",""
"1306","12.954787254333496","12.954787254333496","12.954787254333496","9.952127456665039","9.952127456665039","9.952127456665039","144.55584716796875","144.55584716796875","144.55584716796875","","","","","","","","",""
"1307","12.91223430633545","12.91223430633545","12.91223430633545","9.978723526000977","9.978723526000977","9.978723526000977","148.01861572265625","148.01861572265625","148.01861572265625","","","","","","","","",""
"1308","13.125","13.125","13.125","9.97606372833252","9.97606372833252","9.97606372833252","145.5","145.5","145.5","","","","","","","","",""
"1309","13.303191184997559","13.303191184997559","13.303191184997559","9.970745086669922","9.970745086669922","9.970745086669922","148.50265502929688","148.50265502929688","148.50265502929688","","","","","","","","",""
"1310","13.271276473999023","13.271276473999023","13.271276473999023","9.965425491333008","9.965425491333008","9.965425491333008","149.5","149.5","149.5","","","","","","","","",""
"1311","13.35106372833252","13.35106372833252","13.35106372833252","9.96010684967041","9.96010684967041","9.96010684967041","150.8377685546875","150.8377685546875","150.8377685546875","","","","","","","","",""
"1312","13.39893627166748","13.39893627166748","13.39893627166748","9.954787254333496","9.954787254333496","9.954787254333496","153.80319213867188","153.80319213867188","153.80319213867188","","","","","","","","",""
"1313","13.502659797668457","13.502659797668457","13.502659797668457","9.946808815002441","9.946808815002441","9.946808815002441","150.26329040527344","150.26329040527344","150.26329040527344","","","","","","","","",""
"1314","13.505319595336914","13.505319595336914","13.505319595336914","9.952127456665039","9.952127456665039","9.952127456665039","152.22340393066406","152.22340393066406","152.22340393066406","","","","","","","","",""
"1315","13.531914710998535","13.531914710998535","13.531914710998535","9.968085289001465","9.968085289001465","9.968085289001465","153.68617248535156","153.68617248535156","153.68617248535156","","","","","","","","",""
"1316","13.731383323669434","13.731383323669434","13.731383323669434","9.965425491333008","9.965425491333008","9.965425491333008","153.68617248535156","153.68617248535156","153.68617248535156","","","","","","","","",""
"1317","13.768616676330566","13.768616676330566","13.768616676330566","9.952127456665039","9.952127456665039","9.952127456665039","153.68617248535156","153.68617248535156","153.68617248535156","","","","","","","","",""
"1318","13.981383323669434","13.981383323669434","13.981383323669434","9.957447052001953","9.957447052001953","9.957447052001953","153.68617248535156","153.68617248535156","153.68617248535156","","","","","","","","",""
"1319","13.941489219665527","13.941489219665527","13.941489219665527","9.952127456665039","9.952127456665039","9.952127456665039","153.68617248535156","153.68617248535156","153.68617248535156","","","","","","","","",""
"1320","14.16489315032959","14.16489315032959","14.16489315032959","9.946808815002441","9.946808815002441","9.946808815002441","157.08511352539062","157.08511352539062","157.08511352539062","","","","","","","","",""
"1321","14.340425491333008","14.340425491333008","14.340425491333008","9.965425491333008","9.965425491333008","9.965425491333008","157.4547882080078","157.4547882080078","157.4547882080078","","","","","","","","",""
"1322","14.361701965332031","14.361701965332031","14.361701965332031","9.952127456665039","9.952127456665039","9.952127456665039","157.4547882080078","157.4547882080078","157.4547882080078","","","","","","","","",""
"1323","14.39893627166748","14.39893627166748","14.39893627166748","9.917552947998047","9.917552947998047","9.917552947998047","160.80319213867188","160.80319213867188","160.80319213867188","","","","","","","","",""
"1324","14.550532341003418","14.550532341003418","14.550532341003418","9.917552947998047","9.917552947998047","9.917552947998047","160.80319213867188","160.80319213867188","160.80319213867188","","","","","","","","",""
"1325","14.494680404663086","14.494680404663086","14.494680404663086","9.882978439331055","9.882978439331055","9.882978439331055","160.80319213867188","160.80319213867188","160.80319213867188","","","","","","","","",""
"1326","14.521276473999023","14.521276473999023","14.521276473999023","9.875","9.875","9.875","160.48138427734375","160.48138427734375","160.48138427734375","","","","","","","","",""
"1327","14.640957832336426","14.640957832336426","14.640957832336426","9.885638236999512","9.885638236999512","9.885638236999512","161.8457489013672","161.8457489013672","161.8457489013672","","","","","","","","",""
"1328","14.736701965332031","14.736701965332031","14.736701965332031","9.882978439331055","9.882978439331055","9.882978439331055","165.1170196533203","165.1170196533203","165.1170196533203","","","","","","","","",""
"1329","14.808510780334473","14.808510780334473","14.808510780334473","9.880319595336914","9.880319595336914","9.880319595336914","165.1170196533203","165.1170196533203","165.1170196533203","","","","","","","","",""
"1330","14.909574508666992","14.909574508666992","14.909574508666992","9.896276473999023","9.896276473999023","9.896276473999023","166.56382751464844","166.56382751464844","166.56382751464844","","","","","","","","",""
"1331","14.779254913330078","14.779254913330078","14.779254913330078","9.890957832336426","9.890957832336426","9.890957832336426","167.7127685546875","167.7127685546875","167.7127685546875","","","","","","","","",""
"1332","14.981383323669434","14.981383323669434","14.981383323669434","9.893616676330566","9.893616676330566","9.893616676330566","169.1835174560547","169.1835174560547","169.1835174560547","","","","","","","","",""
"1333","15.031914710998535","15.031914710998535","15.031914710998535","9.869680404663086","9.869680404663086","9.869680404663086","170.76861572265625","170.76861572265625","170.76861572265625","","","","","","","","",""
"1334","15.031914710998535","15.031914710998535","15.031914710998535","9.890957832336426","9.890957832336426","9.890957832336426","171.10903930664062","171.10903930664062","171.10903930664062","","","","","","","","",""
"1335","15.031914710998535","15.031914710998535","15.031914710998535","9.89893627166748","9.89893627166748","9.89893627166748","171.10903930664062","171.10903930664062","171.10903930664062","","","","","","","","",""
"1336","14.994680404663086","14.994680404663086","14.994680404663086","9.888298034667969","9.888298034667969","9.888298034667969","174.34840393066406","174.34840393066406","174.34840393066406","","","","","","","","",""
"1337","15.095745086669922","15.095745086669922","15.095745086669922","9.890957832336426","9.890957832336426","9.890957832336426","175.14361572265625","175.14361572265625","175.14361572265625","","","","","","","","",""
"1338","15.257978439331055","15.257978439331055","15.257978439331055","9.875","9.875","9.875","175.14361572265625","175.14361572265625","175.14361572265625","","","","","","","","",""
"1339","15.484042167663574","15.484042167663574","15.484042167663574","9.875","9.875","9.875","178.48936462402344","178.48936462402344","178.48936462402344","","","","","","","","",""
"1340","15.510638236999512","15.510638236999512","15.510638236999512","9.917552947998047","9.917552947998047","9.917552947998047","176.699462890625","176.699462890625","176.699462890625","","","","","","","","",""
"1341","15.457447052001953","15.457447052001953","15.457447052001953","9.941489219665527","9.941489219665527","9.941489219665527","176.699462890625","176.699462890625","176.699462890625","","","","","","","","",""
"1342","15.377659797668457","15.377659797668457","15.377659797668457","9.920212745666504","9.920212745666504","9.920212745666504","177.89096069335938","177.89096069335938","177.89096069335938","","","","","","","","",""
"1343","15.316489219665527","15.316489219665527","15.316489219665527","9.968085289001465","9.968085289001465","9.968085289001465","177.89096069335938","177.89096069335938","177.89096069335938","","","","","","","","",""
"1344","15.507978439331055","15.507978439331055","15.507978439331055","9.670212745666504","9.670212745666504","9.670212745666504","178.3085174560547","178.3085174560547","178.3085174560547","","","","","","","","",""
"1345","15.64893627166748","15.64893627166748","15.64893627166748","9.66489315032959","9.66489315032959","9.66489315032959","178.3085174560547","178.3085174560547","178.3085174560547","","","","","","","","",""
"1346","15.75","15.75","15.75","9.656914710998535","9.656914710998535","9.656914710998535","179.42286682128906","179.42286682128906","179.42286682128906","","","","","","","","",""
"1347","15.819149017333984","15.819149017333984","15.819149017333984","9.654254913330078","9.654254913330078","9.654254913330078","179.7792510986328","179.7792510986328","179.7792510986328","","","","","","","","",""
"1348","15.877659797668457","15.877659797668457","15.877659797668457","9.651596069335938","9.651596069335938","9.651596069335938","180.0585174560547","180.0585174560547","180.0585174560547","","","","","","","","",""
"1349","15.91223430633545","15.91223430633545","15.91223430633545","9.667552947998047","9.667552947998047","9.667552947998047","180.0585174560547","180.0585174560547","180.0585174560547","","","","","","","","",""
"1350","15.930850982666016","15.930850982666016","15.930850982666016","9.744680404663086","9.744680404663086","9.744680404663086","180.08511352539062","180.08511352539062","180.08511352539062","","","","","","","","",""
"1351","15.970745086669922","15.970745086669922","15.970745086669922","9.744680404663086","9.744680404663086","9.744680404663086","183.2446746826172","183.2446746826172","183.2446746826172","","","","","","","","",""
"1352","16.132978439331055","16.132978439331055","16.132978439331055","10.159574508666992","10.159574508666992","10.159574508666992","183.2446746826172","183.2446746826172","183.2446746826172","","","","","","","","",""
"1353","16.143617630004883","16.143617630004883","16.143617630004883","10.183510780334473","10.183510780334473","10.183510780334473","187.0664825439453","187.0664825439453","187.0664825439453","","","","","","","","",""
"1354","16.308509826660156","16.308509826660156","16.308509826660156","10.154254913330078","10.154254913330078","10.154254913330078","187.0664825439453","187.0664825439453","187.0664825439453","","","","","","","","",""
"1355","16.34308433532715","16.34308433532715","16.34308433532715","10.154254913330078","10.154254913330078","10.154254913330078","190.875","190.875","190.875","","","","","","","","",""
"1356","16.212766647338867","16.212766647338867","16.212766647338867","10.151596069335938","10.151596069335938","10.151596069335938","191.36170959472656","191.36170959472656","191.36170959472656","","","","","","","","",""
"1357","16.26329803466797","16.26329803466797","16.26329803466797","10.16489315032959","10.16489315032959","10.16489315032959","191.36170959472656","191.36170959472656","191.36170959472656","","","","","","","","",""
"1358","16.17287254333496","16.17287254333496","16.17287254333496","10.16223430633545","10.16223430633545","10.16223430633545","191.36170959472656","191.36170959472656","191.36170959472656","","","","","","","","",""
"1359","16.164894104003906","16.164894104003906","16.164894104003906","10.16489315032959","10.16489315032959","10.16489315032959","191.36170959472656","191.36170959472656","191.36170959472656","","","","","","","","",""
"1360","16.055850982666016","16.055850982666016","16.055850982666016","10.156914710998535","10.156914710998535","10.156914710998535","195.26861572265625","195.26861572265625","195.26861572265625","","","","","","","","",""
"1361","16.183509826660156","16.183509826660156","16.183509826660156","10.140957832336426","10.140957832336426","10.140957832336426","195.26861572265625","195.26861572265625","195.26861572265625","","","","","","","","",""
"1362","16.21808433532715","16.21808433532715","16.21808433532715","10.146276473999023","10.146276473999023","10.146276473999023","195.26861572265625","195.26861572265625","195.26861572265625","","","","","","","","",""
"1363","16.194149017333984","16.194149017333984","16.194149017333984","10.143616676330566","10.143616676330566","10.143616676330566","195.26861572265625","195.26861572265625","195.26861572265625","","","","","","","","",""
"1364","16.242021560668945","16.242021560668945","16.242021560668945","10.143616676330566","10.143616676330566","10.143616676330566","195.26861572265625","195.26861572265625","195.26861572265625","","","","","","","","",""
"1365","16.095745086669922","16.095745086669922","16.095745086669922","10.22606372833252","10.22606372833252","10.22606372833252","195.26861572265625","195.26861572265625","195.26861572265625","","","","","","","","",""
"1366","16.17287254333496","16.17287254333496","16.17287254333496","10.21276569366455","10.21276569366455","10.21276569366455","194.53457641601562","194.53457641601562","194.53457641601562","","","","","","","","",""
"1367","16.194149017333984","16.194149017333984","16.194149017333984","10.22606372833252","10.22606372833252","10.22606372833252","194.53457641601562","194.53457641601562","194.53457641601562","","","","","","","","",""
"1368","16.066490173339844","16.066490173339844","16.066490173339844","10.167552947998047","10.167552947998047","10.167552947998047","194.53457641601562","194.53457641601562","194.53457641601562","","","","","","","","",""
"1369","16.154254913330078","16.154254913330078","16.154254913330078","10.183510780334473","10.183510780334473","10.183510780334473","194.53457641601562","194.53457641601562","194.53457641601562","","","","","","","","",""
"1370","16.151596069335938","16.151596069335938","16.151596069335938","10.183510780334473","10.183510780334473","10.183510780334473","194.51329040527344","194.51329040527344","194.51329040527344","","","","","","","","",""
"1371","16.114360809326172","16.114360809326172","16.114360809326172","10.180850982666016","10.180850982666016","10.180850982666016","194.51329040527344","194.51329040527344","194.51329040527344","","","","","","","","",""
"1372","16.06382942199707","16.06382942199707","16.06382942199707","10.28989315032959","10.28989315032959","10.28989315032959","194.51329040527344","194.51329040527344","194.51329040527344","","","","","","","","",""
"1373","16.023935317993164","16.023935317993164","16.023935317993164","10.31382942199707","10.31382942199707","10.31382942199707","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1374","16.026596069335938","16.026596069335938","16.026596069335938","10.31382942199707","10.31382942199707","10.31382942199707","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1375","16.12765884399414","16.12765884399414","16.12765884399414","10.449467658996582","10.449467658996582","10.449467658996582","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1376","16.287233352661133","16.287233352661133","16.287233352661133","10.52393627166748","10.52393627166748","10.52393627166748","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1377","16.43882942199707","16.43882942199707","16.43882942199707","10.497340202331543","10.497340202331543","10.497340202331543","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1378","16.539894104003906","16.539894104003906","16.539894104003906","10.497340202331543","10.497340202331543","10.497340202331543","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1379","16.507978439331055","16.507978439331055","16.507978439331055","10.497340202331543","10.497340202331543","10.497340202331543","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1380","16.518617630004883","16.518617630004883","16.518617630004883","10.518616676330566","10.518616676330566","10.518616676330566","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1381","16.694149017333984","16.694149017333984","16.694149017333984","10.531914710998535","10.531914710998535","10.531914710998535","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1382","16.805850982666016","16.805850982666016","16.805850982666016","10.518616676330566","10.518616676330566","10.518616676330566","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
"1383","16.885639190673828","16.885639190673828","16.885639190673828","10.521276473999023","10.521276473999023","10.521276473999023","194.90159606933594","194.90159606933594","194.90159606933594","","","","","","","","",""
