"Step","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_clip_rew_mean__MAX","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MIN","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX"
"1665","-26.453947067260742","-26.453947067260742","-26.453947067260742","-26.926002502441406","-26.926002502441406","-26.926002502441406","178.1122283935547","178.1122283935547","178.1122283935547","178.12042236328125","178.12042236328125","178.12042236328125","44.10747146606445","44.10747146606445","44.10747146606445","41.9956169128418","41.9956169128418","41.9956169128418","9.071887969970703","9.071887969970703","9.071887969970703","17.341167449951172","17.341167449951172","17.341167449951172","12.992904663085938","12.992904663085938","12.992904663085938","13.222229957580566","13.222229957580566","13.222229957580566","196.0295867919922","196.0295867919922","196.0295867919922","3.8580400943756104","3.8580400943756104","3.8580400943756104","187.75186157226562","187.75186157226562","187.75186157226562","70.8105239868164","70.8105239868164","70.8105239868164","","","","","","","","","","","",""
"1666","-26.44839096069336","-26.44839096069336","-26.44839096069336","-26.996591567993164","-26.996591567993164","-26.996591567993164","178.11373901367188","178.11373901367188","178.11373901367188","178.1218719482422","178.1218719482422","178.1218719482422","44.09428405761719","44.09428405761719","44.09428405761719","41.957698822021484","41.957698822021484","41.957698822021484","9.076043128967285","9.076043128967285","9.076043128967285","17.391971588134766","17.391971588134766","17.391971588134766","13.002300262451172","13.002300262451172","13.002300262451172","13.292116165161133","13.292116165161133","13.292116165161133","196.02967834472656","196.02967834472656","196.02967834472656","3.838916063308716","3.838916063308716","3.838916063308716","187.7433319091797","187.7433319091797","187.7433319091797","70.7968978881836","70.7968978881836","70.7968978881836","","","","","","","","","","","",""
"1667","-26.46539878845215","-26.46539878845215","-26.46539878845215","-27.051267623901367","-27.051267623901367","-27.051267623901367","178.11415100097656","178.11415100097656","178.11415100097656","178.1162872314453","178.1162872314453","178.1162872314453","44.01533889770508","44.01533889770508","44.01533889770508","41.9252815246582","41.9252815246582","41.9252815246582","9.102849960327148","9.102849960327148","9.102849960327148","17.442468643188477","17.442468643188477","17.442468643188477","12.99480152130127","12.99480152130127","12.99480152130127","13.324780464172363","13.324780464172363","13.324780464172363","196.02981567382812","196.02981567382812","196.02981567382812","3.664318084716797","3.664318084716797","3.664318084716797","187.7465362548828","187.7465362548828","187.7465362548828","70.78469848632812","70.78469848632812","70.78469848632812","","","","","","","","","","","",""
"1668","-26.46156883239746","-26.46156883239746","-26.46156883239746","-27.09724235534668","-27.09724235534668","-27.09724235534668","178.11485290527344","178.11485290527344","178.11485290527344","178.1095733642578","178.1095733642578","178.1095733642578","43.986083984375","43.986083984375","43.986083984375","41.9255256652832","41.9255256652832","41.9255256652832","9.115167617797852","9.115167617797852","9.115167617797852","17.494850158691406","17.494850158691406","17.494850158691406","12.986348152160645","12.986348152160645","12.986348152160645","13.333337783813477","13.333337783813477","13.333337783813477","196.02967834472656","196.02967834472656","196.02967834472656","3.434251308441162","3.434251308441162","3.434251308441162","187.74566650390625","187.74566650390625","187.74566650390625","70.47563934326172","70.47563934326172","70.47563934326172","","","","","","","","","","","",""
"1669","-26.433717727661133","-26.433717727661133","-26.433717727661133","-27.12104034423828","-27.12104034423828","-27.12104034423828","178.11244201660156","178.11244201660156","178.11244201660156","178.1215057373047","178.1215057373047","178.1215057373047","44.04426956176758","44.04426956176758","44.04426956176758","41.92353057861328","41.92353057861328","41.92353057861328","9.113170623779297","9.113170623779297","9.113170623779297","17.55811882019043","17.55811882019043","17.55811882019043","12.993814468383789","12.993814468383789","12.993814468383789","13.30639934539795","13.30639934539795","13.30639934539795","196.02932739257812","196.02932739257812","196.02932739257812","3.4464313983917236","3.4464313983917236","3.4464313983917236","187.7450714111328","187.7450714111328","187.7450714111328","70.21329498291016","70.21329498291016","70.21329498291016","","","","","","","","","","","",""
"1670","-26.415435791015625","-26.415435791015625","-26.415435791015625","-27.150341033935547","-27.150341033935547","-27.150341033935547","178.11264038085938","178.11264038085938","178.11264038085938","178.13124084472656","178.13124084472656","178.13124084472656","44.047584533691406","44.047584533691406","44.047584533691406","41.92227554321289","41.92227554321289","41.92227554321289","9.099970817565918","9.099970817565918","9.099970817565918","17.612747192382812","17.612747192382812","17.612747192382812","12.985101699829102","12.985101699829102","12.985101699829102","13.275957107543945","13.275957107543945","13.275957107543945","196.02879333496094","196.02879333496094","196.02879333496094","3.4526591300964355","3.4526591300964355","3.4526591300964355","187.7509002685547","187.7509002685547","187.7509002685547","69.91345977783203","69.91345977783203","69.91345977783203","","","","","","","","","","","",""
"1671","-26.373563766479492","-26.373563766479492","-26.373563766479492","-27.224103927612305","-27.224103927612305","-27.224103927612305","178.10955810546875","178.10955810546875","178.10955810546875","178.1313934326172","178.1313934326172","178.1313934326172","44.117366790771484","44.117366790771484","44.117366790771484","41.91655731201172","41.91655731201172","41.91655731201172","9.111294746398926","9.111294746398926","9.111294746398926","17.66302490234375","17.66302490234375","17.66302490234375","12.988219261169434","12.988219261169434","12.988219261169434","13.297567367553711","13.297567367553711","13.297567367553711","196.0284881591797","196.0284881591797","196.0284881591797","3.4418840408325195","3.4418840408325195","3.4418840408325195","187.70823669433594","187.70823669433594","187.70823669433594","69.76685333251953","69.76685333251953","69.76685333251953","","","","","","","","","","","",""
"1672","-26.384729385375977","-26.384729385375977","-26.384729385375977","-27.2582950592041","-27.2582950592041","-27.2582950592041","178.10336303710938","178.10336303710938","178.10336303710938","178.12692260742188","178.12692260742188","178.12692260742188","44.15863037109375","44.15863037109375","44.15863037109375","41.9154052734375","41.9154052734375","41.9154052734375","9.112833976745605","9.112833976745605","9.112833976745605","17.713951110839844","17.713951110839844","17.713951110839844","12.978531837463379","12.978531837463379","12.978531837463379","13.325146675109863","13.325146675109863","13.325146675109863","196.0260009765625","196.0260009765625","196.0260009765625","3.357487678527832","3.357487678527832","3.357487678527832","187.6239013671875","187.6239013671875","187.6239013671875","69.7750244140625","69.7750244140625","69.7750244140625","","","","","","","","","","","",""
"1673","-26.373035430908203","-26.373035430908203","-26.373035430908203","-27.331279754638672","-27.331279754638672","-27.331279754638672","178.1133575439453","178.1133575439453","178.1133575439453","178.13031005859375","178.13031005859375","178.13031005859375","44.13321304321289","44.13321304321289","44.13321304321289","41.914306640625","41.914306640625","41.914306640625","9.115245819091797","9.115245819091797","9.115245819091797","17.758987426757812","17.758987426757812","17.758987426757812","12.97574520111084","12.97574520111084","12.97574520111084","13.338310241699219","13.338310241699219","13.338310241699219","196.02366638183594","196.02366638183594","196.02366638183594","3.2018377780914307","3.2018377780914307","3.2018377780914307","187.63632202148438","187.63632202148438","187.63632202148438","69.66950988769531","69.66950988769531","69.66950988769531","","","","","","","","","","","",""
"1674","-26.376811981201172","-26.376811981201172","-26.376811981201172","-27.417692184448242","-27.417692184448242","-27.417692184448242","178.1144256591797","178.1144256591797","178.1144256591797","178.12574768066406","178.12574768066406","178.12574768066406","44.17351150512695","44.17351150512695","44.17351150512695","41.9129638671875","41.9129638671875","41.9129638671875","9.132822036743164","9.132822036743164","9.132822036743164","17.80119514465332","17.80119514465332","17.80119514465332","12.978754043579102","12.978754043579102","12.978754043579102","13.31410026550293","13.31410026550293","13.31410026550293","196.02377319335938","196.02377319335938","196.02377319335938","3.089949607849121","3.089949607849121","3.089949607849121","187.5688934326172","187.5688934326172","187.5688934326172","69.51895141601562","69.51895141601562","69.51895141601562","","","","","","","","","","","",""
"1675","-26.415538787841797","-26.415538787841797","-26.415538787841797","-27.499534606933594","-27.499534606933594","-27.499534606933594","178.11618041992188","178.11618041992188","178.11618041992188","178.1266326904297","178.1266326904297","178.1266326904297","44.22224426269531","44.22224426269531","44.22224426269531","41.9123649597168","41.9123649597168","41.9123649597168","9.179513931274414","9.179513931274414","9.179513931274414","17.837215423583984","17.837215423583984","17.837215423583984","13.004709243774414","13.004709243774414","13.004709243774414","13.31322956085205","13.31322956085205","13.31322956085205","196.0232696533203","196.0232696533203","196.0232696533203","3.0571274757385254","3.0571274757385254","3.0571274757385254","187.58956909179688","187.58956909179688","187.58956909179688","69.46521759033203","69.46521759033203","69.46521759033203","","","","","","","","","","","",""
"1676","-26.423620223999023","-26.423620223999023","-26.423620223999023","-27.56418228149414","-27.56418228149414","-27.56418228149414","178.10543823242188","178.10543823242188","178.10543823242188","178.12417602539062","178.12417602539062","178.12417602539062","44.31535720825195","44.31535720825195","44.31535720825195","41.91331481933594","41.91331481933594","41.91331481933594","9.220351219177246","9.220351219177246","9.220351219177246","17.866943359375","17.866943359375","17.866943359375","13.012458801269531","13.012458801269531","13.012458801269531","13.325121879577637","13.325121879577637","13.325121879577637","196.0244140625","196.0244140625","196.0244140625","3.0442328453063965","3.0442328453063965","3.0442328453063965","187.55062866210938","187.55062866210938","187.55062866210938","69.32051086425781","69.32051086425781","69.32051086425781","","","","","","","","","","","",""
"1677","-26.40986442565918","-26.40986442565918","-26.40986442565918","-27.65242576599121","-27.65242576599121","-27.65242576599121","178.10289001464844","178.10289001464844","178.10289001464844","178.13177490234375","178.13177490234375","178.13177490234375","44.3569450378418","44.3569450378418","44.3569450378418","41.915218353271484","41.915218353271484","41.915218353271484","9.285094261169434","9.285094261169434","9.285094261169434","17.89811897277832","17.89811897277832","17.89811897277832","13.031425476074219","13.031425476074219","13.031425476074219","13.343085289001465","13.343085289001465","13.343085289001465","196.0266571044922","196.0266571044922","196.0266571044922","2.8207273483276367","2.8207273483276367","2.8207273483276367","187.55084228515625","187.55084228515625","187.55084228515625","69.03642272949219","69.03642272949219","69.03642272949219","","","","","","","","","","","",""
"1678","-26.438190460205078","-26.438190460205078","-26.438190460205078","-27.704984664916992","-27.704984664916992","-27.704984664916992","178.1035919189453","178.1035919189453","178.1035919189453","178.12168884277344","178.12168884277344","178.12168884277344","44.40605163574219","44.40605163574219","44.40605163574219","41.916561126708984","41.916561126708984","41.916561126708984","9.262113571166992","9.262113571166992","9.262113571166992","17.92828941345215","17.92828941345215","17.92828941345215","13.028873443603516","13.028873443603516","13.028873443603516","13.290990829467773","13.290990829467773","13.290990829467773","196.02981567382812","196.02981567382812","196.02981567382812","2.6334826946258545","2.6334826946258545","2.6334826946258545","187.559326171875","187.559326171875","187.559326171875","69.00300598144531","69.00300598144531","69.00300598144531","","","","","","","","","","","",""
"1679","-26.49302101135254","-26.49302101135254","-26.49302101135254","-27.760265350341797","-27.760265350341797","-27.760265350341797","178.1034393310547","178.1034393310547","178.1034393310547","178.1354217529297","178.1354217529297","178.1354217529297","44.463905334472656","44.463905334472656","44.463905334472656","41.919036865234375","41.919036865234375","41.919036865234375","9.276508331298828","9.276508331298828","9.276508331298828","17.964466094970703","17.964466094970703","17.964466094970703","13.031060218811035","13.031060218811035","13.031060218811035","13.24190616607666","13.24190616607666","13.24190616607666","196.0301513671875","196.0301513671875","196.0301513671875","2.5968165397644043","2.5968165397644043","2.5968165397644043","187.56491088867188","187.56491088867188","187.56491088867188","69.08018493652344","69.08018493652344","69.08018493652344","","","","","","","","","","","",""
"1680","-26.53571128845215","-26.53571128845215","-26.53571128845215","-27.893922805786133","-27.893922805786133","-27.893922805786133","178.10906982421875","178.10906982421875","178.10906982421875","178.12571716308594","178.12571716308594","178.12571716308594","44.45185089111328","44.45185089111328","44.45185089111328","41.920440673828125","41.920440673828125","41.920440673828125","9.274831771850586","9.274831771850586","9.274831771850586","17.98916244506836","17.98916244506836","17.98916244506836","13.041484832763672","13.041484832763672","13.041484832763672","13.255304336547852","13.255304336547852","13.255304336547852","196.0279083251953","196.0279083251953","196.0279083251953","2.546215295791626","2.546215295791626","2.546215295791626","187.5649871826172","187.5649871826172","187.5649871826172","69.0853042602539","69.0853042602539","69.0853042602539","","","","","","","","","","","",""
"1681","-26.58322525024414","-26.58322525024414","-26.58322525024414","-27.945707321166992","-27.945707321166992","-27.945707321166992","178.10902404785156","178.10902404785156","178.10902404785156","178.12840270996094","178.12840270996094","178.12840270996094","44.39550018310547","44.39550018310547","44.39550018310547","41.919349670410156","41.919349670410156","41.919349670410156","9.26939582824707","9.26939582824707","9.26939582824707","18.009981155395508","18.009981155395508","18.009981155395508","13.041055679321289","13.041055679321289","13.041055679321289","13.276432991027832","13.276432991027832","13.276432991027832","196.02743530273438","196.02743530273438","196.02743530273438","2.484349250793457","2.484349250793457","2.484349250793457","187.56338500976562","187.56338500976562","187.56338500976562","69.0894546508789","69.0894546508789","69.0894546508789","","","","","","","","","","","",""
"1682","-26.59086799621582","-26.59086799621582","-26.59086799621582","-28.019834518432617","-28.019834518432617","-28.019834518432617","178.11915588378906","178.11915588378906","178.11915588378906","178.13783264160156","178.13783264160156","178.13783264160156","44.35410690307617","44.35410690307617","44.35410690307617","41.920310974121094","41.920310974121094","41.920310974121094","9.231414794921875","9.231414794921875","9.231414794921875","18.02324104309082","18.02324104309082","18.02324104309082","13.045891761779785","13.045891761779785","13.045891761779785","13.25687026977539","13.25687026977539","13.25687026977539","196.0274658203125","196.0274658203125","196.0274658203125","2.4665889739990234","2.4665889739990234","2.4665889739990234","187.56454467773438","187.56454467773438","187.56454467773438","69.0382308959961","69.0382308959961","69.0382308959961","","","","","","","","","","","",""
"1683","-26.635807037353516","-26.635807037353516","-26.635807037353516","-28.06319236755371","-28.06319236755371","-28.06319236755371","178.12808227539062","178.12808227539062","178.12808227539062","178.13070678710938","178.13070678710938","178.13070678710938","44.28508758544922","44.28508758544922","44.28508758544922","41.920066833496094","41.920066833496094","41.920066833496094","9.206270217895508","9.206270217895508","9.206270217895508","18.038063049316406","18.038063049316406","18.038063049316406","13.046399116516113","13.046399116516113","13.046399116516113","13.254335403442383","13.254335403442383","13.254335403442383","196.02920532226562","196.02920532226562","196.02920532226562","2.4354166984558105","2.4354166984558105","2.4354166984558105","187.56809997558594","187.56809997558594","187.56809997558594","68.9747085571289","68.9747085571289","68.9747085571289","","","","","","","","","","","",""
"1684","-26.692626953125","-26.692626953125","-26.692626953125","-28.12364959716797","-28.12364959716797","-28.12364959716797","178.11911010742188","178.11911010742188","178.11911010742188","178.1304931640625","178.1304931640625","178.1304931640625","44.2717399597168","44.2717399597168","44.2717399597168","41.92181396484375","41.92181396484375","41.92181396484375","9.208349227905273","9.208349227905273","9.208349227905273","18.050647735595703","18.050647735595703","18.050647735595703","13.048759460449219","13.048759460449219","13.048759460449219","13.199162483215332","13.199162483215332","13.199162483215332","196.03152465820312","196.03152465820312","196.03152465820312","2.2539050579071045","2.2539050579071045","2.2539050579071045","187.5720672607422","187.5720672607422","187.5720672607422","68.97833251953125","68.97833251953125","68.97833251953125","","","","","","","","","","","",""
"1685","-26.755598068237305","-26.755598068237305","-26.755598068237305","-28.17930793762207","-28.17930793762207","-28.17930793762207","178.1192626953125","178.1192626953125","178.1192626953125","178.14239501953125","178.14239501953125","178.14239501953125","44.27325439453125","44.27325439453125","44.27325439453125","41.92103958129883","41.92103958129883","41.92103958129883","9.209028244018555","9.209028244018555","9.209028244018555","18.0533504486084","18.0533504486084","18.0533504486084","13.05905532836914","13.05905532836914","13.05905532836914","13.147502899169922","13.147502899169922","13.147502899169922","196.03167724609375","196.03167724609375","196.03167724609375","2.1782174110412598","2.1782174110412598","2.1782174110412598","187.58453369140625","187.58453369140625","187.58453369140625","68.83561706542969","68.83561706542969","68.83561706542969","","","","","","","","","","","",""
"1686","-26.8159236907959","-26.8159236907959","-26.8159236907959","-28.281814575195312","-28.281814575195312","-28.281814575195312","178.11801147460938","178.11801147460938","178.11801147460938","178.13204956054688","178.13204956054688","178.13204956054688","44.24635696411133","44.24635696411133","44.24635696411133","41.92304611206055","41.92304611206055","41.92304611206055","9.266800880432129","9.266800880432129","9.266800880432129","18.051694869995117","18.051694869995117","18.051694869995117","13.048004150390625","13.048004150390625","13.048004150390625","13.176894187927246","13.176894187927246","13.176894187927246","196.02923583984375","196.02923583984375","196.02923583984375","2.1544721126556396","2.1544721126556396","2.1544721126556396","187.53990173339844","187.53990173339844","187.53990173339844","68.8416519165039","68.8416519165039","68.8416519165039","","","","","","","","","","","",""
"1687","-26.906553268432617","-26.906553268432617","-26.906553268432617","-28.40066909790039","-28.40066909790039","-28.40066909790039","178.1271209716797","178.1271209716797","178.1271209716797","178.12380981445312","178.12380981445312","178.12380981445312","44.29258728027344","44.29258728027344","44.29258728027344","41.92319107055664","41.92319107055664","41.92319107055664","9.298298835754395","9.298298835754395","9.298298835754395","18.04511260986328","18.04511260986328","18.04511260986328","13.045015335083008","13.045015335083008","13.045015335083008","13.13209342956543","13.13209342956543","13.13209342956543","196.0296630859375","196.0296630859375","196.0296630859375","2.077223062515259","2.077223062515259","2.077223062515259","187.54046630859375","187.54046630859375","187.54046630859375","68.84488677978516","68.84488677978516","68.84488677978516","","","","","","","","","","","",""
"1688","-26.932655334472656","-26.932655334472656","-26.932655334472656","-28.502796173095703","-28.502796173095703","-28.502796173095703","178.13697814941406","178.13697814941406","178.13697814941406","178.13430786132812","178.13430786132812","178.13430786132812","44.329647064208984","44.329647064208984","44.329647064208984","41.924598693847656","41.924598693847656","41.924598693847656","9.295476913452148","9.295476913452148","9.295476913452148","18.040599822998047","18.040599822998047","18.040599822998047","13.040311813354492","13.040311813354492","13.040311813354492","13.115937232971191","13.115937232971191","13.115937232971191","196.02957153320312","196.02957153320312","196.02957153320312","1.9980299472808838","1.9980299472808838","1.9980299472808838","187.52899169921875","187.52899169921875","187.52899169921875","68.863525390625","68.863525390625","68.863525390625","","","","","","","","","","","",""
"1689","-27.023054122924805","-27.023054122924805","-27.023054122924805","-28.54633903503418","-28.54633903503418","-28.54633903503418","178.14344787597656","178.14344787597656","178.14344787597656","178.1349639892578","178.1349639892578","178.1349639892578","44.42323684692383","44.42323684692383","44.42323684692383","41.92528533935547","41.92528533935547","41.92528533935547","9.279413223266602","9.279413223266602","9.279413223266602","18.029375076293945","18.029375076293945","18.029375076293945","13.051834106445312","13.051834106445312","13.051834106445312","13.050210952758789","13.050210952758789","13.050210952758789","196.03155517578125","196.03155517578125","196.03155517578125","1.933469533920288","1.933469533920288","1.933469533920288","187.55128479003906","187.55128479003906","187.55128479003906","68.86851501464844","68.86851501464844","68.86851501464844","","","","","","","","","","","",""
"1690","-27.092422485351562","-27.092422485351562","-27.092422485351562","-28.56024742126465","-28.56024742126465","-28.56024742126465","178.14344787597656","178.14344787597656","178.14344787597656","178.12535095214844","178.12535095214844","178.12535095214844","44.39238739013672","44.39238739013672","44.39238739013672","41.92787551879883","41.92787551879883","41.92787551879883","9.273506164550781","9.273506164550781","9.273506164550781","18.01799201965332","18.01799201965332","18.01799201965332","13.069523811340332","13.069523811340332","13.069523811340332","13.070566177368164","13.070566177368164","13.070566177368164","196.02944946289062","196.02944946289062","196.02944946289062","1.845615267753601","1.845615267753601","1.845615267753601","187.57350158691406","187.57350158691406","187.57350158691406","68.87752532958984","68.87752532958984","68.87752532958984","","","","","","","","","","","",""
"1691","-27.070758819580078","-27.070758819580078","-27.070758819580078","-28.672086715698242","-28.672086715698242","-28.672086715698242","178.1433868408203","178.1433868408203","178.1433868408203","178.11672973632812","178.11672973632812","178.11672973632812","44.344573974609375","44.344573974609375","44.344573974609375","41.9256591796875","41.9256591796875","41.9256591796875","9.283556938171387","9.283556938171387","9.283556938171387","18.010522842407227","18.010522842407227","18.010522842407227","13.081805229187012","13.081805229187012","13.081805229187012","13.093393325805664","13.093393325805664","13.093393325805664","196.02963256835938","196.02963256835938","196.02963256835938","1.6336692571640015","1.6336692571640015","1.6336692571640015","187.58990478515625","187.58990478515625","187.58990478515625","68.86544036865234","68.86544036865234","68.86544036865234","","","","","","","","","","","",""
"1692","-27.120929718017578","-27.120929718017578","-27.120929718017578","-28.670778274536133","-28.670778274536133","-28.670778274536133","178.15196228027344","178.15196228027344","178.15196228027344","178.10723876953125","178.10723876953125","178.10723876953125","44.38495635986328","44.38495635986328","44.38495635986328","41.92626953125","41.92626953125","41.92626953125","9.285595893859863","9.285595893859863","9.285595893859863","18.004209518432617","18.004209518432617","18.004209518432617","13.097569465637207","13.097569465637207","13.097569465637207","13.081233978271484","13.081233978271484","13.081233978271484","196.02935791015625","196.02935791015625","196.02935791015625","1.603791356086731","1.603791356086731","1.603791356086731","187.5893096923828","187.5893096923828","187.5893096923828","68.860595703125","68.860595703125","68.860595703125","","","","","","","","","","","",""
"1693","-27.120119094848633","-27.120119094848633","-27.120119094848633","-28.718082427978516","-28.718082427978516","-28.718082427978516","178.15066528320312","178.15066528320312","178.15066528320312","178.1072998046875","178.1072998046875","178.1072998046875","44.4047966003418","44.4047966003418","44.4047966003418","41.9281005859375","41.9281005859375","41.9281005859375","9.289718627929688","9.289718627929688","9.289718627929688","17.994007110595703","17.994007110595703","17.994007110595703","13.112154006958008","13.112154006958008","13.112154006958008","13.068142890930176","13.068142890930176","13.068142890930176","196.02911376953125","196.02911376953125","196.02911376953125","1.5427806377410889","1.5427806377410889","1.5427806377410889","187.59007263183594","187.59007263183594","187.59007263183594","68.9786605834961","68.9786605834961","68.9786605834961","","","","","","","","","","","",""
"1694","-27.142770767211914","-27.142770767211914","-27.142770767211914","-28.834945678710938","-28.834945678710938","-28.834945678710938","178.148681640625","178.148681640625","178.148681640625","178.1126251220703","178.1126251220703","178.1126251220703","44.4356803894043","44.4356803894043","44.4356803894043","41.93234634399414","41.93234634399414","41.93234634399414","9.288874626159668","9.288874626159668","9.288874626159668","17.98567771911621","17.98567771911621","17.98567771911621","13.11911678314209","13.11911678314209","13.11911678314209","13.015132904052734","13.015132904052734","13.015132904052734","196.0286407470703","196.0286407470703","196.0286407470703","1.4883782863616943","1.4883782863616943","1.4883782863616943","187.60011291503906","187.60011291503906","187.60011291503906","68.97836303710938","68.97836303710938","68.97836303710938","","","","","","","","","","","",""
"1695","-27.2314395904541","-27.2314395904541","-27.2314395904541","-28.76403045654297","-28.76403045654297","-28.76403045654297","178.1620635986328","178.1620635986328","178.1620635986328","178.11529541015625","178.11529541015625","178.11529541015625","44.41973876953125","44.41973876953125","44.41973876953125","41.933963775634766","41.933963775634766","41.933963775634766","9.309720039367676","9.309720039367676","9.309720039367676","17.95867156982422","17.95867156982422","17.95867156982422","13.132089614868164","13.132089614868164","13.132089614868164","13.032332420349121","13.032332420349121","13.032332420349121","196.02899169921875","196.02899169921875","196.02899169921875","1.2984024286270142","1.2984024286270142","1.2984024286270142","187.54095458984375","187.54095458984375","187.54095458984375","68.92042541503906","68.92042541503906","68.92042541503906","","","","","","","","","","","",""
