"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX"
"20","-2.3847274780273438","-2.3847274780273438","-2.3847274780273438","-2.3770439624786377","-2.3770439624786377","-2.3770439624786377","197.04766845703125","197.04766845703125","197.04766845703125","9.241015434265137","9.241015434265137","9.241015434265137","9.97543716430664","9.97543716430664","9.97543716430664","196.99795532226562","196.99795532226562","196.99795532226562","-2.49802303314209","-2.49802303314209","-2.49802303314209","-2.4884378910064697","-2.4884378910064697","-2.4884378910064697","11.475089073181152","11.475089073181152","11.475089073181152","12.149192810058594","12.149192810058594","12.149192810058594","11.422404289245605","11.422404289245605","11.422404289245605","196.20498657226562","196.20498657226562","196.20498657226562","196.26763916015625","196.26763916015625","196.26763916015625"
"21","-2.3884215354919434","-2.3884215354919434","-2.3884215354919434","-2.379483222961426","-2.379483222961426","-2.379483222961426","197.0528106689453","197.0528106689453","197.0528106689453","9.20256233215332","9.20256233215332","9.20256233215332","10.038949966430664","10.038949966430664","10.038949966430664","197.00303649902344","197.00303649902344","197.00303649902344","-2.4806559085845947","-2.4806559085845947","-2.4806559085845947","-2.4792706966400146","-2.4792706966400146","-2.4792706966400146","11.479729652404785","11.479729652404785","11.479729652404785","12.156013488769531","12.156013488769531","12.156013488769531","11.419537544250488","11.419537544250488","11.419537544250488","196.1998748779297","196.1998748779297","196.1998748779297","196.24539184570312","196.24539184570312","196.24539184570312"
"22","-2.3863344192504883","-2.3863344192504883","-2.3863344192504883","-2.3876736164093018","-2.3876736164093018","-2.3876736164093018","197.0524139404297","197.0524139404297","197.0524139404297","9.185637474060059","9.185637474060059","9.185637474060059","10.07066822052002","10.07066822052002","10.07066822052002","196.99932861328125","196.99932861328125","196.99932861328125","-2.488229751586914","-2.488229751586914","-2.488229751586914","-2.476552963256836","-2.476552963256836","-2.476552963256836","11.468735694885254","11.468735694885254","11.468735694885254","12.1697998046875","12.1697998046875","12.1697998046875","11.41964054107666","11.41964054107666","11.41964054107666","196.1976776123047","196.1976776123047","196.1976776123047","196.2335205078125","196.2335205078125","196.2335205078125"
"23","-2.3882672786712646","-2.3882672786712646","-2.3882672786712646","-2.3924055099487305","-2.3924055099487305","-2.3924055099487305","197.05987548828125","197.05987548828125","197.05987548828125","9.187830924987793","9.187830924987793","9.187830924987793","10.096075057983398","10.096075057983398","10.096075057983398","196.99542236328125","196.99542236328125","196.99542236328125","-2.4739601612091064","-2.4739601612091064","-2.4739601612091064","-2.4627723693847656","-2.4627723693847656","-2.4627723693847656","11.446051597595215","11.446051597595215","11.446051597595215","12.158258438110352","12.158258438110352","12.158258438110352","11.408775329589844","11.408775329589844","11.408775329589844","196.19454956054688","196.19454956054688","196.19454956054688","196.22885131835938","196.22885131835938","196.22885131835938"
"24","-2.3923707008361816","-2.3923707008361816","-2.3923707008361816","-2.39581036567688","-2.39581036567688","-2.39581036567688","197.0584716796875","197.0584716796875","197.0584716796875","9.149556159973145","9.149556159973145","9.149556159973145","10.131049156188965","10.131049156188965","10.131049156188965","196.9942169189453","196.9942169189453","196.9942169189453","-2.4703640937805176","-2.4703640937805176","-2.4703640937805176","-2.4615447521209717","-2.4615447521209717","-2.4615447521209717","11.44337272644043","11.44337272644043","11.44337272644043","12.18134880065918","12.18134880065918","12.18134880065918","11.409276962280273","11.409276962280273","11.409276962280273","196.19134521484375","196.19134521484375","196.19134521484375","196.23577880859375","196.23577880859375","196.23577880859375"
"25","-2.398784875869751","-2.398784875869751","-2.398784875869751","-2.404423952102661","-2.404423952102661","-2.404423952102661","197.05372619628906","197.05372619628906","197.05372619628906","9.170117378234863","9.170117378234863","9.170117378234863","10.128499031066895","10.128499031066895","10.128499031066895","196.99217224121094","196.99217224121094","196.99217224121094","-2.470853805541992","-2.470853805541992","-2.470853805541992","-2.459587335586548","-2.459587335586548","-2.459587335586548","11.426018714904785","11.426018714904785","11.426018714904785","12.20058536529541","12.20058536529541","12.20058536529541","11.402281761169434","11.402281761169434","11.402281761169434","196.1897430419922","196.1897430419922","196.1897430419922","196.22019958496094","196.22019958496094","196.22019958496094"
"26","-2.4022140502929688","-2.4022140502929688","-2.4022140502929688","-2.4016051292419434","-2.4016051292419434","-2.4016051292419434","197.05328369140625","197.05328369140625","197.05328369140625","9.151204109191895","9.151204109191895","9.151204109191895","10.163125991821289","10.163125991821289","10.163125991821289","196.99050903320312","196.99050903320312","196.99050903320312","-2.458806276321411","-2.458806276321411","-2.458806276321411","-2.4461259841918945","-2.4461259841918945","-2.4461259841918945","11.417501449584961","11.417501449584961","11.417501449584961","12.199686050415039","12.199686050415039","12.199686050415039","11.410757064819336","11.410757064819336","11.410757064819336","196.18798828125","196.18798828125","196.18798828125","196.20480346679688","196.20480346679688","196.20480346679688"
"27","-2.4146552085876465","-2.4146552085876465","-2.4146552085876465","-2.4200892448425293","-2.4200892448425293","-2.4200892448425293","197.05894470214844","197.05894470214844","197.05894470214844","9.14539909362793","9.14539909362793","9.14539909362793","10.261087417602539","10.261087417602539","10.261087417602539","196.98289489746094","196.98289489746094","196.98289489746094","-2.4662153720855713","-2.4662153720855713","-2.4662153720855713","-2.454892158508301","-2.454892158508301","-2.454892158508301","11.40588092803955","11.40588092803955","11.40588092803955","12.318506240844727","12.318506240844727","12.318506240844727","11.45398998260498","11.45398998260498","11.45398998260498","196.18740844726562","196.18740844726562","196.18740844726562","196.2077178955078","196.2077178955078","196.2077178955078"
"28","-2.407412052154541","-2.407412052154541","-2.407412052154541","-2.412275552749634","-2.412275552749634","-2.412275552749634","197.05873107910156","197.05873107910156","197.05873107910156","9.120911598205566","9.120911598205566","9.120911598205566","10.290424346923828","10.290424346923828","10.290424346923828","196.99050903320312","196.99050903320312","196.99050903320312","-2.446169853210449","-2.446169853210449","-2.446169853210449","-2.4278693199157715","-2.4278693199157715","-2.4278693199157715","11.414107322692871","11.414107322692871","11.414107322692871","12.368071556091309","12.368071556091309","12.368071556091309","11.453457832336426","11.453457832336426","11.453457832336426","196.18325805664062","196.18325805664062","196.18325805664062","196.1835174560547","196.1835174560547","196.1835174560547"
"29","-2.4012844562530518","-2.4012844562530518","-2.4012844562530518","-2.4061639308929443","-2.4061639308929443","-2.4061639308929443","197.0588836669922","197.0588836669922","197.0588836669922","9.063981056213379","9.063981056213379","9.063981056213379","10.371818542480469","10.371818542480469","10.371818542480469","196.986328125","196.986328125","196.986328125","-2.4264485836029053","-2.4264485836029053","-2.4264485836029053","-2.4131627082824707","-2.4131627082824707","-2.4131627082824707","11.37879467010498","11.37879467010498","11.37879467010498","12.408684730529785","12.408684730529785","12.408684730529785","11.4661283493042","11.4661283493042","11.4661283493042","196.1779022216797","196.1779022216797","196.1779022216797","196.19290161132812","196.19290161132812","196.19290161132812"
"30","-2.3993020057678223","-2.3993020057678223","-2.3993020057678223","-2.40358567237854","-2.40358567237854","-2.40358567237854","197.05613708496094","197.05613708496094","197.05613708496094","9.115504264831543","9.115504264831543","9.115504264831543","10.446382522583008","10.446382522583008","10.446382522583008","196.986083984375","196.986083984375","196.986083984375","-2.4181056022644043","-2.4181056022644043","-2.4181056022644043","-2.402219772338867","-2.402219772338867","-2.402219772338867","11.366185188293457","11.366185188293457","11.366185188293457","12.461745262145996","12.461745262145996","12.461745262145996","11.483434677124023","11.483434677124023","11.483434677124023","196.17626953125","196.17626953125","196.17626953125","196.1768798828125","196.1768798828125","196.1768798828125"
"31","-2.3963441848754883","-2.3963441848754883","-2.3963441848754883","-2.400125741958618","-2.400125741958618","-2.400125741958618","197.05906677246094","197.05906677246094","197.05906677246094","9.137070655822754","9.137070655822754","9.137070655822754","10.546069145202637","10.546069145202637","10.546069145202637","196.984375","196.984375","196.984375","-2.389214038848877","-2.389214038848877","-2.389214038848877","-2.384819746017456","-2.384819746017456","-2.384819746017456","11.357050895690918","11.357050895690918","11.357050895690918","12.533857345581055","12.533857345581055","12.533857345581055","11.485577583312988","11.485577583312988","11.485577583312988","196.17506408691406","196.17506408691406","196.17506408691406","196.18386840820312","196.18386840820312","196.18386840820312"
"32","-2.3893704414367676","-2.3893704414367676","-2.3893704414367676","-2.402817726135254","-2.402817726135254","-2.402817726135254","197.07029724121094","197.07029724121094","197.07029724121094","9.171615600585938","9.171615600585938","9.171615600585938","10.5916748046875","10.5916748046875","10.5916748046875","196.9856719970703","196.9856719970703","196.9856719970703","-2.372445821762085","-2.372445821762085","-2.372445821762085","-2.3608319759368896","-2.3608319759368896","-2.3608319759368896","11.369694709777832","11.369694709777832","11.369694709777832","12.574906349182129","12.574906349182129","12.574906349182129","11.480600357055664","11.480600357055664","11.480600357055664","196.1747589111328","196.1747589111328","196.1747589111328","196.1808624267578","196.1808624267578","196.1808624267578"
"33","-2.4067556858062744","-2.4067556858062744","-2.4067556858062744","-2.4188296794891357","-2.4188296794891357","-2.4188296794891357","197.06851196289062","197.06851196289062","197.06851196289062","9.198165893554688","9.198165893554688","9.198165893554688","10.659175872802734","10.659175872802734","10.659175872802734","196.98641967773438","196.98641967773438","196.98641967773438","-2.353867530822754","-2.353867530822754","-2.353867530822754","-2.33133602142334","-2.33133602142334","-2.33133602142334","11.349007606506348","11.349007606506348","11.349007606506348","12.598041534423828","12.598041534423828","12.598041534423828","11.483030319213867","11.483030319213867","11.483030319213867","196.17230224609375","196.17230224609375","196.17230224609375","196.1862030029297","196.1862030029297","196.1862030029297"
"34","-2.4110467433929443","-2.4110467433929443","-2.4110467433929443","-2.423363447189331","-2.423363447189331","-2.423363447189331","197.07638549804688","197.07638549804688","197.07638549804688","9.249324798583984","9.249324798583984","9.249324798583984","10.715089797973633","10.715089797973633","10.715089797973633","196.97894287109375","196.97894287109375","196.97894287109375","-2.3498852252960205","-2.3498852252960205","-2.3498852252960205","-2.3351664543151855","-2.3351664543151855","-2.3351664543151855","11.368916511535645","11.368916511535645","11.368916511535645","12.665635108947754","12.665635108947754","12.665635108947754","11.471015930175781","11.471015930175781","11.471015930175781","196.16921997070312","196.16921997070312","196.16921997070312","196.19073486328125","196.19073486328125","196.19073486328125"
"35","-2.4236743450164795","-2.4236743450164795","-2.4236743450164795","-2.41072154045105","-2.41072154045105","-2.41072154045105","197.0736846923828","197.0736846923828","197.0736846923828","9.271604537963867","9.271604537963867","9.271604537963867","10.80884075164795","10.80884075164795","10.80884075164795","196.97584533691406","196.97584533691406","196.97584533691406","-2.3379781246185303","-2.3379781246185303","-2.3379781246185303","-2.333317995071411","-2.333317995071411","-2.333317995071411","11.376676559448242","11.376676559448242","11.376676559448242","12.672492027282715","12.672492027282715","12.672492027282715","11.461217880249023","11.461217880249023","11.461217880249023","196.16854858398438","196.16854858398438","196.16854858398438","196.1878662109375","196.1878662109375","196.1878662109375"
"36","-2.4156181812286377","-2.4156181812286377","-2.4156181812286377","-2.403637409210205","-2.403637409210205","-2.403637409210205","197.07542419433594","197.07542419433594","197.07542419433594","9.28344440460205","9.28344440460205","9.28344440460205","10.849032402038574","10.849032402038574","10.849032402038574","196.97439575195312","196.97439575195312","196.97439575195312","-2.3196916580200195","-2.3196916580200195","-2.3196916580200195","-2.3224430084228516","-2.3224430084228516","-2.3224430084228516","11.352633476257324","11.352633476257324","11.352633476257324","12.670456886291504","12.670456886291504","12.670456886291504","11.443344116210938","11.443344116210938","11.443344116210938","196.16673278808594","196.16673278808594","196.16673278808594","196.19996643066406","196.19996643066406","196.19996643066406"
"37","-2.428929567337036","-2.428929567337036","-2.428929567337036","-2.4147889614105225","-2.4147889614105225","-2.4147889614105225","197.0726776123047","197.0726776123047","197.0726776123047","9.34305191040039","9.34305191040039","9.34305191040039","10.874814987182617","10.874814987182617","10.874814987182617","196.98629760742188","196.98629760742188","196.98629760742188","-2.296213388442993","-2.296213388442993","-2.296213388442993","-2.3020877838134766","-2.3020877838134766","-2.3020877838134766","11.388016700744629","11.388016700744629","11.388016700744629","12.679356575012207","12.679356575012207","12.679356575012207","11.454068183898926","11.454068183898926","11.454068183898926","196.16627502441406","196.16627502441406","196.16627502441406","196.1940155029297","196.1940155029297","196.1940155029297"
"38","-2.4245221614837646","-2.4245221614837646","-2.4245221614837646","-2.4070730209350586","-2.4070730209350586","-2.4070730209350586","197.07913208007812","197.07913208007812","197.07913208007812","9.391222953796387","9.391222953796387","9.391222953796387","10.957306861877441","10.957306861877441","10.957306861877441","196.99295043945312","196.99295043945312","196.99295043945312","-2.2704997062683105","-2.2704997062683105","-2.2704997062683105","-2.282860040664673","-2.282860040664673","-2.282860040664673","11.349916458129883","11.349916458129883","11.349916458129883","12.740805625915527","12.740805625915527","12.740805625915527","11.452946662902832","11.452946662902832","11.452946662902832","196.1646728515625","196.1646728515625","196.1646728515625","196.22462463378906","196.22462463378906","196.22462463378906"
"39","-2.4083690643310547","-2.4083690643310547","-2.4083690643310547","-2.397165060043335","-2.397165060043335","-2.397165060043335","197.08425903320312","197.08425903320312","197.08425903320312","9.451903343200684","9.451903343200684","9.451903343200684","11.016924858093262","11.016924858093262","11.016924858093262","196.9929962158203","196.9929962158203","196.9929962158203","-2.2698771953582764","-2.2698771953582764","-2.2698771953582764","-2.2748610973358154","-2.2748610973358154","-2.2748610973358154","11.34591293334961","11.34591293334961","11.34591293334961","12.825794219970703","12.825794219970703","12.825794219970703","11.452910423278809","11.452910423278809","11.452910423278809","196.16050720214844","196.16050720214844","196.16050720214844","196.21434020996094","196.21434020996094","196.21434020996094"
"40","-2.402298927307129","-2.402298927307129","-2.402298927307129","-2.390225648880005","-2.390225648880005","-2.390225648880005","197.08389282226562","197.08389282226562","197.08389282226562","9.502813339233398","9.502813339233398","9.502813339233398","11.034111022949219","11.034111022949219","11.034111022949219","196.98898315429688","196.98898315429688","196.98898315429688","-2.2564470767974854","-2.2564470767974854","-2.2564470767974854","-2.2685303688049316","-2.2685303688049316","-2.2685303688049316","11.303825378417969","11.303825378417969","11.303825378417969","12.899859428405762","12.899859428405762","12.899859428405762","11.456121444702148","11.456121444702148","11.456121444702148","196.15768432617188","196.15768432617188","196.15768432617188","196.22959899902344","196.22959899902344","196.22959899902344"
"41","-2.4041929244995117","-2.4041929244995117","-2.4041929244995117","-2.3909947872161865","-2.3909947872161865","-2.3909947872161865","197.08152770996094","197.08152770996094","197.08152770996094","9.562928199768066","9.562928199768066","9.562928199768066","11.1307373046875","11.1307373046875","11.1307373046875","196.9888153076172","196.9888153076172","196.9888153076172","-2.235426187515259","-2.235426187515259","-2.235426187515259","-2.24385404586792","-2.24385404586792","-2.24385404586792","11.347102165222168","11.347102165222168","11.347102165222168","12.964613914489746","12.964613914489746","12.964613914489746","11.470818519592285","11.470818519592285","11.470818519592285","196.15406799316406","196.15406799316406","196.15406799316406","196.20382690429688","196.20382690429688","196.20382690429688"
"42","-2.3885538578033447","-2.3885538578033447","-2.3885538578033447","-2.3986387252807617","-2.3986387252807617","-2.3986387252807617","197.0843048095703","197.0843048095703","197.0843048095703","9.621695518493652","9.621695518493652","9.621695518493652","11.232714653015137","11.232714653015137","11.232714653015137","196.98733520507812","196.98733520507812","196.98733520507812","-2.22017765045166","-2.22017765045166","-2.22017765045166","-2.2288246154785156","-2.2288246154785156","-2.2288246154785156","11.369997024536133","11.369997024536133","11.369997024536133","12.98285961151123","12.98285961151123","12.98285961151123","11.500771522521973","11.500771522521973","11.500771522521973","196.1485595703125","196.1485595703125","196.1485595703125","196.2274627685547","196.2274627685547","196.2274627685547"
"43","-2.396456480026245","-2.396456480026245","-2.396456480026245","-2.389326333999634","-2.389326333999634","-2.389326333999634","197.09329223632812","197.09329223632812","197.09329223632812","9.641742706298828","9.641742706298828","9.641742706298828","11.337084770202637","11.337084770202637","11.337084770202637","196.9895477294922","196.9895477294922","196.9895477294922","-2.1974143981933594","-2.1974143981933594","-2.1974143981933594","-2.210186719894409","-2.210186719894409","-2.210186719894409","11.428016662597656","11.428016662597656","11.428016662597656","12.988329887390137","12.988329887390137","12.988329887390137","11.505874633789062","11.505874633789062","11.505874633789062","196.1430206298828","196.1430206298828","196.1430206298828","196.20660400390625","196.20660400390625","196.20660400390625"
"44","-2.3925468921661377","-2.3925468921661377","-2.3925468921661377","-2.3875789642333984","-2.3875789642333984","-2.3875789642333984","197.0938262939453","197.0938262939453","197.0938262939453","9.662871360778809","9.662871360778809","9.662871360778809","11.441570281982422","11.441570281982422","11.441570281982422","196.9906005859375","196.9906005859375","196.9906005859375","-2.1730291843414307","-2.1730291843414307","-2.1730291843414307","-2.182044744491577","-2.182044744491577","-2.182044744491577","11.494878768920898","11.494878768920898","11.494878768920898","13.075218200683594","13.075218200683594","13.075218200683594","11.513093948364258","11.513093948364258","11.513093948364258","196.14096069335938","196.14096069335938","196.14096069335938","196.1863555908203","196.1863555908203","196.1863555908203"
"45","-2.3888185024261475","-2.3888185024261475","-2.3888185024261475","-2.383415937423706","-2.383415937423706","-2.383415937423706","197.0993194580078","197.0993194580078","197.0993194580078","9.722685813903809","9.722685813903809","9.722685813903809","11.52673053741455","11.52673053741455","11.52673053741455","196.99093627929688","196.99093627929688","196.99093627929688","-2.1630218029022217","-2.1630218029022217","-2.1630218029022217","-2.160132646560669","-2.160132646560669","-2.160132646560669","11.533175468444824","11.533175468444824","11.533175468444824","13.108842849731445","13.108842849731445","13.108842849731445","11.515899658203125","11.515899658203125","11.515899658203125","196.13836669921875","196.13836669921875","196.13836669921875","196.17857360839844","196.17857360839844","196.17857360839844"
"46","-2.371781826019287","-2.371781826019287","-2.371781826019287","-2.367384672164917","-2.367384672164917","-2.367384672164917","197.10421752929688","197.10421752929688","197.10421752929688","9.76134204864502","9.76134204864502","9.76134204864502","11.606511116027832","11.606511116027832","11.606511116027832","196.9923095703125","196.9923095703125","196.9923095703125","-2.130664825439453","-2.130664825439453","-2.130664825439453","-2.1301565170288086","-2.1301565170288086","-2.1301565170288086","11.571844100952148","11.571844100952148","11.571844100952148","13.173527717590332","13.173527717590332","13.173527717590332","11.53572940826416","11.53572940826416","11.53572940826416","196.13523864746094","196.13523864746094","196.13523864746094","196.16204833984375","196.16204833984375","196.16204833984375"
"47","-2.33620285987854","-2.33620285987854","-2.33620285987854","-2.3384785652160645","-2.3384785652160645","-2.3384785652160645","197.1047821044922","197.1047821044922","197.1047821044922","9.813135147094727","9.813135147094727","9.813135147094727","11.682402610778809","11.682402610778809","11.682402610778809","196.99241638183594","196.99241638183594","196.99241638183594","-2.120328426361084","-2.120328426361084","-2.120328426361084","-2.117758274078369","-2.117758274078369","-2.117758274078369","11.567420959472656","11.567420959472656","11.567420959472656","13.222833633422852","13.222833633422852","13.222833633422852","11.549521446228027","11.549521446228027","11.549521446228027","196.12734985351562","196.12734985351562","196.12734985351562","196.145263671875","196.145263671875","196.145263671875"
"48","-2.3404273986816406","-2.3404273986816406","-2.3404273986816406","-2.3536183834075928","-2.3536183834075928","-2.3536183834075928","197.1044921875","197.1044921875","197.1044921875","9.939385414123535","9.939385414123535","9.939385414123535","11.744288444519043","11.744288444519043","11.744288444519043","197.00067138671875","197.00067138671875","197.00067138671875","-2.091637134552002","-2.091637134552002","-2.091637134552002","-2.09234356880188","-2.09234356880188","-2.09234356880188","11.64011001586914","11.64011001586914","11.64011001586914","13.208760261535645","13.208760261535645","13.208760261535645","11.517267227172852","11.517267227172852","11.517267227172852","196.12513732910156","196.12513732910156","196.12513732910156","196.13531494140625","196.13531494140625","196.13531494140625"
"49","-2.349763870239258","-2.349763870239258","-2.349763870239258","-2.3631186485290527","-2.3631186485290527","-2.3631186485290527","197.0984344482422","197.0984344482422","197.0984344482422","9.990967750549316","9.990967750549316","9.990967750549316","11.844864845275879","11.844864845275879","11.844864845275879","197.01051330566406","197.01051330566406","197.01051330566406","-2.074073076248169","-2.074073076248169","-2.074073076248169","-2.074831485748291","-2.074831485748291","-2.074831485748291","11.704909324645996","11.704909324645996","11.704909324645996","13.259675025939941","13.259675025939941","13.259675025939941","11.511192321777344","11.511192321777344","11.511192321777344","196.1254119873047","196.1254119873047","196.1254119873047","196.13217163085938","196.13217163085938","196.13217163085938"
"50","-2.357344388961792","-2.357344388961792","-2.357344388961792","-2.371152639389038","-2.371152639389038","-2.371152639389038","197.10784912109375","197.10784912109375","197.10784912109375","10.060985565185547","10.060985565185547","10.060985565185547","11.898520469665527","11.898520469665527","11.898520469665527","197.01063537597656","197.01063537597656","197.01063537597656","-2.049070119857788","-2.049070119857788","-2.049070119857788","-2.0506815910339355","-2.0506815910339355","-2.0506815910339355","11.789610862731934","11.789610862731934","11.789610862731934","13.332489967346191","13.332489967346191","13.332489967346191","11.526718139648438","11.526718139648438","11.526718139648438","196.1256561279297","196.1256561279297","196.1256561279297","196.1265869140625","196.1265869140625","196.1265869140625"
