"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_gt_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_gt_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_gt_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_gt_rew_mean__MAX"
"1683","180.6675567626953","180.6675567626953","180.6675567626953","11.77393627166748","11.77393627166748","11.77393627166748","9.627659797668457","9.627659797668457","9.627659797668457","122.3351058959961","122.3351058959961","122.3351058959961","21.59308433532715","21.59308433532715","21.59308433532715","142.90692138671875","142.90692138671875","142.90692138671875","9.784574508666992","9.784574508666992","9.784574508666992","10.83776569366455","10.83776569366455","10.83776569366455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1684","179.1196746826172","179.1196746826172","179.1196746826172","11.75","11.75","11.75","9.606383323669434","9.606383323669434","9.606383323669434","120.28191375732422","120.28191375732422","120.28191375732422","21.92021369934082","21.92021369934082","21.92021369934082","142.90692138671875","142.90692138671875","142.90692138671875","9.763298034667969","9.763298034667969","9.763298034667969","10.670212745666504","10.670212745666504","10.670212745666504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1685","178.34042358398438","178.34042358398438","178.34042358398438","11.747340202331543","11.747340202331543","11.747340202331543","9.595745086669922","9.595745086669922","9.595745086669922","118.32978820800781","118.32978820800781","118.32978820800781","22.50265884399414","22.50265884399414","22.50265884399414","140.09840393066406","140.09840393066406","140.09840393066406","9.757978439331055","9.757978439331055","9.757978439331055","10.659574508666992","10.659574508666992","10.659574508666992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1686","176.69680786132812","176.69680786132812","176.69680786132812","11.77393627166748","11.77393627166748","11.77393627166748","9.58776569366455","9.58776569366455","9.58776569366455","116.41755676269531","116.41755676269531","116.41755676269531","19.75265884399414","19.75265884399414","19.75265884399414","140.09840393066406","140.09840393066406","140.09840393066406","9.755319595336914","9.755319595336914","9.755319595336914","10.659574508666992","10.659574508666992","10.659574508666992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1687","175.5","175.5","175.5","11.760638236999512","11.760638236999512","11.760638236999512","9.582447052001953","9.582447052001953","9.582447052001953","114.60903930664062","114.60903930664062","114.60903930664062","19.76595687866211","19.76595687866211","19.76595687866211","140.26596069335938","140.26596069335938","140.26596069335938","9.630319595336914","9.630319595336914","9.630319595336914","10.401596069335938","10.401596069335938","10.401596069335938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1688","174.93882751464844","174.93882751464844","174.93882751464844","11.765957832336426","11.765957832336426","11.765957832336426","9.58776569366455","9.58776569366455","9.58776569366455","113.53191375732422","113.53191375732422","113.53191375732422","19.76595687866211","19.76595687866211","19.76595687866211","140.3324432373047","140.3324432373047","140.3324432373047","9.630319595336914","9.630319595336914","9.630319595336914","10.582447052001953","10.582447052001953","10.582447052001953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1689","174.0292510986328","174.0292510986328","174.0292510986328","11.742021560668945","11.742021560668945","11.742021560668945","9.569149017333984","9.569149017333984","9.569149017333984","113.23670196533203","113.23670196533203","113.23670196533203","21.066490173339844","21.066490173339844","21.066490173339844","140.3670196533203","140.3670196533203","140.3670196533203","9.611701965332031","9.611701965332031","9.611701965332031","10.340425491333008","10.340425491333008","10.340425491333008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1690","173.4627685546875","173.4627685546875","173.4627685546875","11.734042167663574","11.734042167663574","11.734042167663574","9.571808815002441","9.571808815002441","9.571808815002441","112.15691375732422","112.15691375732422","112.15691375732422","21.973403930664062","21.973403930664062","21.973403930664062","140.37765502929688","140.37765502929688","140.37765502929688","9.619680404663086","9.619680404663086","9.619680404663086","10.590425491333008","10.590425491333008","10.590425491333008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1691","171.65159606933594","171.65159606933594","171.65159606933594","11.752659797668457","11.752659797668457","11.752659797668457","9.566489219665527","9.566489219665527","9.566489219665527","113.70478820800781","113.70478820800781","113.70478820800781","22.776596069335938","22.776596069335938","22.776596069335938","140.14627075195312","140.14627075195312","140.14627075195312","9.614361763000488","9.614361763000488","9.614361763000488","10.510638236999512","10.510638236999512","10.510638236999512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1692","171.26063537597656","171.26063537597656","171.26063537597656","11.752659797668457","11.752659797668457","11.752659797668457","9.566489219665527","9.566489219665527","9.566489219665527","112.07447052001953","112.07447052001953","112.07447052001953","22.771276473999023","22.771276473999023","22.771276473999023","140.14627075195312","140.14627075195312","140.14627075195312","9.614361763000488","9.614361763000488","9.614361763000488","10.521276473999023","10.521276473999023","10.521276473999023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1693","171.26063537597656","171.26063537597656","171.26063537597656","11.75","11.75","11.75","9.56117057800293","9.56117057800293","9.56117057800293","110.6648941040039","110.6648941040039","110.6648941040039","22.76595687866211","22.76595687866211","22.76595687866211","141.4946746826172","141.4946746826172","141.4946746826172","9.609042167663574","9.609042167663574","9.609042167663574","10.521276473999023","10.521276473999023","10.521276473999023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1694","171.26063537597656","171.26063537597656","171.26063537597656","11.736701965332031","11.736701965332031","11.736701965332031","9.515957832336426","9.515957832336426","9.515957832336426","110.20744323730469","110.20744323730469","110.20744323730469","23.114360809326172","23.114360809326172","23.114360809326172","141.4946746826172","141.4946746826172","141.4946746826172","9.574467658996582","9.574467658996582","9.574467658996582","10.518616676330566","10.518616676330566","10.518616676330566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1695","169.64096069335938","169.64096069335938","169.64096069335938","11.715425491333008","11.715425491333008","11.715425491333008","9.542552947998047","9.542552947998047","9.542552947998047","111.86968231201172","111.86968231201172","111.86968231201172","19.792552947998047","19.792552947998047","19.792552947998047","140.78192138671875","140.78192138671875","140.78192138671875","9.569149017333984","9.569149017333984","9.569149017333984","10.558510780334473","10.558510780334473","10.558510780334473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1696","167.8457489013672","167.8457489013672","167.8457489013672","11.66489315032959","11.66489315032959","11.66489315032959","9.566489219665527","9.566489219665527","9.566489219665527","114.0478744506836","114.0478744506836","114.0478744506836","19.773935317993164","19.773935317993164","19.773935317993164","140.71807861328125","140.71807861328125","140.71807861328125","9.630319595336914","9.630319595336914","9.630319595336914","10.609042167663574","10.609042167663574","10.609042167663574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1697","167.8457489013672","167.8457489013672","167.8457489013672","11.643616676330566","11.643616676330566","11.643616676330566","9.558510780334473","9.558510780334473","9.558510780334473","113.05052947998047","113.05052947998047","113.05052947998047","19.67287254333496","19.67287254333496","19.67287254333496","140.71807861328125","140.71807861328125","140.71807861328125","9.622340202331543","9.622340202331543","9.622340202331543","10.53723430633545","10.53723430633545","10.53723430633545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1698","167.92286682128906","167.92286682128906","167.92286682128906","11.558510780334473","11.558510780334473","11.558510780334473","9.526596069335938","9.526596069335938","9.526596069335938","116.79521179199219","116.79521179199219","116.79521179199219","19.64095687866211","19.64095687866211","19.64095687866211","139.92819213867188","139.92819213867188","139.92819213867188","9.566489219665527","9.566489219665527","9.566489219665527","10.481383323669434","10.481383323669434","10.481383323669434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1699","167.35372924804688","167.35372924804688","167.35372924804688","11.53989315032959","11.53989315032959","11.53989315032959","9.529254913330078","9.529254913330078","9.529254913330078","116.64627838134766","116.64627838134766","116.64627838134766","19.654254913330078","19.654254913330078","19.654254913330078","139.92819213867188","139.92819213867188","139.92819213867188","9.550532341003418","9.550532341003418","9.550532341003418","10.484042167663574","10.484042167663574","10.484042167663574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1700","167.3324432373047","167.3324432373047","167.3324432373047","11.465425491333008","11.465425491333008","11.465425491333008","9.513298034667969","9.513298034667969","9.513298034667969","117.64096069335938","117.64096069335938","117.64096069335938","20.117021560668945","20.117021560668945","20.117021560668945","140.24734497070312","140.24734497070312","140.24734497070312","9.534574508666992","9.534574508666992","9.534574508666992","10.473403930664062","10.473403930664062","10.473403930664062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1701","167.50265502929688","167.50265502929688","167.50265502929688","11.473403930664062","11.473403930664062","11.473403930664062","9.507978439331055","9.507978439331055","9.507978439331055","117.43617248535156","117.43617248535156","117.43617248535156","23.481382369995117","23.481382369995117","23.481382369995117","140.24734497070312","140.24734497070312","140.24734497070312","9.542552947998047","9.542552947998047","9.542552947998047","10.545212745666504","10.545212745666504","10.545212745666504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1702","167.06915283203125","167.06915283203125","167.06915283203125","11.478723526000977","11.478723526000977","11.478723526000977","9.486701965332031","9.486701965332031","9.486701965332031","118.46542358398438","118.46542358398438","118.46542358398438","23.255319595336914","23.255319595336914","23.255319595336914","137.9946746826172","137.9946746826172","137.9946746826172","10.042552947998047","10.042552947998047","10.042552947998047","10.52393627166748","10.52393627166748","10.52393627166748","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1703","166.9574432373047","166.9574432373047","166.9574432373047","11.515957832336426","11.515957832336426","11.515957832336426","9.521276473999023","9.521276473999023","9.521276473999023","118.32180786132812","118.32180786132812","118.32180786132812","23.25265884399414","23.25265884399414","23.25265884399414","138.5585174560547","138.5585174560547","138.5585174560547","10.077127456665039","10.077127456665039","10.077127456665039","10.558510780334473","10.558510780334473","10.558510780334473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1704","166.84307861328125","166.84307861328125","166.84307861328125","11.515957832336426","11.515957832336426","11.515957832336426","9.518616676330566","9.518616676330566","9.518616676330566","118.7101058959961","118.7101058959961","118.7101058959961","22.04787254333496","22.04787254333496","22.04787254333496","138.5585174560547","138.5585174560547","138.5585174560547","10.069149017333984","10.069149017333984","10.069149017333984","10.555850982666016","10.555850982666016","10.555850982666016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1705","166.21542358398438","166.21542358398438","166.21542358398438","11.505319595336914","11.505319595336914","11.505319595336914","9.505319595336914","9.505319595336914","9.505319595336914","121.06914520263672","121.06914520263672","121.06914520263672","22.042552947998047","22.042552947998047","22.042552947998047","137.050537109375","137.050537109375","137.050537109375","10.06382942199707","10.06382942199707","10.06382942199707","10.542552947998047","10.542552947998047","10.542552947998047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1706","165.80319213867188","165.80319213867188","165.80319213867188","11.505319595336914","11.505319595336914","11.505319595336914","9.515957832336426","9.515957832336426","9.515957832336426","121.5478744506836","121.5478744506836","121.5478744506836","23.789894104003906","23.789894104003906","23.789894104003906","137.03988647460938","137.03988647460938","137.03988647460938","10.06117057800293","10.06117057800293","10.06117057800293","10.534574508666992","10.534574508666992","10.534574508666992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1707","165.32180786132812","165.32180786132812","165.32180786132812","11.515957832336426","11.515957832336426","11.515957832336426","9.531914710998535","9.531914710998535","9.531914710998535","123.97606658935547","123.97606658935547","123.97606658935547","23.739360809326172","23.739360809326172","23.739360809326172","137.03988647460938","137.03988647460938","137.03988647460938","10.055850982666016","10.055850982666016","10.055850982666016","10.547872543334961","10.547872543334961","10.547872543334961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1708","164.99734497070312","164.99734497070312","164.99734497070312","11.510638236999512","11.510638236999512","11.510638236999512","9.529254913330078","9.529254913330078","9.529254913330078","124.5478744506836","124.5478744506836","124.5478744506836","23.731382369995117","23.731382369995117","23.731382369995117","139.5877685546875","139.5877685546875","139.5877685546875","10.053191184997559","10.053191184997559","10.053191184997559","10.545212745666504","10.545212745666504","10.545212745666504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1709","164.425537109375","164.425537109375","164.425537109375","11.494680404663086","11.494680404663086","11.494680404663086","9.515957832336426","9.515957832336426","9.515957832336426","126.07978820800781","126.07978820800781","126.07978820800781","23.715425491333008","23.715425491333008","23.715425491333008","139.72605895996094","139.72605895996094","139.72605895996094","10.03989315032959","10.03989315032959","10.03989315032959","10.531914710998535","10.531914710998535","10.531914710998535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1710","163.7446746826172","163.7446746826172","163.7446746826172","11.484042167663574","11.484042167663574","11.484042167663574","9.507978439331055","9.507978439331055","9.507978439331055","127.93882751464844","127.93882751464844","127.93882751464844","24.694149017333984","24.694149017333984","24.694149017333984","142.5425567626953","142.5425567626953","142.5425567626953","10.045212745666504","10.045212745666504","10.045212745666504","10.603723526000977","10.603723526000977","10.603723526000977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1711","163.6622314453125","163.6622314453125","163.6622314453125","11.46276569366455","11.46276569366455","11.46276569366455","9.484042167663574","9.484042167663574","9.484042167663574","128.81117248535156","128.81117248535156","128.81117248535156","25.73670196533203","25.73670196533203","25.73670196533203","141.56117248535156","141.56117248535156","141.56117248535156","10.018616676330566","10.018616676330566","10.018616676330566","10.58510684967041","10.58510684967041","10.58510684967041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1712","163.5877685546875","163.5877685546875","163.5877685546875","11.465425491333008","11.465425491333008","11.465425491333008","9.486701965332031","9.486701965332031","9.486701965332031","129.10638427734375","129.10638427734375","129.10638427734375","25.57978630065918","25.57978630065918","25.57978630065918","141.56117248535156","141.56117248535156","141.56117248535156","10.021276473999023","10.021276473999023","10.021276473999023","10.582447052001953","10.582447052001953","10.582447052001953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1713","163.3829803466797","163.3829803466797","163.3829803466797","11.468085289001465","11.468085289001465","11.468085289001465","9.484042167663574","9.484042167663574","9.484042167663574","128.41488647460938","128.41488647460938","128.41488647460938","25.590425491333008","25.590425491333008","25.590425491333008","144.49734497070312","144.49734497070312","144.49734497070312","10.010638236999512","10.010638236999512","10.010638236999512","10.609042167663574","10.609042167663574","10.609042167663574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1714","165.42286682128906","165.42286682128906","165.42286682128906","11.481383323669434","11.481383323669434","11.481383323669434","9.497340202331543","9.497340202331543","9.497340202331543","130.87765502929688","130.87765502929688","130.87765502929688","25.601064682006836","25.601064682006836","25.601064682006836","145.625","145.625","145.625","10.021276473999023","10.021276473999023","10.021276473999023","10.622340202331543","10.622340202331543","10.622340202331543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1715","168.10372924804688","168.10372924804688","168.10372924804688","11.542552947998047","11.542552947998047","11.542552947998047","9.502659797668457","9.502659797668457","9.502659797668457","133.60372924804688","133.60372924804688","133.60372924804688","25.537233352661133","25.537233352661133","25.537233352661133","148.8457489013672","148.8457489013672","148.8457489013672","10.026596069335938","10.026596069335938","10.026596069335938","10.683510780334473","10.683510780334473","10.683510780334473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1716","168.10372924804688","168.10372924804688","168.10372924804688","11.542552947998047","11.542552947998047","11.542552947998047","9.492021560668945","9.492021560668945","9.492021560668945","136.02394104003906","136.02394104003906","136.02394104003906","25.54521369934082","25.54521369934082","25.54521369934082","152.4042510986328","152.4042510986328","152.4042510986328","10.015957832336426","10.015957832336426","10.015957832336426","10.678191184997559","10.678191184997559","10.678191184997559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1717","168.10372924804688","168.10372924804688","168.10372924804688","11.553191184997559","11.553191184997559","11.553191184997559","9.505319595336914","9.505319595336914","9.505319595336914","137.21807861328125","137.21807861328125","137.21807861328125","25.542552947998047","25.542552947998047","25.542552947998047","156.44680786132812","156.44680786132812","156.44680786132812","10.029254913330078","10.029254913330078","10.029254913330078","10.893616676330566","10.893616676330566","10.893616676330566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1718","168.40159606933594","168.40159606933594","168.40159606933594","11.569149017333984","11.569149017333984","11.569149017333984","9.518616676330566","9.518616676330566","9.518616676330566","139.4122314453125","139.4122314453125","139.4122314453125","24.56117057800293","24.56117057800293","24.56117057800293","159.43882751464844","159.43882751464844","159.43882751464844","10.047872543334961","10.047872543334961","10.047872543334961","10.904254913330078","10.904254913330078","10.904254913330078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1719","171.2074432373047","171.2074432373047","171.2074432373047","11.58510684967041","11.58510684967041","11.58510684967041","9.515957832336426","9.515957832336426","9.515957832336426","141.3829803466797","141.3829803466797","141.3829803466797","24.56117057800293","24.56117057800293","24.56117057800293","159.43882751464844","159.43882751464844","159.43882751464844","10.055850982666016","10.055850982666016","10.055850982666016","10.901596069335938","10.901596069335938","10.901596069335938","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1720","174.14361572265625","174.14361572265625","174.14361572265625","11.534574508666992","11.534574508666992","11.534574508666992","9.481383323669434","9.481383323669434","9.481383323669434","143.73403930664062","143.73403930664062","143.73403930664062","24.103723526000977","24.103723526000977","24.103723526000977","161.38563537597656","161.38563537597656","161.38563537597656","10.021276473999023","10.021276473999023","10.021276473999023","10.856383323669434","10.856383323669434","10.856383323669434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1721","175.72605895996094","175.72605895996094","175.72605895996094","11.545212745666504","11.545212745666504","11.545212745666504","9.47606372833252","9.47606372833252","9.47606372833252","146.82713317871094","146.82713317871094","146.82713317871094","24.098403930664062","24.098403930664062","24.098403930664062","162.23670959472656","162.23670959472656","162.23670959472656","10.026596069335938","10.026596069335938","10.026596069335938","10.85106372833252","10.85106372833252","10.85106372833252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1722","175.72605895996094","175.72605895996094","175.72605895996094","11.569149017333984","11.569149017333984","11.569149017333984","9.497340202331543","9.497340202331543","9.497340202331543","146.82713317871094","146.82713317871094","146.82713317871094","22.98404312133789","22.98404312133789","22.98404312133789","163.35638427734375","163.35638427734375","163.35638427734375","10.02393627166748","10.02393627166748","10.02393627166748","10.872340202331543","10.872340202331543","10.872340202331543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1723","175.72605895996094","175.72605895996094","175.72605895996094","11.577127456665039","11.577127456665039","11.577127456665039","9.492021560668945","9.492021560668945","9.492021560668945","149.30319213867188","149.30319213867188","149.30319213867188","22.989360809326172","22.989360809326172","22.989360809326172","166.19415283203125","166.19415283203125","166.19415283203125","10.031914710998535","10.031914710998535","10.031914710998535","10.867021560668945","10.867021560668945","10.867021560668945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1724","178.61170959472656","178.61170959472656","178.61170959472656","11.603723526000977","11.603723526000977","11.603723526000977","9.497340202331543","9.497340202331543","9.497340202331543","150.01861572265625","150.01861572265625","150.01861572265625","22.994680404663086","22.994680404663086","22.994680404663086","170.2074432373047","170.2074432373047","170.2074432373047","10.018616676330566","10.018616676330566","10.018616676330566","10.856383323669434","10.856383323669434","10.856383323669434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1725","181.0425567626953","181.0425567626953","181.0425567626953","11.635638236999512","11.635638236999512","11.635638236999512","9.521276473999023","9.521276473999023","9.521276473999023","152.3377685546875","152.3377685546875","152.3377685546875","22.29521369934082","22.29521369934082","22.29521369934082","169.7579803466797","169.7579803466797","169.7579803466797","10.042552947998047","10.042552947998047","10.042552947998047","10.93882942199707","10.93882942199707","10.93882942199707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1726","181.0425567626953","181.0425567626953","181.0425567626953","11.643616676330566","11.643616676330566","11.643616676330566","9.521276473999023","9.521276473999023","9.521276473999023","153.87765502929688","153.87765502929688","153.87765502929688","21.87765884399414","21.87765884399414","21.87765884399414","169.0824432373047","169.0824432373047","169.0824432373047","10.042552947998047","10.042552947998047","10.042552947998047","10.93882942199707","10.93882942199707","10.93882942199707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727","181.92286682128906","181.92286682128906","181.92286682128906","11.68882942199707","11.68882942199707","11.68882942199707","9.526596069335938","9.526596069335938","9.526596069335938","155.90692138671875","155.90692138671875","155.90692138671875","21.867021560668945","21.867021560668945","21.867021560668945","169.2207489013672","169.2207489013672","169.2207489013672","10.029254913330078","10.029254913330078","10.029254913330078","10.840425491333008","10.840425491333008","10.840425491333008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1728","181.92286682128906","181.92286682128906","181.92286682128906","11.691489219665527","11.691489219665527","11.691489219665527","9.53989315032959","9.53989315032959","9.53989315032959","155.5957489013672","155.5957489013672","155.5957489013672","22.03191566467285","22.03191566467285","22.03191566467285","168.1329803466797","168.1329803466797","168.1329803466797","10.03989315032959","10.03989315032959","10.03989315032959","11.005319595336914","11.005319595336914","11.005319595336914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1729","181.92286682128906","181.92286682128906","181.92286682128906","11.702127456665039","11.702127456665039","11.702127456665039","9.547872543334961","9.547872543334961","9.547872543334961","156.7925567626953","156.7925567626953","156.7925567626953","22.029254913330078","22.029254913330078","22.029254913330078","168.9627685546875","168.9627685546875","168.9627685546875","10.03723430633545","10.03723430633545","10.03723430633545","11.010638236999512","11.010638236999512","11.010638236999512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1730","181.92286682128906","181.92286682128906","181.92286682128906","11.731383323669434","11.731383323669434","11.731383323669434","9.574467658996582","9.574467658996582","9.574467658996582","158.8457489013672","158.8457489013672","158.8457489013672","22.04521369934082","22.04521369934082","22.04521369934082","170.18617248535156","170.18617248535156","170.18617248535156","10.06382942199707","10.06382942199707","10.06382942199707","10.848403930664062","10.848403930664062","10.848403930664062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1731","183.4707489013672","183.4707489013672","183.4707489013672","11.728723526000977","11.728723526000977","11.728723526000977","9.558510780334473","9.558510780334473","9.558510780334473","160.89894104003906","160.89894104003906","160.89894104003906","21.6994686126709","21.6994686126709","21.6994686126709","170.17286682128906","170.17286682128906","170.17286682128906","10.047872543334961","10.047872543334961","10.047872543334961","10.821808815002441","10.821808815002441","10.821808815002441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1732","184.25","184.25","184.25","11.739361763000488","11.739361763000488","11.739361763000488","9.569149017333984","9.569149017333984","9.569149017333984","161.06382751464844","161.06382751464844","161.06382751464844","21.284574508666992","21.284574508666992","21.284574508666992","172.73138427734375","172.73138427734375","172.73138427734375","10.053191184997559","10.053191184997559","10.053191184997559","10.821808815002441","10.821808815002441","10.821808815002441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
