"Step","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_gt_rew_mean","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151959 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_gt_rew_mean","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_contrastive_20240425_151531 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_gt_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150737 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_gt_rew_mean","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_goal_baseline_reg_20240425_150202 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_gt_rew_mean","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_cosine_20240425_143913 - rollout/ep_gt_rew_mean__MAX","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_gt_rew_mean","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_gt_rew_mean__MIN","CartPole_flava-full_cosine_20240425_142155 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_gt_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_gt_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_gt_rew_mean__MAX"
"1339","118.61968231201172","118.61968231201172","118.61968231201172","47.26861572265625","47.26861572265625","47.26861572265625","9.694149017333984","9.694149017333984","9.694149017333984","9.824467658996582","9.824467658996582","9.824467658996582","166.43084716796875","166.43084716796875","166.43084716796875","31.06382942199707","31.06382942199707","31.06382942199707","17.526596069335938","17.526596069335938","17.526596069335938","156.875","156.875","156.875","112.72606658935547","112.72606658935547","112.72606658935547","109.75","109.75","109.75","10.39893627166748","10.39893627166748","10.39893627166748","160.90692138671875","160.90692138671875","160.90692138671875","65.77393341064453","65.77393341064453","65.77393341064453","170.46011352539062","170.46011352539062","170.46011352539062","","","","","","","","","","","",""
"1340","118.74201965332031","118.74201965332031","118.74201965332031","48.23670196533203","48.23670196533203","48.23670196533203","9.68882942199707","9.68882942199707","9.68882942199707","9.78989315032959","9.78989315032959","9.78989315032959","166.8377685546875","166.8377685546875","166.8377685546875","31.17021369934082","31.17021369934082","31.17021369934082","17.473403930664062","17.473403930664062","17.473403930664062","158.14894104003906","158.14894104003906","158.14894104003906","115.04521179199219","115.04521179199219","115.04521179199219","113.5851058959961","113.5851058959961","113.5851058959961","10.393616676330566","10.393616676330566","10.393616676330566","163.14627075195312","163.14627075195312","163.14627075195312","63.75531768798828","63.75531768798828","63.75531768798828","167","167","167","","","","","","","","","","","",""
"1341","118.97606658935547","118.97606658935547","118.97606658935547","48.61436080932617","48.61436080932617","48.61436080932617","9.71276569366455","9.71276569366455","9.71276569366455","9.792552947998047","9.792552947998047","9.792552947998047","166.9122314453125","166.9122314453125","166.9122314453125","30.771276473999023","30.771276473999023","30.771276473999023","17.473403930664062","17.473403930664062","17.473403930664062","159.60372924804688","159.60372924804688","159.60372924804688","117.00798034667969","117.00798034667969","117.00798034667969","111.03457641601562","111.03457641601562","111.03457641601562","10.343085289001465","10.343085289001465","10.343085289001465","162.94680786132812","162.94680786132812","162.94680786132812","63.800533294677734","63.800533294677734","63.800533294677734","170.76861572265625","170.76861572265625","170.76861572265625","","","","","","","","","","","",""
"1342","119.3723373413086","119.3723373413086","119.3723373413086","49.40691375732422","49.40691375732422","49.40691375732422","9.691489219665527","9.691489219665527","9.691489219665527","9.885638236999512","9.885638236999512","9.885638236999512","165.12765502929688","165.12765502929688","165.12765502929688","29.457447052001953","29.457447052001953","29.457447052001953","17.441490173339844","17.441490173339844","17.441490173339844","160.324462890625","160.324462890625","160.324462890625","119.01861572265625","119.01861572265625","119.01861572265625","110.1648941040039","110.1648941040039","110.1648941040039","10.321808815002441","10.321808815002441","10.321808815002441","164.48670959472656","164.48670959472656","164.48670959472656","64.61968231201172","64.61968231201172","64.61968231201172","170.21011352539062","170.21011352539062","170.21011352539062","","","","","","","","","","","",""
"1343","121.54521179199219","121.54521179199219","121.54521179199219","49.683509826660156","49.683509826660156","49.683509826660156","9.68617057800293","9.68617057800293","9.68617057800293","9.896276473999023","9.896276473999023","9.896276473999023","164.82180786132812","164.82180786132812","164.82180786132812","29.32978630065918","29.32978630065918","29.32978630065918","17.505319595336914","17.505319595336914","17.505319595336914","162.09307861328125","162.09307861328125","162.09307861328125","121.59840393066406","121.59840393066406","121.59840393066406","110.71542358398438","110.71542358398438","110.71542358398438","10.316489219665527","10.316489219665527","10.316489219665527","165.0079803466797","165.0079803466797","165.0079803466797","66.14361572265625","66.14361572265625","66.14361572265625","170.21011352539062","170.21011352539062","170.21011352539062","","","","","","","","","","","",""
"1344","121.69414520263672","121.69414520263672","121.69414520263672","50.289894104003906","50.289894104003906","50.289894104003906","9.696808815002441","9.696808815002441","9.696808815002441","9.928191184997559","9.928191184997559","9.928191184997559","165.0585174560547","165.0585174560547","165.0585174560547","28.433509826660156","28.433509826660156","28.433509826660156","17.566490173339844","17.566490173339844","17.566490173339844","163.2127685546875","163.2127685546875","163.2127685546875","122.35638427734375","122.35638427734375","122.35638427734375","114.67552947998047","114.67552947998047","114.67552947998047","10.31382942199707","10.31382942199707","10.31382942199707","162.5452117919922","162.5452117919922","162.5452117919922","67.05585479736328","67.05585479736328","67.05585479736328","170.56915283203125","170.56915283203125","170.56915283203125","","","","","","","","","","","",""
"1345","121.0877685546875","121.0877685546875","121.0877685546875","50.853721618652344","50.853721618652344","50.853721618652344","9.704787254333496","9.704787254333496","9.704787254333496","9.922872543334961","9.922872543334961","9.922872543334961","165.51861572265625","165.51861572265625","165.51861572265625","28.18617057800293","28.18617057800293","28.18617057800293","17.662233352661133","17.662233352661133","17.662233352661133","164.2792510986328","164.2792510986328","164.2792510986328","123.44149017333984","123.44149017333984","123.44149017333984","113.63298034667969","113.63298034667969","113.63298034667969","10.281914710998535","10.281914710998535","10.281914710998535","162.425537109375","162.425537109375","162.425537109375","68.49201965332031","68.49201965332031","68.49201965332031","171.93882751464844","171.93882751464844","171.93882751464844","","","","","","","","","","","",""
"1346","121.25","121.25","121.25","51.26329803466797","51.26329803466797","51.26329803466797","9.718085289001465","9.718085289001465","9.718085289001465","9.925532341003418","9.925532341003418","9.925532341003418","165.90957641601562","165.90957641601562","165.90957641601562","28.24734115600586","28.24734115600586","28.24734115600586","17.691490173339844","17.691490173339844","17.691490173339844","164.34840393066406","164.34840393066406","164.34840393066406","124.30052947998047","124.30052947998047","124.30052947998047","113.63298034667969","113.63298034667969","113.63298034667969","10.327127456665039","10.327127456665039","10.327127456665039","162.13829040527344","162.13829040527344","162.13829040527344","68.71808624267578","68.71808624267578","68.71808624267578","171.93882751464844","171.93882751464844","171.93882751464844","","","","","","","","","","","",""
"1347","121.09574127197266","121.09574127197266","121.09574127197266","51.4361686706543","51.4361686706543","51.4361686706543","9.715425491333008","9.715425491333008","9.715425491333008","9.909574508666992","9.909574508666992","9.909574508666992","163.8829803466797","163.8829803466797","163.8829803466797","27.32712745666504","27.32712745666504","27.32712745666504","17.74734115600586","17.74734115600586","17.74734115600586","164.52127075195312","164.52127075195312","164.52127075195312","124.27925872802734","124.27925872802734","124.27925872802734","116.7526626586914","116.7526626586914","116.7526626586914","10.268616676330566","10.268616676330566","10.268616676330566","161.57713317871094","161.57713317871094","161.57713317871094","65.68882751464844","65.68882751464844","65.68882751464844","171.93882751464844","171.93882751464844","171.93882751464844","","","","","","","","","","","",""
"1348","120.72074127197266","120.72074127197266","120.72074127197266","52.39361572265625","52.39361572265625","52.39361572265625","9.715425491333008","9.715425491333008","9.715425491333008","9.909574508666992","9.909574508666992","9.909574508666992","165.75","165.75","165.75","27.178192138671875","27.178192138671875","27.178192138671875","17.856382369995117","17.856382369995117","17.856382369995117","164.6170196533203","164.6170196533203","164.6170196533203","127.14096069335938","127.14096069335938","127.14096069335938","116.75798034667969","116.75798034667969","116.75798034667969","10.268616676330566","10.268616676330566","10.268616676330566","161.57713317871094","161.57713317871094","161.57713317871094","67.3776626586914","67.3776626586914","67.3776626586914","171.93882751464844","171.93882751464844","171.93882751464844","","","","","","","","","","","",""
"1349","120.3351058959961","120.3351058959961","120.3351058959961","53.12765884399414","53.12765884399414","53.12765884399414","9.731383323669434","9.731383323669434","9.731383323669434","9.920212745666504","9.920212745666504","9.920212745666504","168.84840393066406","168.84840393066406","168.84840393066406","27.058509826660156","27.058509826660156","27.058509826660156","17.992021560668945","17.992021560668945","17.992021560668945","165.34840393066406","165.34840393066406","165.34840393066406","126.97340393066406","126.97340393066406","126.97340393066406","116.77127838134766","116.77127838134766","116.77127838134766","10.281914710998535","10.281914710998535","10.281914710998535","161.96807861328125","161.96807861328125","161.96807861328125","67.47606658935547","67.47606658935547","67.47606658935547","170.89096069335938","170.89096069335938","170.89096069335938","","","","","","","","","","","",""
"1350","120.2021255493164","120.2021255493164","120.2021255493164","54.01329803466797","54.01329803466797","54.01329803466797","9.77393627166748","9.77393627166748","9.77393627166748","9.91489315032959","9.91489315032959","9.91489315032959","169.0292510986328","169.0292510986328","169.0292510986328","26.85904312133789","26.85904312133789","26.85904312133789","17.981382369995117","17.981382369995117","17.981382369995117","164.36170959472656","164.36170959472656","164.36170959472656","124.43882751464844","124.43882751464844","124.43882751464844","116.77127838134766","116.77127838134766","116.77127838134766","10.194149017333984","10.194149017333984","10.194149017333984","161.98670959472656","161.98670959472656","161.98670959472656","64.10903930664062","64.10903930664062","64.10903930664062","170.89096069335938","170.89096069335938","170.89096069335938","","","","","","","","","","","",""
"1351","120.16755676269531","120.16755676269531","120.16755676269531","54.26595687866211","54.26595687866211","54.26595687866211","9.696808815002441","9.696808815002441","9.696808815002441","9.928191184997559","9.928191184997559","9.928191184997559","169.0452117919922","169.0452117919922","169.0452117919922","26.191490173339844","26.191490173339844","26.191490173339844","18.010639190673828","18.010639190673828","18.010639190673828","163.2925567626953","163.2925567626953","163.2925567626953","122.77659606933594","122.77659606933594","122.77659606933594","118.125","118.125","118.125","10.196808815002441","10.196808815002441","10.196808815002441","161.449462890625","161.449462890625","161.449462890625","64.3377685546875","64.3377685546875","64.3377685546875","173.5824432373047","173.5824432373047","173.5824432373047","","","","","","","","","","","",""
"1352","120.93617248535156","120.93617248535156","120.93617248535156","54.771278381347656","54.771278381347656","54.771278381347656","9.691489219665527","9.691489219665527","9.691489219665527","10.010638236999512","10.010638236999512","10.010638236999512","168.99734497070312","168.99734497070312","168.99734497070312","26.271276473999023","26.271276473999023","26.271276473999023","17.912233352661133","17.912233352661133","17.912233352661133","162.03457641601562","162.03457641601562","162.03457641601562","124.75","124.75","124.75","114.11701965332031","114.11701965332031","114.11701965332031","10.106383323669434","10.106383323669434","10.106383323669434","161.15159606933594","161.15159606933594","161.15159606933594","62.694149017333984","62.694149017333984","62.694149017333984","173.5824432373047","173.5824432373047","173.5824432373047","","","","","","","","","","","",""
"1353","120.44680786132812","120.44680786132812","120.44680786132812","54.79787063598633","54.79787063598633","54.79787063598633","9.71276569366455","9.71276569366455","9.71276569366455","9.981383323669434","9.981383323669434","9.981383323669434","171.11170959472656","171.11170959472656","171.11170959472656","25.973403930664062","25.973403930664062","25.973403930664062","17.95212745666504","17.95212745666504","17.95212745666504","160.8085174560547","160.8085174560547","160.8085174560547","125.95478820800781","125.95478820800781","125.95478820800781","115.22074127197266","115.22074127197266","115.22074127197266","10.005319595336914","10.005319595336914","10.005319595336914","159.56117248535156","159.56117248535156","159.56117248535156","60.73670196533203","60.73670196533203","60.73670196533203","174.39894104003906","174.39894104003906","174.39894104003906","","","","","","","","","","","",""
"1354","121.13563537597656","121.13563537597656","121.13563537597656","53.45212936401367","53.45212936401367","53.45212936401367","9.696808815002441","9.696808815002441","9.696808815002441","9.989361763000488","9.989361763000488","9.989361763000488","171.10105895996094","171.10105895996094","171.10105895996094","25.86170196533203","25.86170196533203","25.86170196533203","17.95478630065918","17.95478630065918","17.95478630065918","159.7446746826172","159.7446746826172","159.7446746826172","126.71808624267578","126.71808624267578","126.71808624267578","117.50531768798828","117.50531768798828","117.50531768798828","10.002659797668457","10.002659797668457","10.002659797668457","160.26596069335938","160.26596069335938","160.26596069335938","60.09840393066406","60.09840393066406","60.09840393066406","172.8377685546875","172.8377685546875","172.8377685546875","","","","","","","","","","","",""
"1355","120.9228744506836","120.9228744506836","120.9228744506836","53.73670196533203","53.73670196533203","53.73670196533203","9.68617057800293","9.68617057800293","9.68617057800293","9.973403930664062","9.973403930664062","9.973403930664062","167.81117248535156","167.81117248535156","167.81117248535156","25.81117057800293","25.81117057800293","25.81117057800293","17.81382942199707","17.81382942199707","17.81382942199707","159.7207489013672","159.7207489013672","159.7207489013672","125.45478820800781","125.45478820800781","125.45478820800781","121.18085479736328","121.18085479736328","121.18085479736328","10.140957832336426","10.140957832336426","10.140957832336426","161.19415283203125","161.19415283203125","161.19415283203125","61.95212936401367","61.95212936401367","61.95212936401367","172.8377685546875","172.8377685546875","172.8377685546875","","","","","","","","","","","",""
"1356","120.94680786132812","120.94680786132812","120.94680786132812","51.9760627746582","51.9760627746582","51.9760627746582","9.696808815002441","9.696808815002441","9.696808815002441","9.965425491333008","9.965425491333008","9.965425491333008","165.7579803466797","165.7579803466797","165.7579803466797","25.81382942199707","25.81382942199707","25.81382942199707","17.912233352661133","17.912233352661133","17.912233352661133","159.14627075195312","159.14627075195312","159.14627075195312","122.65691375732422","122.65691375732422","122.65691375732422","119.85106658935547","119.85106658935547","119.85106658935547","10.151596069335938","10.151596069335938","10.151596069335938","158.99734497070312","158.99734497070312","158.99734497070312","62.86701965332031","62.86701965332031","62.86701965332031","172.9707489013672","172.9707489013672","172.9707489013672","","","","","","","","","","","",""
"1357","121.11701965332031","121.11701965332031","121.11701965332031","51.11436080932617","51.11436080932617","51.11436080932617","9.71010684967041","9.71010684967041","9.71010684967041","9.968085289001465","9.968085289001465","9.968085289001465","162.14894104003906","162.14894104003906","162.14894104003906","25.901596069335938","25.901596069335938","25.901596069335938","17.845745086669922","17.845745086669922","17.845745086669922","155.86170959472656","155.86170959472656","155.86170959472656","123.4627685546875","123.4627685546875","123.4627685546875","120.48670196533203","120.48670196533203","120.48670196533203","10.16223430633545","10.16223430633545","10.16223430633545","158.7074432373047","158.7074432373047","158.7074432373047","62.87765884399414","62.87765884399414","62.87765884399414","172.9707489013672","172.9707489013672","172.9707489013672","","","","","","","","","","","",""
"1358","121.63563537597656","121.63563537597656","121.63563537597656","51.48138427734375","51.48138427734375","51.48138427734375","9.71010684967041","9.71010684967041","9.71010684967041","9.965425491333008","9.965425491333008","9.965425491333008","158.84042358398438","158.84042358398438","158.84042358398438","25.96808433532715","25.96808433532715","25.96808433532715","17.832447052001953","17.832447052001953","17.832447052001953","154.2207489013672","154.2207489013672","154.2207489013672","124.0851058959961","124.0851058959961","124.0851058959961","117.44947052001953","117.44947052001953","117.44947052001953","10.140957832336426","10.140957832336426","10.140957832336426","157.800537109375","157.800537109375","157.800537109375","60.04787063598633","60.04787063598633","60.04787063598633","172.9707489013672","172.9707489013672","172.9707489013672","","","","","","","","","","","",""
"1359","121.98670196533203","121.98670196533203","121.98670196533203","50.11436080932617","50.11436080932617","50.11436080932617","9.715425491333008","9.715425491333008","9.715425491333008","9.96010684967041","9.96010684967041","9.96010684967041","155.5957489013672","155.5957489013672","155.5957489013672","25.630319595336914","25.630319595336914","25.630319595336914","17.789894104003906","17.789894104003906","17.789894104003906","151.6835174560547","151.6835174560547","151.6835174560547","125.89096069335938","125.89096069335938","125.89096069335938","121.48403930664062","121.48403930664062","121.48403930664062","10.135638236999512","10.135638236999512","10.135638236999512","158.14361572265625","158.14361572265625","158.14361572265625","60.6888313293457","60.6888313293457","60.6888313293457","174.625","174.625","174.625","","","","","","","","","","","",""
"1360","122.44947052001953","122.44947052001953","122.44947052001953","48.61436080932617","48.61436080932617","48.61436080932617","9.68617057800293","9.68617057800293","9.68617057800293","9.992021560668945","9.992021560668945","9.992021560668945","152.39894104003906","152.39894104003906","152.39894104003906","25.893617630004883","25.893617630004883","25.893617630004883","17.71808433532715","17.71808433532715","17.71808433532715","150.15957641601562","150.15957641601562","150.15957641601562","125.67021179199219","125.67021179199219","125.67021179199219","121.48403930664062","121.48403930664062","121.48403930664062","9.928191184997559","9.928191184997559","9.928191184997559","158.39361572265625","158.39361572265625","158.39361572265625","60.13829803466797","60.13829803466797","60.13829803466797","174.7127685546875","174.7127685546875","174.7127685546875","","","","","","","","","","","",""
"1361","122.6622314453125","122.6622314453125","122.6622314453125","47.664894104003906","47.664894104003906","47.664894104003906","9.670212745666504","9.670212745666504","9.670212745666504","10.010638236999512","10.010638236999512","10.010638236999512","148.9574432373047","148.9574432373047","148.9574432373047","26.223403930664062","26.223403930664062","26.223403930664062","17.539894104003906","17.539894104003906","17.539894104003906","148.4547882080078","148.4547882080078","148.4547882080078","123.54255676269531","123.54255676269531","123.54255676269531","121.48403930664062","121.48403930664062","121.48403930664062","9.91223430633545","9.91223430633545","9.91223430633545","159.07180786132812","159.07180786132812","159.07180786132812","59.98936080932617","59.98936080932617","59.98936080932617","174.64361572265625","174.64361572265625","174.64361572265625","","","","","","","","","","","",""
"1362","122.625","122.625","122.625","47.816490173339844","47.816490173339844","47.816490173339844","9.707447052001953","9.707447052001953","9.707447052001953","10.018616676330566","10.018616676330566","10.018616676330566","146.10372924804688","146.10372924804688","146.10372924804688","25.757978439331055","25.757978439331055","25.757978439331055","17.39095687866211","17.39095687866211","17.39095687866211","147.03988647460938","147.03988647460938","147.03988647460938","122.95478820800781","122.95478820800781","122.95478820800781","125.22872161865234","125.22872161865234","125.22872161865234","9.93617057800293","9.93617057800293","9.93617057800293","159.10638427734375","159.10638427734375","159.10638427734375","61.00265884399414","61.00265884399414","61.00265884399414","174.39894104003906","174.39894104003906","174.39894104003906","","","","","","","","","","","",""
"1363","122.1728744506836","122.1728744506836","122.1728744506836","47.646278381347656","47.646278381347656","47.646278381347656","9.707447052001953","9.707447052001953","9.707447052001953","10.034574508666992","10.034574508666992","10.034574508666992","146.0425567626953","146.0425567626953","146.0425567626953","24.901596069335938","24.901596069335938","24.901596069335938","17.212766647338867","17.212766647338867","17.212766647338867","145.8164825439453","145.8164825439453","145.8164825439453","125.0372314453125","125.0372314453125","125.0372314453125","125.19149017333984","125.19149017333984","125.19149017333984","9.904254913330078","9.904254913330078","9.904254913330078","159.574462890625","159.574462890625","159.574462890625","59.23404312133789","59.23404312133789","59.23404312133789","174.425537109375","174.425537109375","174.425537109375","","","","","","","","","","","",""
"1364","123.5877685546875","123.5877685546875","123.5877685546875","46.5239372253418","46.5239372253418","46.5239372253418","9.707447052001953","9.707447052001953","9.707447052001953","10.026596069335938","10.026596069335938","10.026596069335938","145.89096069335938","145.89096069335938","145.89096069335938","25.25265884399414","25.25265884399414","25.25265884399414","17.32712745666504","17.32712745666504","17.32712745666504","144.95213317871094","144.95213317871094","144.95213317871094","123.81914520263672","123.81914520263672","123.81914520263672","122.82180786132812","122.82180786132812","122.82180786132812","9.89893627166748","9.89893627166748","9.89893627166748","159.87234497070312","159.87234497070312","159.87234497070312","58.98404312133789","58.98404312133789","58.98404312133789","175.2792510986328","175.2792510986328","175.2792510986328","","","","","","","","","","","",""
"1365","122.86701965332031","122.86701965332031","122.86701965332031","45.64095687866211","45.64095687866211","45.64095687866211","9.699467658996582","9.699467658996582","9.699467658996582","10.021276473999023","10.021276473999023","10.021276473999023","146.7579803466797","146.7579803466797","146.7579803466797","24.84308433532715","24.84308433532715","24.84308433532715","17.154254913330078","17.154254913330078","17.154254913330078","143.59042358398438","143.59042358398438","143.59042358398438","123.71808624267578","123.71808624267578","123.71808624267578","124.85638427734375","124.85638427734375","124.85638427734375","9.890957832336426","9.890957832336426","9.890957832336426","158.37765502929688","158.37765502929688","158.37765502929688","60.821807861328125","60.821807861328125","60.821807861328125","175.2207489013672","175.2207489013672","175.2207489013672","","","","","","","","","","","",""
"1366","123.01861572265625","123.01861572265625","123.01861572265625","45.10638427734375","45.10638427734375","45.10638427734375","9.696808815002441","9.696808815002441","9.696808815002441","10.069149017333984","10.069149017333984","10.069149017333984","146.38563537597656","146.38563537597656","146.38563537597656","25.09308433532715","25.09308433532715","25.09308433532715","17.07978630065918","17.07978630065918","17.07978630065918","143.1542510986328","143.1542510986328","143.1542510986328","123.11701965332031","123.11701965332031","123.11701965332031","128.73936462402344","128.73936462402344","128.73936462402344","9.957447052001953","9.957447052001953","9.957447052001953","158.37765502929688","158.37765502929688","158.37765502929688","60.78191375732422","60.78191375732422","60.78191375732422","174.56382751464844","174.56382751464844","174.56382751464844","","","","","","","","","","","",""
"1367","123.63829803466797","123.63829803466797","123.63829803466797","45.1010627746582","45.1010627746582","45.1010627746582","9.696808815002441","9.696808815002441","9.696808815002441","10.093085289001465","10.093085289001465","10.093085289001465","142.79786682128906","142.79786682128906","142.79786682128906","24.053192138671875","24.053192138671875","24.053192138671875","16.88829803466797","16.88829803466797","16.88829803466797","141.27394104003906","141.27394104003906","141.27394104003906","123.0372314453125","123.0372314453125","123.0372314453125","128.73936462402344","128.73936462402344","128.73936462402344","9.957447052001953","9.957447052001953","9.957447052001953","158.79786682128906","158.79786682128906","158.79786682128906","58.53457260131836","58.53457260131836","58.53457260131836","174.57180786132812","174.57180786132812","174.57180786132812","","","","","","","","","","","",""
"1368","123.1622314453125","123.1622314453125","123.1622314453125","44.97340393066406","44.97340393066406","44.97340393066406","9.678191184997559","9.678191184997559","9.678191184997559","10.125","10.125","10.125","138.90159606933594","138.90159606933594","138.90159606933594","23.914894104003906","23.914894104003906","23.914894104003906","16.678192138671875","16.678192138671875","16.678192138671875","140.74734497070312","140.74734497070312","140.74734497070312","125.47872161865234","125.47872161865234","125.47872161865234","128.125","128.125","128.125","10","10","10","158.8297882080078","158.8297882080078","158.8297882080078","56.319149017333984","56.319149017333984","56.319149017333984","174.2207489013672","174.2207489013672","174.2207489013672","","","","","","","","","","","",""
"1369","122.85638427734375","122.85638427734375","122.85638427734375","44.76861572265625","44.76861572265625","44.76861572265625","9.71276569366455","9.71276569366455","9.71276569366455","10.114361763000488","10.114361763000488","10.114361763000488","136.48670959472656","136.48670959472656","136.48670959472656","24.053192138671875","24.053192138671875","24.053192138671875","16.659574508666992","16.659574508666992","16.659574508666992","138.6835174560547","138.6835174560547","138.6835174560547","125.30319213867188","125.30319213867188","125.30319213867188","129.76596069335938","129.76596069335938","129.76596069335938","10.119680404663086","10.119680404663086","10.119680404663086","160.4042510986328","160.4042510986328","160.4042510986328","57.441490173339844","57.441490173339844","57.441490173339844","174.2207489013672","174.2207489013672","174.2207489013672","","","","","","","","","","","",""
"1370","122.69680786132812","122.69680786132812","122.69680786132812","44.75","44.75","44.75","9.704787254333496","9.704787254333496","9.704787254333496","10.135638236999512","10.135638236999512","10.135638236999512","132.5292510986328","132.5292510986328","132.5292510986328","23.95478630065918","23.95478630065918","23.95478630065918","16.625","16.625","16.625","138.38829040527344","138.38829040527344","138.38829040527344","125.1728744506836","125.1728744506836","125.1728744506836","133.77659606933594","133.77659606933594","133.77659606933594","10.119680404663086","10.119680404663086","10.119680404663086","161.2925567626953","161.2925567626953","161.2925567626953","58.83244705200195","58.83244705200195","58.83244705200195","172.44415283203125","172.44415283203125","172.44415283203125","","","","","","","","","","","",""
