"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_060203 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_gt_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_gt_rew_mean__MAX"
"1636","192.78457641601562","192.78457641601562","192.78457641601562","171.42819213867188","171.42819213867188","171.42819213867188","10.103723526000977","10.103723526000977","10.103723526000977","103.42819213867188","103.42819213867188","103.42819213867188","9.547872543334961","9.547872543334961","9.547872543334961","9.68882942199707","9.68882942199707","9.68882942199707","68.76063537597656","68.76063537597656","68.76063537597656","184.89894104003906","184.89894104003906","184.89894104003906","12.925532341003418","12.925532341003418","12.925532341003418","51.28191375732422","51.28191375732422","51.28191375732422","166.06915283203125","166.06915283203125","166.06915283203125","88.39893341064453","88.39893341064453","88.39893341064453","9.861701965332031","9.861701965332031","9.861701965332031","","",""
"1637","192.63829040527344","192.63829040527344","192.63829040527344","172.57713317871094","172.57713317871094","172.57713317871094","10.117021560668945","10.117021560668945","10.117021560668945","104.85903930664062","104.85903930664062","104.85903930664062","9.555850982666016","9.555850982666016","9.555850982666016","9.696808815002441","9.696808815002441","9.696808815002441","68.19680786132812","68.19680786132812","68.19680786132812","184.4202117919922","184.4202117919922","184.4202117919922","12.944149017333984","12.944149017333984","12.944149017333984","54.521278381347656","54.521278381347656","54.521278381347656","163.84042358398438","163.84042358398438","163.84042358398438","91.18617248535156","91.18617248535156","91.18617248535156","9.89893627166748","9.89893627166748","9.89893627166748","","",""
"1638","191.4042510986328","191.4042510986328","191.4042510986328","172.57713317871094","172.57713317871094","172.57713317871094","10.122340202331543","10.122340202331543","10.122340202331543","106.19680786132812","106.19680786132812","106.19680786132812","9.545212745666504","9.545212745666504","9.545212745666504","9.696808815002441","9.696808815002441","9.696808815002441","67.5026626586914","67.5026626586914","67.5026626586914","181.6702117919922","181.6702117919922","181.6702117919922","12.989361763000488","12.989361763000488","12.989361763000488","58.4388313293457","58.4388313293457","58.4388313293457","161.64894104003906","161.64894104003906","161.64894104003906","90.57978820800781","90.57978820800781","90.57978820800781","9.893616676330566","9.893616676330566","9.893616676330566","","",""
"1639","191.18882751464844","191.18882751464844","191.18882751464844","172.57713317871094","172.57713317871094","172.57713317871094","10.130319595336914","10.130319595336914","10.130319595336914","106.98936462402344","106.98936462402344","106.98936462402344","9.534574508666992","9.534574508666992","9.534574508666992","9.68617057800293","9.68617057800293","9.68617057800293","66.74201965332031","66.74201965332031","66.74201965332031","181.37234497070312","181.37234497070312","181.37234497070312","13.021276473999023","13.021276473999023","13.021276473999023","62.35904312133789","62.35904312133789","62.35904312133789","160.72605895996094","160.72605895996094","160.72605895996094","87.79255676269531","87.79255676269531","87.79255676269531","9.896276473999023","9.896276473999023","9.896276473999023","","",""
"1640","191.1170196533203","191.1170196533203","191.1170196533203","170.54786682128906","170.54786682128906","170.54786682128906","10.132978439331055","10.132978439331055","10.132978439331055","107.83244323730469","107.83244323730469","107.83244323730469","9.52393627166748","9.52393627166748","9.52393627166748","9.672872543334961","9.672872543334961","9.672872543334961","66.57978820800781","66.57978820800781","66.57978820800781","179.31117248535156","179.31117248535156","179.31117248535156","12.994680404663086","12.994680404663086","12.994680404663086","66.34840393066406","66.34840393066406","66.34840393066406","158.96807861328125","158.96807861328125","158.96807861328125","89.80585479736328","89.80585479736328","89.80585479736328","9.89893627166748","9.89893627166748","9.89893627166748","","",""
"1641","190.43084716796875","190.43084716796875","190.43084716796875","173.1622314453125","173.1622314453125","173.1622314453125","10.130319595336914","10.130319595336914","10.130319595336914","107.90691375732422","107.90691375732422","107.90691375732422","9.529254913330078","9.529254913330078","9.529254913330078","9.678191184997559","9.678191184997559","9.678191184997559","66.65691375732422","66.65691375732422","66.65691375732422","178.73138427734375","178.73138427734375","178.73138427734375","13.015957832336426","13.015957832336426","13.015957832336426","70.38298034667969","70.38298034667969","70.38298034667969","157.8085174560547","157.8085174560547","157.8085174560547","88.43882751464844","88.43882751464844","88.43882751464844","9.83510684967041","9.83510684967041","9.83510684967041","","",""
"1642","188.1914825439453","188.1914825439453","188.1914825439453","175.28988647460938","175.28988647460938","175.28988647460938","10.28723430633545","10.28723430633545","10.28723430633545","108.43350982666016","108.43350982666016","108.43350982666016","9.53723430633545","9.53723430633545","9.53723430633545","9.678191184997559","9.678191184997559","9.678191184997559","66.09308624267578","66.09308624267578","66.09308624267578","178.3803253173828","178.3803253173828","178.3803253173828","13.156914710998535","13.156914710998535","13.156914710998535","74.40425872802734","74.40425872802734","74.40425872802734","156.0452117919922","156.0452117919922","156.0452117919922","90.3351058959961","90.3351058959961","90.3351058959961","9.848403930664062","9.848403930664062","9.848403930664062","","",""
"1643","186.37234497070312","186.37234497070312","186.37234497070312","176.9042510986328","176.9042510986328","176.9042510986328","10.428191184997559","10.428191184997559","10.428191184997559","108.63031768798828","108.63031768798828","108.63031768798828","9.542552947998047","9.542552947998047","9.542552947998047","9.683510780334473","9.683510780334473","9.683510780334473","66.01329803466797","66.01329803466797","66.01329803466797","178.03988647460938","178.03988647460938","178.03988647460938","13.194149017333984","13.194149017333984","13.194149017333984","78.36436462402344","78.36436462402344","78.36436462402344","154.43617248535156","154.43617248535156","154.43617248535156","92.73138427734375","92.73138427734375","92.73138427734375","9.85106372833252","9.85106372833252","9.85106372833252","","",""
"1644","183.42819213867188","183.42819213867188","183.42819213867188","178.7579803466797","178.7579803466797","178.7579803466797","10.422872543334961","10.422872543334961","10.422872543334961","108.51861572265625","108.51861572265625","108.51861572265625","9.526596069335938","9.526596069335938","9.526596069335938","9.659574508666992","9.659574508666992","9.659574508666992","65.55319213867188","65.55319213867188","65.55319213867188","178.03988647460938","178.03988647460938","178.03988647460938","13.16489315032959","13.16489315032959","13.16489315032959","82.36968231201172","82.36968231201172","82.36968231201172","152.21542358398438","152.21542358398438","152.21542358398438","93.82180786132812","93.82180786132812","93.82180786132812","9.845745086669922","9.845745086669922","9.845745086669922","","",""
"1645","181.23670959472656","181.23670959472656","181.23670959472656","178.7579803466797","178.7579803466797","178.7579803466797","10.430850982666016","10.430850982666016","10.430850982666016","108.04255676269531","108.04255676269531","108.04255676269531","9.529254913330078","9.529254913330078","9.529254913330078","9.659574508666992","9.659574508666992","9.659574508666992","65.4601058959961","65.4601058959961","65.4601058959961","177.9042510986328","177.9042510986328","177.9042510986328","13.21010684967041","13.21010684967041","13.21010684967041","86.34042358398438","86.34042358398438","86.34042358398438","149.9335174560547","149.9335174560547","149.9335174560547","94.97340393066406","94.97340393066406","94.97340393066406","9.718085289001465","9.718085289001465","9.718085289001465","","",""
"1646","179.02659606933594","179.02659606933594","179.02659606933594","178.7579803466797","178.7579803466797","178.7579803466797","10.327127456665039","10.327127456665039","10.327127456665039","107.125","107.125","107.125","9.513298034667969","9.513298034667969","9.513298034667969","9.630319595336914","9.630319595336914","9.630319595336914","65.01861572265625","65.01861572265625","65.01861572265625","176.48138427734375","176.48138427734375","176.48138427734375","13.220745086669922","13.220745086669922","13.220745086669922","90.29255676269531","90.29255676269531","90.29255676269531","147.9707489013672","147.9707489013672","147.9707489013672","95.40957641601562","95.40957641601562","95.40957641601562","9.723403930664062","9.723403930664062","9.723403930664062","","",""
"1647","177.0585174560547","177.0585174560547","177.0585174560547","178.5","178.5","178.5","10.329787254333496","10.329787254333496","10.329787254333496","106.44680786132812","106.44680786132812","106.44680786132812","9.521276473999023","9.521276473999023","9.521276473999023","9.640957832336426","9.640957832336426","9.640957832336426","64.44947052001953","64.44947052001953","64.44947052001953","173.82713317871094","173.82713317871094","173.82713317871094","13.295212745666504","13.295212745666504","13.295212745666504","94.27393341064453","94.27393341064453","94.27393341064453","146.03192138671875","146.03192138671875","146.03192138671875","96.92021179199219","96.92021179199219","96.92021179199219","9.736701965332031","9.736701965332031","9.736701965332031","","",""
"1648","175.14361572265625","175.14361572265625","175.14361572265625","178.6303253173828","178.6303253173828","178.6303253173828","10.327127456665039","10.327127456665039","10.327127456665039","105.57447052001953","105.57447052001953","105.57447052001953","9.526596069335938","9.526596069335938","9.526596069335938","9.635638236999512","9.635638236999512","9.635638236999512","63.462764739990234","63.462764739990234","63.462764739990234","169.89627075195312","169.89627075195312","169.89627075195312","13.324467658996582","13.324467658996582","13.324467658996582","98.2021255493164","98.2021255493164","98.2021255493164","143.96542358398438","143.96542358398438","143.96542358398438","95.4122314453125","95.4122314453125","95.4122314453125","9.734042167663574","9.734042167663574","9.734042167663574","","",""
"1649","173.21542358398438","173.21542358398438","173.21542358398438","178.6303253173828","178.6303253173828","178.6303253173828","10.327127456665039","10.327127456665039","10.327127456665039","104.18350982666016","104.18350982666016","104.18350982666016","9.515957832336426","9.515957832336426","9.515957832336426","9.622340202331543","9.622340202331543","9.622340202331543","62.73670196533203","62.73670196533203","62.73670196533203","167.14096069335938","167.14096069335938","167.14096069335938","13.345745086669922","13.345745086669922","13.345745086669922","102.13829803466797","102.13829803466797","102.13829803466797","142.7127685546875","142.7127685546875","142.7127685546875","95.14096069335938","95.14096069335938","95.14096069335938","9.747340202331543","9.747340202331543","9.747340202331543","","",""
"1650","170.8457489013672","170.8457489013672","170.8457489013672","178.6303253173828","178.6303253173828","178.6303253173828","10.316489219665527","10.316489219665527","10.316489219665527","102.27659606933594","102.27659606933594","102.27659606933594","9.510638236999512","9.510638236999512","9.510638236999512","9.617021560668945","9.617021560668945","9.617021560668945","61.8989372253418","61.8989372253418","61.8989372253418","165.09307861328125","165.09307861328125","165.09307861328125","13.375","13.375","13.375","106.01861572265625","106.01861572265625","106.01861572265625","140.50265502929688","140.50265502929688","140.50265502929688","94.44414520263672","94.44414520263672","94.44414520263672","9.768616676330566","9.768616676330566","9.768616676330566","","",""
"1651","169.18617248535156","169.18617248535156","169.18617248535156","176.6914825439453","176.6914825439453","176.6914825439453","10.327127456665039","10.327127456665039","10.327127456665039","99.19947052001953","99.19947052001953","99.19947052001953","9.505319595336914","9.505319595336914","9.505319595336914","9.606383323669434","9.606383323669434","9.606383323669434","60.61968231201172","60.61968231201172","60.61968231201172","164.09840393066406","164.09840393066406","164.09840393066406","13.425532341003418","13.425532341003418","13.425532341003418","109.93882751464844","109.93882751464844","109.93882751464844","139.01329040527344","139.01329040527344","139.01329040527344","93.75531768798828","93.75531768798828","93.75531768798828","9.821808815002441","9.821808815002441","9.821808815002441","","",""
"1652","166.21542358398438","166.21542358398438","166.21542358398438","174.9042510986328","174.9042510986328","174.9042510986328","10.340425491333008","10.340425491333008","10.340425491333008","96.5771255493164","96.5771255493164","96.5771255493164","9.521276473999023","9.521276473999023","9.521276473999023","9.622340202331543","9.622340202331543","9.622340202331543","59.35904312133789","59.35904312133789","59.35904312133789","164.09840393066406","164.09840393066406","164.09840393066406","13.41223430633545","13.41223430633545","13.41223430633545","113.72872161865234","113.72872161865234","113.72872161865234","136.8164825439453","136.8164825439453","136.8164825439453","91.72340393066406","91.72340393066406","91.72340393066406","9.827127456665039","9.827127456665039","9.827127456665039","","",""
"1653","163.7925567626953","163.7925567626953","163.7925567626953","173.01596069335938","173.01596069335938","173.01596069335938","10.369680404663086","10.369680404663086","10.369680404663086","93.5771255493164","93.5771255493164","93.5771255493164","9.555850982666016","9.555850982666016","9.555850982666016","9.656914710998535","9.656914710998535","9.656914710998535","57.40957260131836","57.40957260131836","57.40957260131836","163.76596069335938","163.76596069335938","163.76596069335938","13.409574508666992","13.409574508666992","13.409574508666992","117.61968231201172","117.61968231201172","117.61968231201172","135.6702117919922","135.6702117919922","135.6702117919922","93.5026626586914","93.5026626586914","93.5026626586914","9.824467658996582","9.824467658996582","9.824467658996582","","",""
"1654","161.02394104003906","161.02394104003906","161.02394104003906","173.7047882080078","173.7047882080078","173.7047882080078","10.356383323669434","10.356383323669434","10.356383323669434","90.8723373413086","90.8723373413086","90.8723373413086","9.547872543334961","9.547872543334961","9.547872543334961","9.646276473999023","9.646276473999023","9.646276473999023","55.50798034667969","55.50798034667969","55.50798034667969","160.48670959472656","160.48670959472656","160.48670959472656","13.446808815002441","13.446808815002441","13.446808815002441","121.44680786132812","121.44680786132812","121.44680786132812","133.63563537597656","133.63563537597656","133.63563537597656","97.4973373413086","97.4973373413086","97.4973373413086","9.715425491333008","9.715425491333008","9.715425491333008","","",""
"1655","158.0079803466797","158.0079803466797","158.0079803466797","172.07713317871094","172.07713317871094","172.07713317871094","10.380319595336914","10.380319595336914","10.380319595336914","88.10372161865234","88.10372161865234","88.10372161865234","9.542552947998047","9.542552947998047","9.542552947998047","9.640957832336426","9.640957832336426","9.640957832336426","53.53457260131836","53.53457260131836","53.53457260131836","157.875","157.875","157.875","13.465425491333008","13.465425491333008","13.465425491333008","125.21542358398438","125.21542358398438","125.21542358398438","132.24734497070312","132.24734497070312","132.24734497070312","95.2872314453125","95.2872314453125","95.2872314453125","9.707447052001953","9.707447052001953","9.707447052001953","","",""
"1656","155.1702117919922","155.1702117919922","155.1702117919922","172.69680786132812","172.69680786132812","172.69680786132812","10.332447052001953","10.332447052001953","10.332447052001953","86.15159606933594","86.15159606933594","86.15159606933594","9.542552947998047","9.542552947998047","9.542552947998047","9.640957832336426","9.640957832336426","9.640957832336426","51.48936080932617","51.48936080932617","51.48936080932617","156.14361572265625","156.14361572265625","156.14361572265625","13.675532341003418","13.675532341003418","13.675532341003418","129.02127075195312","129.02127075195312","129.02127075195312","131.21011352539062","131.21011352539062","131.21011352539062","98.03191375732422","98.03191375732422","98.03191375732422","9.704787254333496","9.704787254333496","9.704787254333496","","",""
"1657","152.125","152.125","152.125","172.84307861328125","172.84307861328125","172.84307861328125","10.353723526000977","10.353723526000977","10.353723526000977","83.64096069335938","83.64096069335938","83.64096069335938","9.579787254333496","9.579787254333496","9.579787254333496","9.678191184997559","9.678191184997559","9.678191184997559","48.97340393066406","48.97340393066406","48.97340393066406","156.05319213867188","156.05319213867188","156.05319213867188","13.60106372833252","13.60106372833252","13.60106372833252","132.8803253173828","132.8803253173828","132.8803253173828","130.36170959472656","130.36170959472656","130.36170959472656","98.53457641601562","98.53457641601562","98.53457641601562","9.715425491333008","9.715425491333008","9.715425491333008","","",""
"1658","149.11170959472656","149.11170959472656","149.11170959472656","173.4707489013672","173.4707489013672","173.4707489013672","10.46276569366455","10.46276569366455","10.46276569366455","81.69680786132812","81.69680786132812","81.69680786132812","9.577127456665039","9.577127456665039","9.577127456665039","9.672872543334961","9.672872543334961","9.672872543334961","46.444149017333984","46.444149017333984","46.444149017333984","155.51861572265625","155.51861572265625","155.51861572265625","13.627659797668457","13.627659797668457","13.627659797668457","136.6303253173828","136.6303253173828","136.6303253173828","128.77394104003906","128.77394104003906","128.77394104003906","96.36968231201172","96.36968231201172","96.36968231201172","9.728723526000977","9.728723526000977","9.728723526000977","","",""
"1659","145.60372924804688","145.60372924804688","145.60372924804688","172.15692138671875","172.15692138671875","172.15692138671875","10.433510780334473","10.433510780334473","10.433510780334473","80.07978820800781","80.07978820800781","80.07978820800781","9.60106372833252","9.60106372833252","9.60106372833252","9.691489219665527","9.691489219665527","9.691489219665527","43.337764739990234","43.337764739990234","43.337764739990234","153.6303253173828","153.6303253173828","153.6303253173828","13.582447052001953","13.582447052001953","13.582447052001953","140.3457489013672","140.3457489013672","140.3457489013672","127.5771255493164","127.5771255493164","127.5771255493164","96.48936462402344","96.48936462402344","96.48936462402344","9.739361763000488","9.739361763000488","9.739361763000488","","",""
"1660","142.38563537597656","142.38563537597656","142.38563537597656","173.1675567626953","173.1675567626953","173.1675567626953","10.502659797668457","10.502659797668457","10.502659797668457","78.34840393066406","78.34840393066406","78.34840393066406","9.593085289001465","9.593085289001465","9.593085289001465","9.683510780334473","9.683510780334473","9.683510780334473","40.816490173339844","40.816490173339844","40.816490173339844","150.22872924804688","150.22872924804688","150.22872924804688","13.553191184997559","13.553191184997559","13.553191184997559","144.09042358398438","144.09042358398438","144.09042358398438","125.98138427734375","125.98138427734375","125.98138427734375","100.31914520263672","100.31914520263672","100.31914520263672","9.816489219665527","9.816489219665527","9.816489219665527","","",""
"1661","139.28988647460938","139.28988647460938","139.28988647460938","173.68617248535156","173.68617248535156","173.68617248535156","10.502659797668457","10.502659797668457","10.502659797668457","76.66755676269531","76.66755676269531","76.66755676269531","9.582447052001953","9.582447052001953","9.582447052001953","9.670212745666504","9.670212745666504","9.670212745666504","38.52659606933594","38.52659606933594","38.52659606933594","147.69415283203125","147.69415283203125","147.69415283203125","13.526596069335938","13.526596069335938","13.526596069335938","147.80319213867188","147.80319213867188","147.80319213867188","124.73670196533203","124.73670196533203","124.73670196533203","103.0771255493164","103.0771255493164","103.0771255493164","9.742021560668945","9.742021560668945","9.742021560668945","","",""
"1662","136.0877685546875","136.0877685546875","136.0877685546875","174.35638427734375","174.35638427734375","174.35638427734375","10.547872543334961","10.547872543334961","10.547872543334961","75.14361572265625","75.14361572265625","75.14361572265625","9.617021560668945","9.617021560668945","9.617021560668945","9.704787254333496","9.704787254333496","9.704787254333496","36.58244705200195","36.58244705200195","36.58244705200195","143.96807861328125","143.96807861328125","143.96807861328125","13.513298034667969","13.513298034667969","13.513298034667969","151.4175567626953","151.4175567626953","151.4175567626953","123.72606658935547","123.72606658935547","123.72606658935547","107.11968231201172","107.11968231201172","107.11968231201172","9.763298034667969","9.763298034667969","9.763298034667969","","",""
"1663","132.7553253173828","132.7553253173828","132.7553253173828","172.6622314453125","172.6622314453125","172.6622314453125","10.545212745666504","10.545212745666504","10.545212745666504","73.73138427734375","73.73138427734375","73.73138427734375","9.606383323669434","9.606383323669434","9.606383323669434","9.694149017333984","9.694149017333984","9.694149017333984","34.74468231201172","34.74468231201172","34.74468231201172","143.09042358398438","143.09042358398438","143.09042358398438","13.507978439331055","13.507978439331055","13.507978439331055","155.01063537597656","155.01063537597656","155.01063537597656","122.23138427734375","122.23138427734375","122.23138427734375","107.8351058959961","107.8351058959961","107.8351058959961","9.77393627166748","9.77393627166748","9.77393627166748","","",""
"1664","129.4202117919922","129.4202117919922","129.4202117919922","171.64361572265625","171.64361572265625","171.64361572265625","10.547872543334961","10.547872543334961","10.547872543334961","72.43085479736328","72.43085479736328","72.43085479736328","9.603723526000977","9.603723526000977","9.603723526000977","9.675532341003418","9.675532341003418","9.675532341003418","32.64095687866211","32.64095687866211","32.64095687866211","139.1914825439453","139.1914825439453","139.1914825439453","13.531914710998535","13.531914710998535","13.531914710998535","158.41488647460938","158.41488647460938","158.41488647460938","120.92552947998047","120.92552947998047","120.92552947998047","109.34308624267578","109.34308624267578","109.34308624267578","9.744680404663086","9.744680404663086","9.744680404663086","","",""
"1665","125.74468231201172","125.74468231201172","125.74468231201172","172.9202117919922","172.9202117919922","172.9202117919922","10.58510684967041","10.58510684967041","10.58510684967041","71.25531768798828","71.25531768798828","71.25531768798828","9.598403930664062","9.598403930664062","9.598403930664062","9.670212745666504","9.670212745666504","9.670212745666504","31.720745086669922","31.720745086669922","31.720745086669922","138.14894104003906","138.14894104003906","138.14894104003906","13.53989315032959","13.53989315032959","13.53989315032959","161.9042510986328","161.9042510986328","161.9042510986328","119.51329803466797","119.51329803466797","119.51329803466797","110.24468231201172","110.24468231201172","110.24468231201172","9.755319595336914","9.755319595336914","9.755319595336914","","",""
"1666","121.98138427734375","121.98138427734375","121.98138427734375","174.94415283203125","174.94415283203125","174.94415283203125","10.545212745666504","10.545212745666504","10.545212745666504","70.05585479736328","70.05585479736328","70.05585479736328","9.598403930664062","9.598403930664062","9.598403930664062","9.678191184997559","9.678191184997559","9.678191184997559","30.625","30.625","30.625","137.50265502929688","137.50265502929688","137.50265502929688","13.555850982666016","13.555850982666016","13.555850982666016","165.14894104003906","165.14894104003906","165.14894104003906","119.56914520263672","119.56914520263672","119.56914520263672","114.30052947998047","114.30052947998047","114.30052947998047","9.75","9.75","9.75","","",""
"1667","118.72074127197266","118.72074127197266","118.72074127197266","172.98403930664062","172.98403930664062","172.98403930664062","10.56382942199707","10.56382942199707","10.56382942199707","68.80850982666016","68.80850982666016","68.80850982666016","9.593085289001465","9.593085289001465","9.593085289001465","9.659574508666992","9.659574508666992","9.659574508666992","30.414894104003906","30.414894104003906","30.414894104003906","137.41488647460938","137.41488647460938","137.41488647460938","13.694149017333984","13.694149017333984","13.694149017333984","168.34840393066406","168.34840393066406","168.34840393066406","119.45744323730469","119.45744323730469","119.45744323730469","116.68085479736328","116.68085479736328","116.68085479736328","9.691489219665527","9.691489219665527","9.691489219665527","","",""
"1668","115.4122314453125","115.4122314453125","115.4122314453125","172.59307861328125","172.59307861328125","172.59307861328125","10.56382942199707","10.56382942199707","10.56382942199707","67.69149017333984","67.69149017333984","67.69149017333984","9.58510684967041","9.58510684967041","9.58510684967041","9.651596069335938","9.651596069335938","9.651596069335938","29.82712745666504","29.82712745666504","29.82712745666504","134.2925567626953","134.2925567626953","134.2925567626953","13.75","13.75","13.75","171.51063537597656","171.51063537597656","171.51063537597656","118.9627685546875","118.9627685546875","118.9627685546875","117.64096069335938","117.64096069335938","117.64096069335938","9.683510780334473","9.683510780334473","9.683510780334473","","",""
"1669","111.95478820800781","111.95478820800781","111.95478820800781","170.53988647460938","170.53988647460938","170.53988647460938","10.446808815002441","10.446808815002441","10.446808815002441","66.78457641601562","66.78457641601562","66.78457641601562","9.622340202331543","9.622340202331543","9.622340202331543","9.68617057800293","9.68617057800293","9.68617057800293","29.992021560668945","29.992021560668945","29.992021560668945","134.3803253173828","134.3803253173828","134.3803253173828","13.707447052001953","13.707447052001953","13.707447052001953","174.59840393066406","174.59840393066406","174.59840393066406","117.93617248535156","117.93617248535156","117.93617248535156","118.9148941040039","118.9148941040039","118.9148941040039","9.68617057800293","9.68617057800293","9.68617057800293","","",""
"1670","108.47606658935547","108.47606658935547","108.47606658935547","168.22872924804688","168.22872924804688","168.22872924804688","10.420212745666504","10.420212745666504","10.420212745666504","65.88563537597656","65.88563537597656","65.88563537597656","9.667552947998047","9.667552947998047","9.667552947998047","9.736701965332031","9.736701965332031","9.736701965332031","31.119680404663086","31.119680404663086","31.119680404663086","133.2420196533203","133.2420196533203","133.2420196533203","13.609042167663574","13.609042167663574","13.609042167663574","177.449462890625","177.449462890625","177.449462890625","117","117","117","118.35638427734375","118.35638427734375","118.35638427734375","9.66223430633545","9.66223430633545","9.66223430633545","","",""
"1671","105.97872161865234","105.97872161865234","105.97872161865234","166.7207489013672","166.7207489013672","166.7207489013672","10.446808815002441","10.446808815002441","10.446808815002441","65.02393341064453","65.02393341064453","65.02393341064453","9.670212745666504","9.670212745666504","9.670212745666504","9.739361763000488","9.739361763000488","9.739361763000488","31.694149017333984","31.694149017333984","31.694149017333984","132.2047882080078","132.2047882080078","132.2047882080078","13.667552947998047","13.667552947998047","13.667552947998047","180.1196746826172","180.1196746826172","180.1196746826172","116.68085479736328","116.68085479736328","116.68085479736328","121.3776626586914","121.3776626586914","121.3776626586914","9.678191184997559","9.678191184997559","9.678191184997559","","",""
"1672","102.65691375732422","102.65691375732422","102.65691375732422","165.94415283203125","165.94415283203125","165.94415283203125","10.348403930664062","10.348403930664062","10.348403930664062","64.41755676269531","64.41755676269531","64.41755676269531","9.678191184997559","9.678191184997559","9.678191184997559","9.747340202331543","9.747340202331543","9.747340202331543","32.300533294677734","32.300533294677734","32.300533294677734","130.62234497070312","130.62234497070312","130.62234497070312","13.675532341003418","13.675532341003418","13.675532341003418","182.75265502929688","182.75265502929688","182.75265502929688","115.92819213867188","115.92819213867188","115.92819213867188","124.11701965332031","124.11701965332031","124.11701965332031","9.66223430633545","9.66223430633545","9.66223430633545","","",""
