"Step","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_contrastive_20240425_053236 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_goal_baseline_reg_20240424_232731 - rollout/ep_clip_rew_mean__MAX","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MIN","CartPole_laion400m_s13b_b51k_cosine_20240424_232218 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_contrastive_20240424_231510 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_goal_baseline_reg_20240424_230952 - rollout/ep_clip_rew_mean__MAX","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MIN","CartPole_openai_cosine_20240424_201844 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_contrastive_20240423_123355 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_cosine_20240423_122847 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_contrastive_20240423_083830 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPRN_goal_baseline_reg_20240422_233319 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_goal_baseline_1.0_reg_20240422_124730 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPConvNext_cosine_20240422_093220 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"1560","1.8295843601226807","1.8295843601226807","1.8295843601226807","-6.97740364074707","-6.97740364074707","-6.97740364074707","188.7076873779297","188.7076873779297","188.7076873779297","51.68159103393555","51.68159103393555","51.68159103393555","187.48129272460938","187.48129272460938","187.48129272460938","70.33709716796875","70.33709716796875","70.33709716796875","36.93058395385742","36.93058395385742","36.93058395385742","189.94851684570312","189.94851684570312","189.94851684570312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561","2.050234079360962","2.050234079360962","2.050234079360962","-6.980223178863525","-6.980223178863525","-6.980223178863525","188.70675659179688","188.70675659179688","188.70675659179688","51.61198425292969","51.61198425292969","51.61198425292969","187.48202514648438","187.48202514648438","187.48202514648438","70.36809539794922","70.36809539794922","70.36809539794922","36.92136764526367","36.92136764526367","36.92136764526367","189.94772338867188","189.94772338867188","189.94772338867188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1562","2.1059656143188477","2.1059656143188477","2.1059656143188477","-6.978926658630371","-6.978926658630371","-6.978926658630371","188.7071533203125","188.7071533203125","188.7071533203125","51.64989471435547","51.64989471435547","51.64989471435547","187.48062133789062","187.48062133789062","187.48062133789062","70.3586654663086","70.3586654663086","70.3586654663086","36.92649841308594","36.92649841308594","36.92649841308594","189.95059204101562","189.95059204101562","189.95059204101562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1563","2.269083261489868","2.269083261489868","2.269083261489868","-6.977567672729492","-6.977567672729492","-6.977567672729492","188.7062225341797","188.7062225341797","188.7062225341797","51.590152740478516","51.590152740478516","51.590152740478516","187.47061157226562","187.47061157226562","187.47061157226562","70.3670425415039","70.3670425415039","70.3670425415039","36.92372512817383","36.92372512817383","36.92372512817383","189.94081115722656","189.94081115722656","189.94081115722656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1564","2.345503807067871","2.345503807067871","2.345503807067871","-6.978220462799072","-6.978220462799072","-6.978220462799072","188.70623779296875","188.70623779296875","188.70623779296875","51.49959182739258","51.49959182739258","51.49959182739258","187.4468231201172","187.4468231201172","187.4468231201172","70.37648010253906","70.37648010253906","70.37648010253906","36.91691589355469","36.91691589355469","36.91691589355469","189.94058227539062","189.94058227539062","189.94058227539062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1565","2.4504058361053467","2.4504058361053467","2.4504058361053467","-6.976873397827148","-6.976873397827148","-6.976873397827148","188.70619201660156","188.70619201660156","188.70619201660156","51.468505859375","51.468505859375","51.468505859375","187.44473266601562","187.44473266601562","187.44473266601562","70.22077941894531","70.22077941894531","70.22077941894531","36.897308349609375","36.897308349609375","36.897308349609375","189.929931640625","189.929931640625","189.929931640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1566","2.5449178218841553","2.5449178218841553","2.5449178218841553","-6.979135990142822","-6.979135990142822","-6.979135990142822","188.70599365234375","188.70599365234375","188.70599365234375","51.436676025390625","51.436676025390625","51.436676025390625","187.4331817626953","187.4331817626953","187.4331817626953","70.28792572021484","70.28792572021484","70.28792572021484","36.89164733886719","36.89164733886719","36.89164733886719","189.94126892089844","189.94126892089844","189.94126892089844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1567","2.6553192138671875","2.6553192138671875","2.6553192138671875","-6.980200290679932","-6.980200290679932","-6.980200290679932","188.70530700683594","188.70530700683594","188.70530700683594","51.40365982055664","51.40365982055664","51.40365982055664","187.43380737304688","187.43380737304688","187.43380737304688","70.20474243164062","70.20474243164062","70.20474243164062","36.91653823852539","36.91653823852539","36.91653823852539","189.9403839111328","189.9403839111328","189.9403839111328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1568","2.7197444438934326","2.7197444438934326","2.7197444438934326","-6.977673053741455","-6.977673053741455","-6.977673053741455","188.7042999267578","188.7042999267578","188.7042999267578","51.3172721862793","51.3172721862793","51.3172721862793","187.44110107421875","187.44110107421875","187.44110107421875","70.03502655029297","70.03502655029297","70.03502655029297","36.915462493896484","36.915462493896484","36.915462493896484","189.9390411376953","189.9390411376953","189.9390411376953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1569","2.773744821548462","2.773744821548462","2.773744821548462","-6.975820541381836","-6.975820541381836","-6.975820541381836","188.7047119140625","188.7047119140625","188.7047119140625","51.25973129272461","51.25973129272461","51.25973129272461","187.44003295898438","187.44003295898438","187.44003295898438","69.99571228027344","69.99571228027344","69.99571228027344","36.90767288208008","36.90767288208008","36.90767288208008","189.94920349121094","189.94920349121094","189.94920349121094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1570","2.8570446968078613","2.8570446968078613","2.8570446968078613","-6.976305961608887","-6.976305961608887","-6.976305961608887","188.7047882080078","188.7047882080078","188.7047882080078","51.26255798339844","51.26255798339844","51.26255798339844","187.4971923828125","187.4971923828125","187.4971923828125","69.82686614990234","69.82686614990234","69.82686614990234","36.93210220336914","36.93210220336914","36.93210220336914","189.94741821289062","189.94741821289062","189.94741821289062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1571","2.7911012172698975","2.7911012172698975","2.7911012172698975","-6.976133346557617","-6.976133346557617","-6.976133346557617","188.7047119140625","188.7047119140625","188.7047119140625","51.21687698364258","51.21687698364258","51.21687698364258","187.4925079345703","187.4925079345703","187.4925079345703","69.72509002685547","69.72509002685547","69.72509002685547","36.91291809082031","36.91291809082031","36.91291809082031","189.94754028320312","189.94754028320312","189.94754028320312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572","2.782071590423584","2.782071590423584","2.782071590423584","-6.97614049911499","-6.97614049911499","-6.97614049911499","188.7066192626953","188.7066192626953","188.7066192626953","51.10649871826172","51.10649871826172","51.10649871826172","187.4475860595703","187.4475860595703","187.4475860595703","69.74225616455078","69.74225616455078","69.74225616455078","36.911766052246094","36.911766052246094","36.911766052246094","189.94830322265625","189.94830322265625","189.94830322265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1573","2.8208820819854736","2.8208820819854736","2.8208820819854736","-6.976317405700684","-6.976317405700684","-6.976317405700684","188.7074737548828","188.7074737548828","188.7074737548828","51.114044189453125","51.114044189453125","51.114044189453125","187.4580841064453","187.4580841064453","187.4580841064453","69.81629180908203","69.81629180908203","69.81629180908203","36.88844299316406","36.88844299316406","36.88844299316406","189.947509765625","189.947509765625","189.947509765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1574","2.8054566383361816","2.8054566383361816","2.8054566383361816","-6.9772844314575195","-6.9772844314575195","-6.9772844314575195","188.70689392089844","188.70689392089844","188.70689392089844","51.174110412597656","51.174110412597656","51.174110412597656","187.44956970214844","187.44956970214844","187.44956970214844","69.82086944580078","69.82086944580078","69.82086944580078","36.885276794433594","36.885276794433594","36.885276794433594","189.95806884765625","189.95806884765625","189.95806884765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1575","2.8379549980163574","2.8379549980163574","2.8379549980163574","-6.974581718444824","-6.974581718444824","-6.974581718444824","188.70619201660156","188.70619201660156","188.70619201660156","51.13576126098633","51.13576126098633","51.13576126098633","187.4488525390625","187.4488525390625","187.4488525390625","69.75569915771484","69.75569915771484","69.75569915771484","36.887699127197266","36.887699127197266","36.887699127197266","189.95790100097656","189.95790100097656","189.95790100097656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1576","2.8133468627929688","2.8133468627929688","2.8133468627929688","-6.97233772277832","-6.97233772277832","-6.97233772277832","188.70655822753906","188.70655822753906","188.70655822753906","51.21949768066406","51.21949768066406","51.21949768066406","187.44772338867188","187.44772338867188","187.44772338867188","69.76335144042969","69.76335144042969","69.76335144042969","36.901344299316406","36.901344299316406","36.901344299316406","189.9574737548828","189.9574737548828","189.9574737548828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1577","2.8141427040100098","2.8141427040100098","2.8141427040100098","-6.972127437591553","-6.972127437591553","-6.972127437591553","188.70745849609375","188.70745849609375","188.70745849609375","51.1541862487793","51.1541862487793","51.1541862487793","187.44497680664062","187.44497680664062","187.44497680664062","69.93486785888672","69.93486785888672","69.93486785888672","36.905006408691406","36.905006408691406","36.905006408691406","189.96795654296875","189.96795654296875","189.96795654296875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1578","2.8256165981292725","2.8256165981292725","2.8256165981292725","-6.969387054443359","-6.969387054443359","-6.969387054443359","188.70831298828125","188.70831298828125","188.70831298828125","51.16505432128906","51.16505432128906","51.16505432128906","187.42333984375","187.42333984375","187.42333984375","69.93903350830078","69.93903350830078","69.93903350830078","36.89632797241211","36.89632797241211","36.89632797241211","189.97203063964844","189.97203063964844","189.97203063964844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1579","2.863550901412964","2.863550901412964","2.863550901412964","-6.968635082244873","-6.968635082244873","-6.968635082244873","188.70738220214844","188.70738220214844","188.70738220214844","51.28240203857422","51.28240203857422","51.28240203857422","187.41976928710938","187.41976928710938","187.41976928710938","69.97804260253906","69.97804260253906","69.97804260253906","36.90012741088867","36.90012741088867","36.90012741088867","189.96263122558594","189.96263122558594","189.96263122558594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1580","2.8395979404449463","2.8395979404449463","2.8395979404449463","-6.966091632843018","-6.966091632843018","-6.966091632843018","188.70751953125","188.70751953125","188.70751953125","51.301456451416016","51.301456451416016","51.301456451416016","187.46527099609375","187.46527099609375","187.46527099609375","69.86712646484375","69.86712646484375","69.86712646484375","36.902530670166016","36.902530670166016","36.902530670166016","189.9623260498047","189.9623260498047","189.9623260498047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1581","2.8358867168426514","2.8358867168426514","2.8358867168426514","-6.96552848815918","-6.96552848815918","-6.96552848815918","188.70899963378906","188.70899963378906","188.70899963378906","51.27656555175781","51.27656555175781","51.27656555175781","187.4621124267578","187.4621124267578","187.4621124267578","69.94043731689453","69.94043731689453","69.94043731689453","36.92523956298828","36.92523956298828","36.92523956298828","189.96368408203125","189.96368408203125","189.96368408203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1582","2.8139233589172363","2.8139233589172363","2.8139233589172363","-6.962107181549072","-6.962107181549072","-6.962107181549072","188.709228515625","188.709228515625","188.709228515625","51.29169464111328","51.29169464111328","51.29169464111328","187.46432495117188","187.46432495117188","187.46432495117188","69.95799255371094","69.95799255371094","69.95799255371094","36.89884567260742","36.89884567260742","36.89884567260742","189.96200561523438","189.96200561523438","189.96200561523438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1583","2.8228187561035156","2.8228187561035156","2.8228187561035156","-6.956601142883301","-6.956601142883301","-6.956601142883301","188.70892333984375","188.70892333984375","188.70892333984375","51.34549331665039","51.34549331665039","51.34549331665039","187.46401977539062","187.46401977539062","187.46401977539062","70.06730651855469","70.06730651855469","70.06730651855469","36.876163482666016","36.876163482666016","36.876163482666016","189.9624786376953","189.9624786376953","189.9624786376953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1584","2.871492624282837","2.871492624282837","2.871492624282837","-6.956251621246338","-6.956251621246338","-6.956251621246338","188.70751953125","188.70751953125","188.70751953125","51.36198806762695","51.36198806762695","51.36198806762695","187.4751739501953","187.4751739501953","187.4751739501953","69.94536590576172","69.94536590576172","69.94536590576172","36.886268615722656","36.886268615722656","36.886268615722656","189.95944213867188","189.95944213867188","189.95944213867188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1585","2.860896587371826","2.860896587371826","2.860896587371826","-6.951897144317627","-6.951897144317627","-6.951897144317627","188.7074432373047","188.7074432373047","188.7074432373047","51.42100524902344","51.42100524902344","51.42100524902344","187.4871368408203","187.4871368408203","187.4871368408203","69.79044342041016","69.79044342041016","69.79044342041016","36.91219711303711","36.91219711303711","36.91219711303711","189.95855712890625","189.95855712890625","189.95855712890625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1586","2.914672374725342","2.914672374725342","2.914672374725342","-6.949332237243652","-6.949332237243652","-6.949332237243652","188.70767211914062","188.70767211914062","188.70767211914062","51.434181213378906","51.434181213378906","51.434181213378906","187.48867797851562","187.48867797851562","187.48867797851562","69.77374267578125","69.77374267578125","69.77374267578125","36.8962516784668","36.8962516784668","36.8962516784668","189.957763671875","189.957763671875","189.957763671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1587","2.823972702026367","2.823972702026367","2.823972702026367","-6.948394298553467","-6.948394298553467","-6.948394298553467","188.70762634277344","188.70762634277344","188.70762634277344","51.39970779418945","51.39970779418945","51.39970779418945","187.48912048339844","187.48912048339844","187.48912048339844","69.70175170898438","69.70175170898438","69.70175170898438","36.89226150512695","36.89226150512695","36.89226150512695","189.9567413330078","189.9567413330078","189.9567413330078","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1588","2.8737268447875977","2.8737268447875977","2.8737268447875977","-6.949130535125732","-6.949130535125732","-6.949130535125732","188.70742797851562","188.70742797851562","188.70742797851562","51.472957611083984","51.472957611083984","51.472957611083984","187.50247192382812","187.50247192382812","187.50247192382812","69.69644165039062","69.69644165039062","69.69644165039062","36.895362854003906","36.895362854003906","36.895362854003906","189.9559326171875","189.9559326171875","189.9559326171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1589","2.8805370330810547","2.8805370330810547","2.8805370330810547","-6.9471845626831055","-6.9471845626831055","-6.9471845626831055","188.70709228515625","188.70709228515625","188.70709228515625","51.511322021484375","51.511322021484375","51.511322021484375","187.51463317871094","187.51463317871094","187.51463317871094","69.62532043457031","69.62532043457031","69.62532043457031","36.910369873046875","36.910369873046875","36.910369873046875","189.96511840820312","189.96511840820312","189.96511840820312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1590","2.8458340167999268","2.8458340167999268","2.8458340167999268","-6.948947429656982","-6.948947429656982","-6.948947429656982","188.7073211669922","188.7073211669922","188.7073211669922","51.63571548461914","51.63571548461914","51.63571548461914","187.5146942138672","187.5146942138672","187.5146942138672","69.6185531616211","69.6185531616211","69.6185531616211","36.94375228881836","36.94375228881836","36.94375228881836","189.96554565429688","189.96554565429688","189.96554565429688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1591","2.7379298210144043","2.7379298210144043","2.7379298210144043","-6.9560441970825195","-6.9560441970825195","-6.9560441970825195","188.7078857421875","188.7078857421875","188.7078857421875","51.62672805786133","51.62672805786133","51.62672805786133","187.5135955810547","187.5135955810547","187.5135955810547","69.47080993652344","69.47080993652344","69.47080993652344","36.969581604003906","36.969581604003906","36.969581604003906","189.9652099609375","189.9652099609375","189.9652099609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1592","2.6229217052459717","2.6229217052459717","2.6229217052459717","-6.962015628814697","-6.962015628814697","-6.962015628814697","188.70782470703125","188.70782470703125","188.70782470703125","51.67515182495117","51.67515182495117","51.67515182495117","187.50991821289062","187.50991821289062","187.50991821289062","69.58076477050781","69.58076477050781","69.58076477050781","36.95132827758789","36.95132827758789","36.95132827758789","189.96620178222656","189.96620178222656","189.96620178222656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1593","2.538165807723999","2.538165807723999","2.538165807723999","-6.95790958404541","-6.95790958404541","-6.95790958404541","188.70809936523438","188.70809936523438","188.70809936523438","51.81201934814453","51.81201934814453","51.81201934814453","187.52175903320312","187.52175903320312","187.52175903320312","69.58614349365234","69.58614349365234","69.58614349365234","36.955787658691406","36.955787658691406","36.955787658691406","189.957763671875","189.957763671875","189.957763671875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1594","2.419867515563965","2.419867515563965","2.419867515563965","-6.957203388214111","-6.957203388214111","-6.957203388214111","188.7090606689453","188.7090606689453","188.7090606689453","51.86977005004883","51.86977005004883","51.86977005004883","187.51976013183594","187.51976013183594","187.51976013183594","69.64987182617188","69.64987182617188","69.64987182617188","36.93515396118164","36.93515396118164","36.93515396118164","189.9593048095703","189.9593048095703","189.9593048095703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1595","2.3149116039276123","2.3149116039276123","2.3149116039276123","-6.956240653991699","-6.956240653991699","-6.956240653991699","188.707763671875","188.707763671875","188.707763671875","51.842308044433594","51.842308044433594","51.842308044433594","187.51638793945312","187.51638793945312","187.51638793945312","69.67669677734375","69.67669677734375","69.67669677734375","36.91252136230469","36.91252136230469","36.91252136230469","189.95477294921875","189.95477294921875","189.95477294921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1596","2.2464160919189453","2.2464160919189453","2.2464160919189453","-6.9542765617370605","-6.9542765617370605","-6.9542765617370605","188.7086181640625","188.7086181640625","188.7086181640625","51.80305099487305","51.80305099487305","51.80305099487305","187.50802612304688","187.50802612304688","187.50802612304688","69.7034912109375","69.7034912109375","69.7034912109375","36.9208869934082","36.9208869934082","36.9208869934082","189.95533752441406","189.95533752441406","189.95533752441406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1597","2.247187376022339","2.247187376022339","2.247187376022339","-6.9582414627075195","-6.9582414627075195","-6.9582414627075195","188.70887756347656","188.70887756347656","188.70887756347656","51.911903381347656","51.911903381347656","51.911903381347656","187.49977111816406","187.49977111816406","187.49977111816406","69.84972381591797","69.84972381591797","69.84972381591797","36.9078254699707","36.9078254699707","36.9078254699707","189.96401977539062","189.96401977539062","189.96401977539062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1598","2.197904109954834","2.197904109954834","2.197904109954834","-6.960852146148682","-6.960852146148682","-6.960852146148682","188.7099609375","188.7099609375","188.7099609375","51.919029235839844","51.919029235839844","51.919029235839844","187.5015106201172","187.5015106201172","187.5015106201172","69.85028076171875","69.85028076171875","69.85028076171875","36.90652084350586","36.90652084350586","36.90652084350586","189.9746856689453","189.9746856689453","189.9746856689453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1599","2.1235170364379883","2.1235170364379883","2.1235170364379883","-6.960837364196777","-6.960837364196777","-6.960837364196777","188.7103729248047","188.7103729248047","188.7103729248047","51.944644927978516","51.944644927978516","51.944644927978516","187.50169372558594","187.50169372558594","187.50169372558594","69.86493682861328","69.86493682861328","69.86493682861328","36.904640197753906","36.904640197753906","36.904640197753906","189.96482849121094","189.96482849121094","189.96482849121094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600","2.1237523555755615","2.1237523555755615","2.1237523555755615","-6.961264133453369","-6.961264133453369","-6.961264133453369","188.71046447753906","188.71046447753906","188.71046447753906","51.905418395996094","51.905418395996094","51.905418395996094","187.50437927246094","187.50437927246094","187.50437927246094","69.92942810058594","69.92942810058594","69.92942810058594","36.898582458496094","36.898582458496094","36.898582458496094","189.97251892089844","189.97251892089844","189.97251892089844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1601","2.0905842781066895","2.0905842781066895","2.0905842781066895","-6.960738658905029","-6.960738658905029","-6.960738658905029","188.71054077148438","188.71054077148438","188.71054077148438","51.9240837097168","51.9240837097168","51.9240837097168","187.57789611816406","187.57789611816406","187.57789611816406","70.03409576416016","70.03409576416016","70.03409576416016","36.89748764038086","36.89748764038086","36.89748764038086","189.97239685058594","189.97239685058594","189.97239685058594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1602","2.0560104846954346","2.0560104846954346","2.0560104846954346","-6.959373950958252","-6.959373950958252","-6.959373950958252","188.709716796875","188.709716796875","188.709716796875","51.964805603027344","51.964805603027344","51.964805603027344","187.57943725585938","187.57943725585938","187.57943725585938","70.09503173828125","70.09503173828125","70.09503173828125","36.916744232177734","36.916744232177734","36.916744232177734","189.97145080566406","189.97145080566406","189.97145080566406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1603","2.0616447925567627","2.0616447925567627","2.0616447925567627","-6.9586501121521","-6.9586501121521","-6.9586501121521","188.7106170654297","188.7106170654297","188.7106170654297","52.079193115234375","52.079193115234375","52.079193115234375","187.58029174804688","187.58029174804688","187.58029174804688","70.11267852783203","70.11267852783203","70.11267852783203","36.94973373413086","36.94973373413086","36.94973373413086","189.97189331054688","189.97189331054688","189.97189331054688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1604","1.9660606384277344","1.9660606384277344","1.9660606384277344","-6.9558515548706055","-6.9558515548706055","-6.9558515548706055","188.70986938476562","188.70986938476562","188.70986938476562","52.192298889160156","52.192298889160156","52.192298889160156","187.57943725585938","187.57943725585938","187.57943725585938","70.08660888671875","70.08660888671875","70.08660888671875","36.95663070678711","36.95663070678711","36.95663070678711","189.9608612060547","189.9608612060547","189.9608612060547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1605","2.0020267963409424","2.0020267963409424","2.0020267963409424","-6.954980850219727","-6.954980850219727","-6.954980850219727","188.70944213867188","188.70944213867188","188.70944213867188","52.29513931274414","52.29513931274414","52.29513931274414","187.58416748046875","187.58416748046875","187.58416748046875","69.95140075683594","69.95140075683594","69.95140075683594","36.963253021240234","36.963253021240234","36.963253021240234","189.96031188964844","189.96031188964844","189.96031188964844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1606","1.851023554801941","1.851023554801941","1.851023554801941","-6.95524787902832","-6.95524787902832","-6.95524787902832","188.7095184326172","188.7095184326172","188.7095184326172","52.39674377441406","52.39674377441406","52.39674377441406","187.58273315429688","187.58273315429688","187.58273315429688","69.957763671875","69.957763671875","69.957763671875","36.972991943359375","36.972991943359375","36.972991943359375","189.97068786621094","189.97068786621094","189.97068786621094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1607","1.6431866884231567","1.6431866884231567","1.6431866884231567","-6.956538200378418","-6.956538200378418","-6.956538200378418","188.70919799804688","188.70919799804688","188.70919799804688","52.51621627807617","52.51621627807617","52.51621627807617","187.579345703125","187.579345703125","187.579345703125","70.08808135986328","70.08808135986328","70.08808135986328","36.952640533447266","36.952640533447266","36.952640533447266","189.9621124267578","189.9621124267578","189.9621124267578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1608","1.5571070909500122","1.5571070909500122","1.5571070909500122","-6.95149564743042","-6.95149564743042","-6.95149564743042","188.70994567871094","188.70994567871094","188.70994567871094","52.63056564331055","52.63056564331055","52.63056564331055","187.57852172851562","187.57852172851562","187.57852172851562","70.0750503540039","70.0750503540039","70.0750503540039","36.93729019165039","36.93729019165039","36.93729019165039","189.9721221923828","189.9721221923828","189.9721221923828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
