"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"1386","-6.617259502410889","-6.617259502410889","-6.617259502410889","188.7078399658203","188.7078399658203","188.7078399658203","54.63193893432617","54.63193893432617","54.63193893432617","","","","","","","","",""
"1387","-6.61039400100708","-6.61039400100708","-6.61039400100708","188.70849609375","188.70849609375","188.70849609375","54.758846282958984","54.758846282958984","54.758846282958984","","","","","","","","",""
"1388","-6.605297088623047","-6.605297088623047","-6.605297088623047","188.70663452148438","188.70663452148438","188.70663452148438","54.724552154541016","54.724552154541016","54.724552154541016","","","","","","","","",""
"1389","-6.606543064117432","-6.606543064117432","-6.606543064117432","188.7054443359375","188.7054443359375","188.7054443359375","54.75333786010742","54.75333786010742","54.75333786010742","","","","","","","","",""
"1390","-6.59646463394165","-6.59646463394165","-6.59646463394165","188.70408630371094","188.70408630371094","188.70408630371094","54.76817321777344","54.76817321777344","54.76817321777344","","","","","","","","",""
"1391","-6.597933769226074","-6.597933769226074","-6.597933769226074","188.7049560546875","188.7049560546875","188.7049560546875","54.77501678466797","54.77501678466797","54.77501678466797","","","","","","","","",""
"1392","-6.6045732498168945","-6.6045732498168945","-6.6045732498168945","188.70388793945312","188.70388793945312","188.70388793945312","54.78632354736328","54.78632354736328","54.78632354736328","","","","","","","","",""
"1393","-6.600551128387451","-6.600551128387451","-6.600551128387451","188.7049560546875","188.7049560546875","188.7049560546875","54.85210418701172","54.85210418701172","54.85210418701172","","","","","","","","",""
"1394","-6.596765518188477","-6.596765518188477","-6.596765518188477","188.7065887451172","188.7065887451172","188.7065887451172","54.85094451904297","54.85094451904297","54.85094451904297","","","","","","","","",""
"1395","-6.5917229652404785","-6.5917229652404785","-6.5917229652404785","188.7065887451172","188.7065887451172","188.7065887451172","54.82292175292969","54.82292175292969","54.82292175292969","","","","","","","","",""
"1396","-6.5826921463012695","-6.5826921463012695","-6.5826921463012695","188.70545959472656","188.70545959472656","188.70545959472656","54.82906723022461","54.82906723022461","54.82906723022461","","","","","","","","",""
"1397","-6.579799175262451","-6.579799175262451","-6.579799175262451","188.70570373535156","188.70570373535156","188.70570373535156","54.82077407836914","54.82077407836914","54.82077407836914","","","","","","","","",""
"1398","-6.572907447814941","-6.572907447814941","-6.572907447814941","188.70413208007812","188.70413208007812","188.70413208007812","54.78556823730469","54.78556823730469","54.78556823730469","","","","","","","","",""
"1399","-6.569840908050537","-6.569840908050537","-6.569840908050537","188.70162963867188","188.70162963867188","188.70162963867188","54.78705978393555","54.78705978393555","54.78705978393555","","","","","","","","",""
"1400","-6.559822082519531","-6.559822082519531","-6.559822082519531","188.70126342773438","188.70126342773438","188.70126342773438","54.81731033325195","54.81731033325195","54.81731033325195","","","","","","","","",""
"1401","-6.55772590637207","-6.55772590637207","-6.55772590637207","188.7000732421875","188.7000732421875","188.7000732421875","54.86138153076172","54.86138153076172","54.86138153076172","","","","","","","","",""
"1402","-6.550198078155518","-6.550198078155518","-6.550198078155518","188.69873046875","188.69873046875","188.69873046875","54.844451904296875","54.844451904296875","54.844451904296875","","","","","","","","",""
"1403","-6.530942916870117","-6.530942916870117","-6.530942916870117","188.6982421875","188.6982421875","188.6982421875","54.85645294189453","54.85645294189453","54.85645294189453","","","","","","","","",""
"1404","-6.475615978240967","-6.475615978240967","-6.475615978240967","188.6977081298828","188.6977081298828","188.6977081298828","54.84611892700195","54.84611892700195","54.84611892700195","","","","","","","","",""
"1405","-6.4206223487854","-6.4206223487854","-6.4206223487854","188.69720458984375","188.69720458984375","188.69720458984375","54.863548278808594","54.863548278808594","54.863548278808594","","","","","","","","",""
"1406","-6.361572265625","-6.361572265625","-6.361572265625","188.6956787109375","188.6956787109375","188.6956787109375","54.83496856689453","54.83496856689453","54.83496856689453","","","","","","","","",""
"1407","-6.305480480194092","-6.305480480194092","-6.305480480194092","188.69650268554688","188.69650268554688","188.69650268554688","54.79191589355469","54.79191589355469","54.79191589355469","","","","","","","","",""
"1408","-6.253592491149902","-6.253592491149902","-6.253592491149902","188.69610595703125","188.69610595703125","188.69610595703125","54.79523468017578","54.79523468017578","54.79523468017578","","","","","","","","",""
"1409","-6.149355888366699","-6.149355888366699","-6.149355888366699","188.6962127685547","188.6962127685547","188.6962127685547","54.784793853759766","54.784793853759766","54.784793853759766","","","","","","","","",""
"1410","-6.013270854949951","-6.013270854949951","-6.013270854949951","188.6962432861328","188.6962432861328","188.6962432861328","54.76953125","54.76953125","54.76953125","","","","","","","","",""
"1411","-5.924821376800537","-5.924821376800537","-5.924821376800537","188.69546508789062","188.69546508789062","188.69546508789062","54.70918655395508","54.70918655395508","54.70918655395508","","","","","","","","",""
"1412","-5.836947441101074","-5.836947441101074","-5.836947441101074","188.69578552246094","188.69578552246094","188.69578552246094","54.722999572753906","54.722999572753906","54.722999572753906","","","","","","","","",""
"1413","-5.736009120941162","-5.736009120941162","-5.736009120941162","188.6967315673828","188.6967315673828","188.6967315673828","54.74774932861328","54.74774932861328","54.74774932861328","","","","","","","","",""
"1414","-5.650378704071045","-5.650378704071045","-5.650378704071045","188.6956329345703","188.6956329345703","188.6956329345703","54.76461410522461","54.76461410522461","54.76461410522461","","","","","","","","",""
"1415","-5.562407970428467","-5.562407970428467","-5.562407970428467","188.6968994140625","188.6968994140625","188.6968994140625","54.74745559692383","54.74745559692383","54.74745559692383","","","","","","","","",""
"1416","-5.462930679321289","-5.462930679321289","-5.462930679321289","188.69580078125","188.69580078125","188.69580078125","54.74280548095703","54.74280548095703","54.74280548095703","","","","","","","","",""
"1417","-5.32874870300293","-5.32874870300293","-5.32874870300293","188.69647216796875","188.69647216796875","188.69647216796875","54.72441101074219","54.72441101074219","54.72441101074219","","","","","","","","",""
"1418","-5.181966781616211","-5.181966781616211","-5.181966781616211","188.69544982910156","188.69544982910156","188.69544982910156","54.71329116821289","54.71329116821289","54.71329116821289","","","","","","","","",""
"1419","-5.0693583488464355","-5.0693583488464355","-5.0693583488464355","188.69468688964844","188.69468688964844","188.69468688964844","54.695228576660156","54.695228576660156","54.695228576660156","","","","","","","","",""
"1420","-4.964765548706055","-4.964765548706055","-4.964765548706055","188.69500732421875","188.69500732421875","188.69500732421875","54.65314865112305","54.65314865112305","54.65314865112305","","","","","","","","",""
"1421","-4.839658260345459","-4.839658260345459","-4.839658260345459","188.69398498535156","188.69398498535156","188.69398498535156","54.614723205566406","54.614723205566406","54.614723205566406","","","","","","","","",""
"1422","-4.724147319793701","-4.724147319793701","-4.724147319793701","188.6947784423828","188.6947784423828","188.6947784423828","54.59074401855469","54.59074401855469","54.59074401855469","","","","","","","","",""
"1423","-4.627269744873047","-4.627269744873047","-4.627269744873047","188.69419860839844","188.69419860839844","188.69419860839844","54.543617248535156","54.543617248535156","54.543617248535156","","","","","","","","",""
"1424","-4.5321879386901855","-4.5321879386901855","-4.5321879386901855","188.6955108642578","188.6955108642578","188.6955108642578","54.52841567993164","54.52841567993164","54.52841567993164","","","","","","","","",""
"1425","-4.39226770401001","-4.39226770401001","-4.39226770401001","188.6944122314453","188.6944122314453","188.6944122314453","54.518917083740234","54.518917083740234","54.518917083740234","","","","","","","","",""
"1426","-4.295374393463135","-4.295374393463135","-4.295374393463135","188.69309997558594","188.69309997558594","188.69309997558594","54.469993591308594","54.469993591308594","54.469993591308594","","","","","","","","",""
"1427","-4.183858871459961","-4.183858871459961","-4.183858871459961","188.69241333007812","188.69241333007812","188.69241333007812","54.47967529296875","54.47967529296875","54.47967529296875","","","","","","","","",""
"1428","-4.093485355377197","-4.093485355377197","-4.093485355377197","188.69195556640625","188.69195556640625","188.69195556640625","54.43765640258789","54.43765640258789","54.43765640258789","","","","","","","","",""
"1429","-4.004415988922119","-4.004415988922119","-4.004415988922119","188.69091796875","188.69091796875","188.69091796875","54.41610336303711","54.41610336303711","54.41610336303711","","","","","","","","",""
"1430","-3.914342164993286","-3.914342164993286","-3.914342164993286","188.6919403076172","188.6919403076172","188.6919403076172","54.381351470947266","54.381351470947266","54.381351470947266","","","","","","","","",""
"1431","-3.7964837551116943","-3.7964837551116943","-3.7964837551116943","188.6905517578125","188.6905517578125","188.6905517578125","54.31085968017578","54.31085968017578","54.31085968017578","","","","","","","","",""
"1432","-3.7111387252807617","-3.7111387252807617","-3.7111387252807617","188.6899871826172","188.6899871826172","188.6899871826172","54.24050521850586","54.24050521850586","54.24050521850586","","","","","","","","",""
"1433","-3.6287102699279785","-3.6287102699279785","-3.6287102699279785","188.68885803222656","188.68885803222656","188.68885803222656","54.27815628051758","54.27815628051758","54.27815628051758","","","","","","","","",""
"1434","-3.5496623516082764","-3.5496623516082764","-3.5496623516082764","188.68995666503906","188.68995666503906","188.68995666503906","54.25765609741211","54.25765609741211","54.25765609741211","","","","","","","","",""
"1435","-3.485264778137207","-3.485264778137207","-3.485264778137207","188.69107055664062","188.69107055664062","188.69107055664062","54.237735748291016","54.237735748291016","54.237735748291016","","","","","","","","",""
"1436","-3.407999038696289","-3.407999038696289","-3.407999038696289","188.69200134277344","188.69200134277344","188.69200134277344","54.23460388183594","54.23460388183594","54.23460388183594","","","","","","","","",""
"1437","-3.342472553253174","-3.342472553253174","-3.342472553253174","188.6918182373047","188.6918182373047","188.6918182373047","54.198726654052734","54.198726654052734","54.198726654052734","","","","","","","","",""
"1438","-3.2613108158111572","-3.2613108158111572","-3.2613108158111572","188.69137573242188","188.69137573242188","188.69137573242188","54.17777633666992","54.17777633666992","54.17777633666992","","","","","","","","",""
"1439","-3.1892175674438477","-3.1892175674438477","-3.1892175674438477","188.6905059814453","188.6905059814453","188.6905059814453","54.15583801269531","54.15583801269531","54.15583801269531","","","","","","","","",""
"1440","-3.125602960586548","-3.125602960586548","-3.125602960586548","188.68923950195312","188.68923950195312","188.68923950195312","54.100589752197266","54.100589752197266","54.100589752197266","","","","","","","","",""
"1441","-3.0522968769073486","-3.0522968769073486","-3.0522968769073486","188.68853759765625","188.68853759765625","188.68853759765625","54.069725036621094","54.069725036621094","54.069725036621094","","","","","","","","",""
"1442","-2.978337049484253","-2.978337049484253","-2.978337049484253","188.68951416015625","188.68951416015625","188.68951416015625","54.113128662109375","54.113128662109375","54.113128662109375","","","","","","","","",""
"1443","-2.9161293506622314","-2.9161293506622314","-2.9161293506622314","188.68983459472656","188.68983459472656","188.68983459472656","54.082542419433594","54.082542419433594","54.082542419433594","","","","","","","","",""
"1444","-2.850820302963257","-2.850820302963257","-2.850820302963257","188.68971252441406","188.68971252441406","188.68971252441406","54.005489349365234","54.005489349365234","54.005489349365234","","","","","","","","",""
"1445","-2.8015716075897217","-2.8015716075897217","-2.8015716075897217","188.69004821777344","188.69004821777344","188.69004821777344","54.01347351074219","54.01347351074219","54.01347351074219","","","","","","","","",""
"1446","-2.7442574501037598","-2.7442574501037598","-2.7442574501037598","188.69198608398438","188.69198608398438","188.69198608398438","53.92525100708008","53.92525100708008","53.92525100708008","","","","","","","","",""
"1447","-2.672647714614868","-2.672647714614868","-2.672647714614868","188.6922149658203","188.6922149658203","188.6922149658203","53.8403434753418","53.8403434753418","53.8403434753418","","","","","","","","",""
"1448","-2.613520383834839","-2.613520383834839","-2.613520383834839","188.6929931640625","188.6929931640625","188.6929931640625","53.80687713623047","53.80687713623047","53.80687713623047","","","","","","","","",""
"1449","-2.5552284717559814","-2.5552284717559814","-2.5552284717559814","188.69308471679688","188.69308471679688","188.69308471679688","53.76359176635742","53.76359176635742","53.76359176635742","","","","","","","","",""
"1450","-2.5048208236694336","-2.5048208236694336","-2.5048208236694336","188.69175720214844","188.69175720214844","188.69175720214844","53.759613037109375","53.759613037109375","53.759613037109375","","","","","","","","",""
"1451","-2.491089344024658","-2.491089344024658","-2.491089344024658","188.69256591796875","188.69256591796875","188.69256591796875","53.72996139526367","53.72996139526367","53.72996139526367","","","","","","","","",""
"1452","-2.478848934173584","-2.478848934173584","-2.478848934173584","188.6937713623047","188.6937713623047","188.6937713623047","53.69524002075195","53.69524002075195","53.69524002075195","","","","","","","","",""
"1453","-2.4680299758911133","-2.4680299758911133","-2.4680299758911133","188.6956329345703","188.6956329345703","188.6956329345703","53.652374267578125","53.652374267578125","53.652374267578125","","","","","","","","",""
"1454","-2.453967571258545","-2.453967571258545","-2.453967571258545","188.69459533691406","188.69459533691406","188.69459533691406","53.62810134887695","53.62810134887695","53.62810134887695","","","","","","","","",""
"1455","-2.440333366394043","-2.440333366394043","-2.440333366394043","188.69546508789062","188.69546508789062","188.69546508789062","53.59348678588867","53.59348678588867","53.59348678588867","","","","","","","","",""
"1456","-2.47819447517395","-2.47819447517395","-2.47819447517395","188.69529724121094","188.69529724121094","188.69529724121094","53.56193161010742","53.56193161010742","53.56193161010742","","","","","","","","",""
"1457","-2.5858969688415527","-2.5858969688415527","-2.5858969688415527","188.69346618652344","188.69346618652344","188.69346618652344","53.50395965576172","53.50395965576172","53.50395965576172","","","","","","","","",""
"1458","-2.6139073371887207","-2.6139073371887207","-2.6139073371887207","188.6940155029297","188.6940155029297","188.6940155029297","53.49541091918945","53.49541091918945","53.49541091918945","","","","","","","","",""
"1459","-2.6837899684906006","-2.6837899684906006","-2.6837899684906006","188.6952362060547","188.6952362060547","188.6952362060547","53.49690246582031","53.49690246582031","53.49690246582031","","","","","","","","",""
"1460","-2.7757091522216797","-2.7757091522216797","-2.7757091522216797","188.69558715820312","188.69558715820312","188.69558715820312","53.49209976196289","53.49209976196289","53.49209976196289","","","","","","","","",""
"1461","-2.857295274734497","-2.857295274734497","-2.857295274734497","188.69737243652344","188.69737243652344","188.69737243652344","53.46841049194336","53.46841049194336","53.46841049194336","","","","","","","","",""
"1462","-2.9297099113464355","-2.9297099113464355","-2.9297099113464355","188.69586181640625","188.69586181640625","188.69586181640625","53.46909713745117","53.46909713745117","53.46909713745117","","","","","","","","",""
"1463","-3.0117645263671875","-3.0117645263671875","-3.0117645263671875","188.69569396972656","188.69569396972656","188.69569396972656","53.49917984008789","53.49917984008789","53.49917984008789","","","","","","","","",""
"1464","-3.1408512592315674","-3.1408512592315674","-3.1408512592315674","188.69557189941406","188.69557189941406","188.69557189941406","53.4936408996582","53.4936408996582","53.4936408996582","","","","","","","","",""
"1465","-3.2767515182495117","-3.2767515182495117","-3.2767515182495117","188.6951446533203","188.6951446533203","188.6951446533203","53.48124313354492","53.48124313354492","53.48124313354492","","","","","","","","",""
"1466","-3.3717098236083984","-3.3717098236083984","-3.3717098236083984","188.69351196289062","188.69351196289062","188.69351196289062","53.49098587036133","53.49098587036133","53.49098587036133","","","","","","","","",""
"1467","-3.465122699737549","-3.465122699737549","-3.465122699737549","188.69122314453125","188.69122314453125","188.69122314453125","53.47062301635742","53.47062301635742","53.47062301635742","","","","","","","","",""
"1468","-3.5727131366729736","-3.5727131366729736","-3.5727131366729736","188.69131469726562","188.69131469726562","188.69131469726562","53.45328140258789","53.45328140258789","53.45328140258789","","","","","","","","",""
"1469","-3.685654640197754","-3.685654640197754","-3.685654640197754","188.6895751953125","188.6895751953125","188.6895751953125","53.47858428955078","53.47858428955078","53.47858428955078","","","","","","","","",""
"1470","-3.775972366333008","-3.775972366333008","-3.775972366333008","188.69137573242188","188.69137573242188","188.69137573242188","53.5023193359375","53.5023193359375","53.5023193359375","","","","","","","","",""
"1471","-3.8635785579681396","-3.8635785579681396","-3.8635785579681396","188.6898193359375","188.6898193359375","188.6898193359375","53.5485954284668","53.5485954284668","53.5485954284668","","","","","","","","",""
"1472","-3.9929144382476807","-3.9929144382476807","-3.9929144382476807","188.68951416015625","188.68951416015625","188.68951416015625","53.56204605102539","53.56204605102539","53.56204605102539","","","","","","","","",""
"1473","-4.069886207580566","-4.069886207580566","-4.069886207580566","188.68984985351562","188.68984985351562","188.68984985351562","53.587039947509766","53.587039947509766","53.587039947509766","","","","","","","","",""
"1474","-4.169707298278809","-4.169707298278809","-4.169707298278809","188.6905059814453","188.6905059814453","188.6905059814453","53.628395080566406","53.628395080566406","53.628395080566406","","","","","","","","",""
"1475","-4.2546515464782715","-4.2546515464782715","-4.2546515464782715","188.69137573242188","188.69137573242188","188.69137573242188","53.6688346862793","53.6688346862793","53.6688346862793","","","","","","","","",""
"1476","-4.34915018081665","-4.34915018081665","-4.34915018081665","188.69064331054688","188.69064331054688","188.69064331054688","53.64979553222656","53.64979553222656","53.64979553222656","","","","","","","","",""
"1477","-4.451271057128906","-4.451271057128906","-4.451271057128906","188.6907196044922","188.6907196044922","188.6907196044922","53.68791580200195","53.68791580200195","53.68791580200195","","","","","","","","",""
"1478","-4.5790228843688965","-4.5790228843688965","-4.5790228843688965","188.690185546875","188.690185546875","188.690185546875","53.73291015625","53.73291015625","53.73291015625","","","","","","","","",""
"1479","-4.684625148773193","-4.684625148773193","-4.684625148773193","188.6904296875","188.6904296875","188.6904296875","53.77422332763672","53.77422332763672","53.77422332763672","","","","","","","","",""
"1480","-4.77630090713501","-4.77630090713501","-4.77630090713501","188.69117736816406","188.69117736816406","188.69117736816406","53.7640495300293","53.7640495300293","53.7640495300293","","","","","","","","",""
"1481","-4.866717338562012","-4.866717338562012","-4.866717338562012","188.69178771972656","188.69178771972656","188.69178771972656","53.76796340942383","53.76796340942383","53.76796340942383","","","","","","","","",""
"1482","-4.944535255432129","-4.944535255432129","-4.944535255432129","188.69297790527344","188.69297790527344","188.69297790527344","53.80669021606445","53.80669021606445","53.80669021606445","","","","","","","","",""
"1483","-5.026644706726074","-5.026644706726074","-5.026644706726074","188.69277954101562","188.69277954101562","188.69277954101562","53.782264709472656","53.782264709472656","53.782264709472656","","","","","","","","",""
"1484","-5.1084885597229","-5.1084885597229","-5.1084885597229","188.69349670410156","188.69349670410156","188.69349670410156","53.78963851928711","53.78963851928711","53.78963851928711","","","","","","","","",""
"1485","-5.204169273376465","-5.204169273376465","-5.204169273376465","188.6949005126953","188.6949005126953","188.6949005126953","53.8106803894043","53.8106803894043","53.8106803894043","","","","","","","","",""
"1486","-5.279270648956299","-5.279270648956299","-5.279270648956299","188.69485473632812","188.69485473632812","188.69485473632812","53.7524299621582","53.7524299621582","53.7524299621582","","","","","","","","",""
"1487","-5.352530002593994","-5.352530002593994","-5.352530002593994","188.6963348388672","188.6963348388672","188.6963348388672","53.755863189697266","53.755863189697266","53.755863189697266","","","","","","","","",""
"1488","-5.428968906402588","-5.428968906402588","-5.428968906402588","188.69712829589844","188.69712829589844","188.69712829589844","53.789459228515625","53.789459228515625","53.789459228515625","","","","","","","","",""
"1489","-5.508270740509033","-5.508270740509033","-5.508270740509033","188.69671630859375","188.69671630859375","188.69671630859375","53.704490661621094","53.704490661621094","53.704490661621094","","","","","","","","",""
"1490","-5.5761003494262695","-5.5761003494262695","-5.5761003494262695","188.69638061523438","188.69638061523438","188.69638061523438","53.70560073852539","53.70560073852539","53.70560073852539","","","","","","","","",""
"1491","-5.645371437072754","-5.645371437072754","-5.645371437072754","188.69613647460938","188.69613647460938","188.69613647460938","53.749122619628906","53.749122619628906","53.749122619628906","","","","","","","","",""
"1492","-5.709329605102539","-5.709329605102539","-5.709329605102539","188.69667053222656","188.69667053222656","188.69667053222656","53.73466110229492","53.73466110229492","53.73466110229492","","","","","","","","",""
"1493","-5.776887893676758","-5.776887893676758","-5.776887893676758","188.69558715820312","188.69558715820312","188.69558715820312","53.78859329223633","53.78859329223633","53.78859329223633","","","","","","","","",""
"1494","-5.8573431968688965","-5.8573431968688965","-5.8573431968688965","188.6931915283203","188.6931915283203","188.6931915283203","53.85700225830078","53.85700225830078","53.85700225830078","","","","","","","","",""
"1495","-5.924384117126465","-5.924384117126465","-5.924384117126465","188.69183349609375","188.69183349609375","188.69183349609375","53.859092712402344","53.859092712402344","53.859092712402344","","","","","","","","",""
"1496","-5.99452543258667","-5.99452543258667","-5.99452543258667","188.6929168701172","188.6929168701172","188.6929168701172","53.89555740356445","53.89555740356445","53.89555740356445","","","","","","","","",""
"1497","-6.064103126525879","-6.064103126525879","-6.064103126525879","188.69200134277344","188.69200134277344","188.69200134277344","53.8884391784668","53.8884391784668","53.8884391784668","","","","","","","","",""
"1498","-6.13288688659668","-6.13288688659668","-6.13288688659668","188.69252014160156","188.69252014160156","188.69252014160156","53.89236831665039","53.89236831665039","53.89236831665039","","","","","","","","",""
"1499","-6.202029705047607","-6.202029705047607","-6.202029705047607","188.69107055664062","188.69107055664062","188.69107055664062","53.89854431152344","53.89854431152344","53.89854431152344","","","","","","","","",""
"1500","-6.265892505645752","-6.265892505645752","-6.265892505645752","188.6891632080078","188.6891632080078","188.6891632080078","53.91438674926758","53.91438674926758","53.91438674926758","","","","","","","","",""
"1501","-6.33091926574707","-6.33091926574707","-6.33091926574707","188.69053649902344","188.69053649902344","188.69053649902344","53.87849807739258","53.87849807739258","53.87849807739258","","","","","","","","",""
"1502","-6.3954949378967285","-6.3954949378967285","-6.3954949378967285","188.6905517578125","188.6905517578125","188.6905517578125","53.887977600097656","53.887977600097656","53.887977600097656","","","","","","","","",""
"1503","-6.464166164398193","-6.464166164398193","-6.464166164398193","188.6894989013672","188.6894989013672","188.6894989013672","53.884132385253906","53.884132385253906","53.884132385253906","","","","","","","","",""
"1504","-6.495385646820068","-6.495385646820068","-6.495385646820068","188.69163513183594","188.69163513183594","188.69163513183594","53.95406723022461","53.95406723022461","53.95406723022461","","","","","","","","",""
"1505","-6.5522074699401855","-6.5522074699401855","-6.5522074699401855","188.69174194335938","188.69174194335938","188.69174194335938","53.94127655029297","53.94127655029297","53.94127655029297","","","","","","","","",""
"1506","-6.565021991729736","-6.565021991729736","-6.565021991729736","188.69094848632812","188.69094848632812","188.69094848632812","53.884212493896484","53.884212493896484","53.884212493896484","","","","","","","","",""
"1507","-6.580270767211914","-6.580270767211914","-6.580270767211914","188.68972778320312","188.68972778320312","188.68972778320312","53.8834342956543","53.8834342956543","53.8834342956543","","","","","","","","",""
"1508","-6.596128940582275","-6.596128940582275","-6.596128940582275","188.68927001953125","188.68927001953125","188.68927001953125","53.88736343383789","53.88736343383789","53.88736343383789","","","","","","","","",""
"1509","-6.618906497955322","-6.618906497955322","-6.618906497955322","188.69113159179688","188.69113159179688","188.69113159179688","53.85178756713867","53.85178756713867","53.85178756713867","","","","","","","","",""
"1510","-6.637409687042236","-6.637409687042236","-6.637409687042236","188.69232177734375","188.69232177734375","188.69232177734375","53.7789192199707","53.7789192199707","53.7789192199707","","","","","","","","",""
"1511","-6.651010990142822","-6.651010990142822","-6.651010990142822","188.69102478027344","188.69102478027344","188.69102478027344","53.784061431884766","53.784061431884766","53.784061431884766","","","","","","","","",""
"1512","-6.663784027099609","-6.663784027099609","-6.663784027099609","188.69281005859375","188.69281005859375","188.69281005859375","53.77081298828125","53.77081298828125","53.77081298828125","","","","","","","","",""
"1513","-6.6803107261657715","-6.6803107261657715","-6.6803107261657715","188.6945343017578","188.6945343017578","188.6945343017578","53.745872497558594","53.745872497558594","53.745872497558594","","","","","","","","",""
"1514","-6.696088790893555","-6.696088790893555","-6.696088790893555","188.69703674316406","188.69703674316406","188.69703674316406","53.75663375854492","53.75663375854492","53.75663375854492","","","","","","","","",""
"1515","-6.7217888832092285","-6.7217888832092285","-6.7217888832092285","188.69772338867188","188.69772338867188","188.69772338867188","53.71564865112305","53.71564865112305","53.71564865112305","","","","","","","","",""
"1516","-6.739343643188477","-6.739343643188477","-6.739343643188477","188.6999969482422","188.6999969482422","188.6999969482422","53.67473602294922","53.67473602294922","53.67473602294922","","","","","","","","",""
"1517","-6.757627964019775","-6.757627964019775","-6.757627964019775","188.7002410888672","188.7002410888672","188.7002410888672","53.66221618652344","53.66221618652344","53.66221618652344","","","","","","","","",""
"1518","-6.780459880828857","-6.780459880828857","-6.780459880828857","188.70108032226562","188.70108032226562","188.70108032226562","53.56852340698242","53.56852340698242","53.56852340698242","","","","","","","","",""
"1519","-6.795273780822754","-6.795273780822754","-6.795273780822754","188.7022705078125","188.7022705078125","188.7022705078125","53.51426696777344","53.51426696777344","53.51426696777344","","","","","","","","",""
"1520","-6.822422027587891","-6.822422027587891","-6.822422027587891","188.70297241210938","188.70297241210938","188.70297241210938","53.52745819091797","53.52745819091797","53.52745819091797","","","","","","","","",""
"1521","-6.838886260986328","-6.838886260986328","-6.838886260986328","188.7042694091797","188.7042694091797","188.7042694091797","53.485233306884766","53.485233306884766","53.485233306884766","","","","","","","","",""
"1522","-6.85421895980835","-6.85421895980835","-6.85421895980835","188.70361328125","188.70361328125","188.70361328125","53.425350189208984","53.425350189208984","53.425350189208984","","","","","","","","",""
"1523","-6.858566761016846","-6.858566761016846","-6.858566761016846","188.70494079589844","188.70494079589844","188.70494079589844","53.37313461303711","53.37313461303711","53.37313461303711","","","","","","","","",""
"1524","-6.857515335083008","-6.857515335083008","-6.857515335083008","188.70420837402344","188.70420837402344","188.70420837402344","53.34864807128906","53.34864807128906","53.34864807128906","","","","","","","","",""
"1525","-6.859038352966309","-6.859038352966309","-6.859038352966309","188.7044677734375","188.7044677734375","188.7044677734375","53.36286926269531","53.36286926269531","53.36286926269531","","","","","","","","",""
"1526","-6.858687877655029","-6.858687877655029","-6.858687877655029","188.70396423339844","188.70396423339844","188.70396423339844","53.357391357421875","53.357391357421875","53.357391357421875","","","","","","","","",""
"1527","-6.856687068939209","-6.856687068939209","-6.856687068939209","188.70518493652344","188.70518493652344","188.70518493652344","53.324310302734375","53.324310302734375","53.324310302734375","","","","","","","","",""
"1528","-6.857242584228516","-6.857242584228516","-6.857242584228516","188.70480346679688","188.70480346679688","188.70480346679688","53.29984664916992","53.29984664916992","53.29984664916992","","","","","","","","",""
"1529","-6.856119155883789","-6.856119155883789","-6.856119155883789","188.7038116455078","188.7038116455078","188.7038116455078","53.221214294433594","53.221214294433594","53.221214294433594","","","","","","","","",""
"1530","-6.857068061828613","-6.857068061828613","-6.857068061828613","188.7031707763672","188.7031707763672","188.7031707763672","53.196414947509766","53.196414947509766","53.196414947509766","","","","","","","","",""
"1531","-6.858221530914307","-6.858221530914307","-6.858221530914307","188.70301818847656","188.70301818847656","188.70301818847656","53.13045120239258","53.13045120239258","53.13045120239258","","","","","","","","",""
